metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,4975.0,4985.0,4889.0,4936.0,4984.0,4968.0,4863.0,4923.0,4982.0,4988.0,4996.0,4960.0,5118.0,5040.0,5002.0,5045.0,5103.0,5098.0,5104.0,5086.0,5011.0,5195.0,5115.0,5064.0,5043.0,5020.0,5103.0,5077.0,5031.0,5173.0,5127.0,5113.0,5053.0,5056.0,5163.0,5129.0,5075.0,5038.0,5107.0,5000.0,4931.0,4877.0,4849.0,4896.0,4857.0,4825.0,4725.0,4844.0,4857.0,4845.0,4581.0,4703.0,4839.0,4815.0,4739.0,4698.0,4775.0,4788.0,4710.0,4759.0,4843.0,4786.0,4329.0,3990.0,4010.0,4028.0,3982.0,3957.0,4014.0,4176.0,4199.0,4282.0,4257.0,4467.0,4438.0,4403.0,4391.0,4443.0,4477.0,4436.0,4422.0,4351.0,4561.0,4523.0,4486.0,4486.0,4714.0,4652.0,4640.0,4574.0,4690.0,4681.0,4549.0,4577.0,4280.0,4499.0,4423.0,4350.0,4146.0,4382.0,4331.0,4225.0,4011.0,3931.0,4222.0,4249.0,4130.0,4094.0,4188.0,4217.0,4092.0,4209.0,4363.0,4310.0,4176.0,4164.0,4250.0,4249.0,4144.0,4104.0,4146.0,4240.0,4254.0,4147.0,4160.0,4314.0,4332.0,4310.0,4261.0,4250.0,4196.0,4264.0,4271.0,4267.0,4283.0,4252.0,4216.0,4349.0,4291.0,4254.0,4300.0,4245.0,4342.0,4293.0,4319.0,4228.0,4315.0,4280.0,4228.0,4063.0,4303.0,4156.0,4254.0,3998.0,3816.0,4009.0,4064.0,4091.0,4027.0,4157.0,4253.0,4198.0,4116.0,4300.0,4256.0,4288.0,4195.0,4189.0,4489.0,4482.0,4348.0,4436.0,4503.0,4493.0,4500.0,4500.0,4587.0,4584.0,4325.0,4095.0,4008.0,4317.0,4354.0,4321.0,4299.0,4393.0,4418.0,4489.0,4481.0,4594.0,4527.0,4564.0,4530.0,4495.0,4598.0,4621.0,4597.0,4542.0,4657.0,4569.0,4559.0,4411.0,4580.0,4454.0,4455.0,4380.0,4185.0
mean,34536.128040201,32720.248746238714,38966.35344651258,31854.86487034036,29509.244582664527,29428.719001610305,31680.387415175817,31163.72029250457,30959.50461661983,32582.709502806734,41137.56685348279,37040.74475806452,32326.07678780774,38211.71051587302,46308.45041983207,34358.943310208124,30523.18263766412,37640.600039231074,44033.65850313479,42606.93059378686,45363.81760127719,38512.10394610202,47370.04692082112,47774.2958135861,55395.31707317073,49280.33426294821,48706.41838134431,48839.9391372858,47131.44782349434,39737.41136671177,47789.93680514921,45234.312536671234,42741.79853552345,48109.88014240506,47692.13054425721,46365.47533632287,41574.45399014778,51900.75307661771,38938.35226160172,49567.7702,42889.95173392821,43511.27250358827,32738.685502165397,31153.22181372549,29106.64587193741,28312.409948186527,31631.52253968254,25968.78943022296,25129.69363804818,34028.818575851394,47989.56275922288,35202.770146714865,33712.42240132259,30082.18816199377,34590.31019202364,31405.85930183057,24121.359371727747,33075.880952380954,38165.02505307856,26925.170834208868,30230.196985339662,33521.40660259089,36944.87941787942,43639.23258145363,24917.49326683292,29745.726663356505,25905.08965344048,28055.505433409147,28134.34479322372,22759.85129310345,20293.995475113123,23478.84329752452,28167.382428940567,20830.15603313185,25187.621676430823,26395.804451510336,30627.685037576863,25968.26198514517,31370.46191646192,32348.829125338143,35806.56739032112,34174.71202022523,34443.05415479062,36557.33782887464,39732.77596968346,43283.89679001337,29560.85829444209,28323.83727429063,27331.80603448276,31744.842807170968,26051.25010660981,33202.66331980346,30374.025939766983,33467.3539436312,35809.852102803736,26752.338297399423,25052.840153741803,29099.95655172414,29699.40376266281,21934.759698767684,19760.307781112908,25005.406153846157,30264.10545998504,32014.41032816077,30827.80814779725,33754.60084725818,26421.47118644068,29002.216902784563,25622.13992359121,27517.968935262037,28043.60068426197,34262.26823473509,23702.35250974101,26893.2030162413,35293.66403256705,33846.30547550432,38439.246823529415,33476.43727935985,37362.34145752896,32477.569444444445,33240.23926676314,37991.95448113208,45725.78749412318,55152.21123703882,60152.41225961538,42368.35999072786,65513.64104339797,76337.373549884,81103.23257451302,66551.12235294118,87965.47831267874,80897.87171669793,89084.89768204167,83474.1851417858,72516.82955872052,67804.55032925682,81862.23576850095,67137.812140722,66931.98718247494,64422.83215796897,75001.97837209303,76067.48621908127,63356.08567480424,57915.63964593524,55482.09562398704,53029.29044465468,42608.51726535342,40580.03971962617,30971.26844843898,56143.98424809254,32454.67673716012,32966.614051973054,39502.62670427833,46404.86943471736,61748.74135220126,39314.27712646545,41119.4810531496,45403.76313859692,38548.329029053886,35682.97834977147,32004.40136374324,41616.0464506908,46750.10592808552,35612.55069767442,40492.62030075188,47700.17094216418,46719.256972586416,41347.84029601337,45106.120739585655,43759.83824185631,44877.94296228151,37948.24413886384,35686.71152564957,42335.06521255286,50614.55288888889,57939.96733333333,51414.31567473294,57015.53817626527,71498.10867052023,76205.78485958486,78661.66492015967,84136.50196895993,67468.99402847956,83146.98727146494,74460.35124447546,52381.511723196,58489.91330918968,62819.790153709066,81943.66882392323,59685.34740966478,65566.94831013917,60401.89702015776,67184.1940397351,65845.56685205785,56902.79534580252,56778.25297554642,55804.06700021753,49771.0129898723,36940.261112304055,34160.64171591158,38062.81289756526,48075.58104738154,29229.640393013105,23549.170408621463,35521.74747474748,43680.20114155251,54667.41553166069
std,223557.9497430821,205032.31356472275,253379.1748807268,212452.5312424623,231292.3973672576,189255.40392244048,209703.9355784704,218523.77883306003,201436.29147696056,200104.97818517557,276333.9417807882,244887.0123588465,196112.1100564105,242653.22223517863,274376.9699054518,185947.0338627025,200573.31213058735,220692.76612120788,247668.89169858448,219757.52603513555,232709.29944112725,189437.0826855584,244596.37642543807,227490.5133658721,255466.92325055957,240444.3054422377,217907.82305192205,221766.9095731136,194421.76116561028,193836.4747879136,238586.9069143217,216640.550819346,198288.48641611612,224318.86703779057,254037.87781526524,236855.29770885888,200294.1361673508,259007.42380102136,223785.15156882672,254862.68340083785,225016.51404231825,247617.13748661417,196343.41653452368,188226.66637763832,194585.50110440748,181499.51821849844,163647.87791015705,166886.0722368419,151406.0540367017,201248.6957353623,243519.172747451,234082.4255236108,218625.260755142,175968.85421412752,209102.8127815124,179612.35359108925,150333.79013651877,206487.9363744161,315903.86413058365,175225.2732466264,194799.3274473027,200989.5135959867,213917.30657542573,288190.12537320185,179366.55554890193,199325.21712462013,155751.7696482817,172774.70384228844,174098.30984369488,166010.0354884295,157863.80362220985,155888.96932682098,183580.13081831628,121827.67314003516,158664.7133402328,154305.3641036308,157828.89337909452,127799.07403211926,168774.5649768762,170731.90901617025,196750.15853817045,171327.2776144906,177589.8442917174,189170.0493730444,205451.1402769996,236421.71534650915,133318.34852329388,135222.51026929458,133191.5922099845,183196.8307955963,149655.54781129994,193727.3999602338,175164.96207506297,200152.3090818848,191136.9577935754,175290.79806980252,154076.65896433796,171730.25847717962,168118.52980005273,130071.62972248512,106967.55359716034,147419.30356522196,187303.60471996345,181555.20173664627,188917.1335925616,203821.8806053699,146998.85970529023,161918.3057204548,153666.92669207125,144884.32334491558,148943.09546287125,185300.00301028776,141257.45386672564,156914.5040131211,213718.530662522,221343.0938826517,218517.2191748386,198074.3090940129,233728.464100948,170576.31992992453,192861.6987252634,209746.476419664,240802.9674576187,269270.6646816643,249166.81350551455,211734.9910358569,262260.34286808106,306973.02481010015,299649.7268744718,296944.66557344643,335003.88871451886,313427.89330603444,304898.45600341953,292187.4472824972,258604.40521795204,314105.5403816882,374981.6955143138,330647.9751355125,344693.38390955015,276527.63715846685,302307.64025037293,357627.437373741,268793.8685390458,243124.9270193223,248459.97631809663,263419.48454149585,240511.38423024293,223922.5594961916,152417.4348916073,276288.9758738099,182948.76649292436,195745.1408581566,239649.20303549565,263146.736930814,279664.7579717181,224140.92346733165,230729.97812162852,256306.4209562269,227649.27103994423,267278.3291763428,198793.10116764935,247957.5550649837,260529.7659153624,199223.91686055687,206475.03214523615,239249.8384902407,246784.44334818583,211533.91147264675,230054.15782359787,213767.5941676808,246845.32013140013,205153.78842432093,199524.4472383285,223684.7920997896,248451.07117026663,245203.83694941064,250827.05005445,231708.7336119176,291596.8563475833,308446.74590033246,295421.4743523929,300457.10758136935,255175.59870517303,307610.525549796,292463.6093464714,199953.63182342597,261778.56402529028,247480.98811175404,327963.6418397485,262822.4657262904,282417.9168482568,255902.21312776057,280693.8535818155,260672.95715655916,243291.08279862872,257085.82954524877,247384.07409040147,239552.1442798255,209696.33061179373,197864.04458240853,223683.23561701435,237691.4397820797,168664.3310717047,121405.22709731308,201028.9202135709,252477.23935506408,262177.4130584557
min,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,6.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,4478.5,4376.0,4476.0,4507.75,4024.75,4052.25,4236.0,4112.0,4087.5,4475.25,4232.5,4260.75,4114.0,4246.0,4416.5,4490.0,4063.0,4244.0,4504.5,4608.5,4520.5,4297.5,4377.0,4676.25,4834.5,4569.5,4644.0,4758.0,4855.5,4768.0,5114.0,4920.0,5177.0,5087.75,4710.5,4786.0,4869.0,4943.25,4010.0,4089.25,4086.5,4090.0,3933.0,3807.75,3853.0,3841.0,3985.0,3833.5,4090.0,4160.0,4219.0,3883.5,4039.0,4011.0,4119.5,3984.0,3686.0,3917.5,4004.0,3865.0,3647.5,3662.5,3584.0,3023.0,2570.25,2670.75,2746.25,2886.0,3007.25,2806.0,2901.5,2912.25,2924.0,3134.0,3287.25,3512.0,3598.0,3534.0,3726.0,3615.75,4144.25,3948.5,4020.0,4251.0,4119.0,4395.75,4036.25,3957.5,3987.0,4102.75,3488.0,3660.0,3652.0,3729.0,5106.5,3565.5,3676.5,3732.75,3473.0,3371.0,3553.0,3755.0,3710.0,3836.5,3850.25,3899.0,3919.5,3906.25,3736.75,3919.0,4106.5,3902.0,3778.5,3779.25,3973.5,3845.5,3758.25,3620.0,3806.25,3998.0,3951.25,3854.5,4074.0,4062.0,4185.5,3862.25,4138.75,4205.5,4435.0,4323.25,4352.0,4423.25,4487.5,4542.5,4862.5,4761.5,4830.0,4568.0,4378.0,4414.0,4402.25,4638.0,3817.25,3909.0,3977.5,3764.5,3708.0,3764.75,3635.5,3975.0,3658.5,3677.0,3834.5,3856.75,4268.75,3795.0,3959.75,3879.5,3733.0,3714.0,3542.0,3717.0,4118.0,3587.0,3767.0,3909.75,3755.0,3851.0,3656.0,3834.0,4094.5,3677.75,3640.0,3738.0,4083.0,4173.5,3687.0,3938.5,3910.0,4037.5,4140.75,4012.0,4217.0,4417.0,4252.5,4395.0,4174.25,4575.0,4614.0,4156.5,4059.0,4190.25,4426.5,4363.5,3725.0,3694.0,3743.0,3676.25,3534.0,3511.0,3678.5,3949.0,3550.0,3570.0,3681.0,3825.5,4361.0
q2,8821.0,8552.0,8846.0,9026.5,8223.5,8146.0,8437.0,8213.0,8023.0,8631.5,8642.0,8625.5,8214.0,8569.0,9021.0,9005.0,8218.0,8601.0,9256.0,9201.5,9101.0,8891.0,9179.0,9669.0,9853.0,9357.5,9569.0,10068.0,10415.0,9790.0,10248.0,10337.0,10669.0,10748.5,9894.0,9987.0,10271.0,10228.0,8180.0,8671.5,8881.0,8665.0,8444.0,7943.5,7865.0,8127.0,8669.0,8059.5,8315.0,8588.0,9395.0,8446.0,8616.0,8508.0,8576.0,8513.0,7685.0,8081.5,8519.5,8045.0,7826.0,7767.5,7984.0,7423.0,6457.5,6366.5,6636.0,6841.0,7060.0,6622.0,6899.0,7033.5,6857.0,7178.0,7795.0,8072.0,8273.0,8019.0,8329.0,8483.5,9112.0,8787.0,9079.0,9369.0,9321.0,9832.5,9289.0,8564.5,8889.5,9301.5,7517.0,7994.0,8157.0,8283.0,9723.5,7551.0,7914.0,7777.5,7885.5,7360.0,7724.0,7859.0,7857.0,8348.0,8302.0,8403.0,8539.0,8522.5,7807.0,8231.0,8754.5,8485.0,7717.0,7645.0,8435.0,8206.0,8233.5,7850.0,8304.5,8666.5,8242.5,8430.0,8693.5,8987.0,9235.5,8523.0,9059.5,9438.5,10246.0,9538.5,10406.0,10446.5,10620.0,10780.0,11318.0,11251.5,11624.0,10562.0,10445.0,10258.5,10600.5,10867.0,8791.0,8752.0,8807.0,8451.5,8112.0,8145.0,8074.0,9439.0,7870.0,8012.5,8193.0,8888.0,9833.5,8771.0,8463.5,8804.0,8205.0,7767.0,7957.0,8376.5,9146.5,7897.0,8376.0,8984.0,8310.0,8747.0,8219.0,8530.5,8997.0,7874.5,7846.0,8307.0,9112.5,9481.5,8241.0,8976.0,9043.0,9599.0,9751.5,9528.0,9833.0,10110.0,10192.0,9824.0,9965.0,10698.0,11274.0,9830.5,9792.0,9830.0,10291.5,10365.0,8486.0,8424.0,8557.0,8004.5,7751.0,8008.0,8169.0,8940.0,7853.5,7736.5,8001.0,8520.0,10250.0
q3,16673.0,16718.0,16743.0,17017.5,15605.5,15776.5,16409.5,15096.0,15265.25,16664.5,16761.0,17374.5,16293.25,16972.25,18481.5,17958.0,15732.5,16739.0,17834.0,18384.25,18831.5,18197.5,19048.0,20271.0,21440.0,20701.5,20408.0,21198.0,22214.5,20071.0,21058.5,22158.0,21482.0,22978.25,21025.5,20887.0,21468.5,21770.25,16632.0,18439.0,18488.5,17975.0,17113.0,16647.25,15634.0,16042.0,17663.0,15764.5,16186.0,17033.0,21169.0,17385.5,16862.0,17071.0,17152.5,16962.5,15048.0,16028.0,17295.5,16240.0,15921.5,15945.5,15533.0,15296.5,13079.5,13298.75,13854.5,14110.0,14155.0,13464.25,13646.0,14258.25,14155.0,14656.0,15436.75,15633.5,17095.5,16793.0,17149.0,18614.75,18921.75,19145.5,18800.0,20338.0,20378.25,21823.75,19710.75,18223.25,18248.5,18890.75,15598.25,17809.0,17298.0,16755.0,17220.75,15138.5,15553.0,15572.5,16338.0,14049.5,15230.5,15707.0,16077.0,18370.0,16027.75,16891.0,16983.5,17007.0,15281.75,16795.0,17554.5,16946.0,15672.5,15143.0,17470.25,17035.0,18211.0,17448.0,17585.0,18205.0,17807.25,18167.5,18855.75,21333.0,22015.25,20199.0,23503.0,24002.0,27428.0,25278.5,28314.25,28079.0,30901.5,28319.5,30625.0,30779.25,32853.0,29185.0,27262.0,25101.75,27879.0,27687.0,21749.75,21728.0,22283.5,19093.25,19148.5,18555.5,17490.75,21794.5,17048.5,17755.25,17779.0,19302.75,26292.75,19530.0,19190.75,18712.0,16953.5,16037.0,17019.0,19052.5,21405.75,17461.25,18104.5,20721.5,19598.5,19249.0,18731.0,20786.75,22196.75,18176.75,17915.5,19194.0,21064.5,24148.25,19703.5,21314.5,23285.0,25090.5,26555.0,27316.0,25563.75,27101.0,27709.0,25110.0,26935.75,28734.0,32980.0,25526.0,26375.0,25745.0,27135.75,27189.0,20458.75,20198.0,20908.0,18706.75,17177.0,18398.0,18121.0,20717.0,17260.25,17144.25,17847.0,18644.0,26076.0
max,4356422.0,4313094.0,4305296.0,4243432.0,8162628.0,4180411.0,4155545.0,4341685.0,4295642.0,4315096.0,8102621.0,8235002.0,4173684.0,4279119.0,8085974.0,4108664.0,4370497.0,4171315.0,4156662.0,4255030.0,4253045.0,4205870.0,4337608.0,4182663.0,4333091.0,4242274.0,4253230.0,4163300.0,4337801.0,4297978.0,4190450.0,4335491.0,4220393.0,4142558.0,4333166.0,4334038.0,4296017.0,5007381.0,4283289.0,4333477.0,4139770.0,4308286.0,4312672.0,4402577.0,4195570.0,4102043.0,4106314.0,4274840.0,3983675.0,4182181.0,4334946.0,8078386.0,4183326.0,4322019.0,4314526.0,4345431.0,4333983.0,4294913.0,8103863.0,4332390.0,4002082.0,4341537.0,4177642.0,5352982.0,4185149.0,4328579.0,2690554.0,4172580.0,3841238.0,4256920.0,8154410.0,4294468.0,4397345.0,3441818.0,4073356.0,4164748.0,3624940.0,3369179.0,3993494.0,4227200.0,4293519.0,4159199.0,4335994.0,4297330.0,4282709.0,4316305.0,4326859.0,4014712.0,4161170.0,4327150.0,4227200.0,4296716.0,4348121.0,4326627.0,4119146.0,4011044.0,4176523.0,4168181.0,4246163.0,4132468.0,2844771.0,4310992.0,4164986.0,4197429.0,4206515.0,4302681.0,4134182.0,3688579.0,3690609.0,2877482.0,4121674.0,3605097.0,3505563.0,3485457.0,4226935.0,8150060.0,4299246.0,4329575.0,5276910.0,4202636.0,5634292.0,4156862.0,3966767.0,4119608.0,4157725.0,3864307.0,4323905.0,4401853.0,4190587.0,8098325.0,8098325.0,4292769.0,4329888.0,4243768.0,4186877.0,8237457.0,8237457.0,8173138.0,8173138.0,4323092.0,4152646.0,8173138.0,5236959.0,4223582.0,4387183.0,4322581.0,8146815.0,4303107.0,3721542.0,4203406.0,4310910.0,4313632.0,4237469.0,8180191.0,4198661.0,4292071.0,4237438.0,4196173.0,4131430.0,8169490.0,4097299.0,4325449.0,4318868.0,4292103.0,3999604.0,4183616.0,4163173.0,4113451.0,5239900.0,4197132.0,8265705.0,4133136.0,4171436.0,4236067.0,8344749.0,4156612.0,4331342.0,4150118.0,3994201.0,5415700.0,4315202.0,4276688.0,4044129.0,4178623.0,4329121.0,4197032.0,8085016.0,4196932.0,7960527.0,4306981.0,4301543.0,4295616.0,4331364.0,4314394.0,4159449.0,4258602.0,4154012.0,4105130.0,4319719.0,4323482.0,4391658.0,4190264.0,4087815.0,3572815.0,4047963.0,4325967.0,4276011.0
sum,171817237.0,163110440.0,190506502.0,157235613.0,147074075.0,146201876.0,154061724.0,153418995.0,154240252.0,162522555.0,205523284.0,183722094.0,165444861.0,192587021.0,231634869.0,173340869.0,155759801.0,191891779.0,224747793.0,216698849.0,227318090.0,200070380.0,242297790.0,241929034.0,279358584.0,247387278.0,248548853.0,247960371.0,237118314.0,205561629.0,245019006.0,231283040.0,215974308.0,243243554.0,246234470.0,237808523.0,210990354.0,261475994.0,198858165.0,247838851.0,211490352.0,212204476.0,158749886.0,152526174.0,141370979.0,136607378.0,149458944.0,125792816.0,122054922.0,164869626.0,219840187.0,165558628.0,163134412.0,144845736.0,163923480.0,147544727.0,115179491.0,158367318.0,179757268.0,128136888.0,146404844.0,160433452.0,159934383.0,174120538.0,99919148.0,119815787.0,103154067.0,111015635.0,112931260.0,95045139.0,85214487.0,100536407.0,119908547.0,93048307.0,111782665.0,116220727.0,134486165.0,115376988.0,140445558.0,143499406.0,158336641.0,148694172.0,157094770.0,165348839.0,178241233.0,194171561.0,139349886.0,131762491.0,126819580.0,145200911.0,122180363.0,155421667.0,138171444.0,153180079.0,153266167.0,120358770.0,110808712.0,126584811.0,123133728.0,96118117.0,85581893.0,105647841.0,121389327.0,125848647.0,130155006.0,143423299.0,109120676.0,118735076.0,107305522.0,116043275.0,114754414.0,144209887.0,103413364.0,115909705.0,147386341.0,140936016.0,163366799.0,142241382.0,154829543.0,133287945.0,137814032.0,161085887.0,194517500.0,228716220.0,250234035.0,182777105.0,283805093.0,329014080.0,345580874.0,282842270.0,369103147.0,344948525.0,380481598.0,356184348.0,310589581.0,288304948.0,345131186.0,291982345.0,287205157.0,274054728.0,322508507.0,322906479.0,275092124.0,248631841.0,239627171.0,224207840.0,183855752.0,173682570.0,130946523.0,228113008.0,139652474.0,137009248.0,168044174.0,185526668.0,235633197.0,157610937.0,167109571.0,185746795.0,155234121.0,148334141.0,136114719.0,174704163.0,192423436.0,153133968.0,172336592.0,204538333.0,195987283.0,173206103.0,202481376.0,196131595.0,195129296.0,168338411.0,160697262.0,190211448.0,227765488.0,260729853.0,235837466.0,261359227.0,309229320.0,312062689.0,315275953.0,363217279.0,293760000.0,359278132.0,320105050.0,230111981.0,258408437.0,281998038.0,367189580.0,274194486.0,296821575.0,275674258.0,304344399.0,295975823.0,261639053.0,262372307.0,256531296.0,226059941.0,172030796.0,156079972.0,173528364.0,212061388.0,133871753.0,104888005.0,158249385.0,191319281.0,228783134.0
