metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,952.0,940.0,946.0,926.0,965.0,959.0,946.0,935.0,959.0,976.0,973.0,974.0,996.0,990.0,983.0,992.0,1022.0,1027.0,1031.0,1050.0,1049.0,1078.0,1056.0,1076.0,1063.0,1100.0,1082.0,1077.0,1088.0,1087.0,1089.0,1083.0,1076.0,1074.0,1072.0,1073.0,1061.0,1057.0,1051.0,1037.0,1030.0,992.0,982.0,975.0,971.0,961.0,965.0,933.0,932.0,947.0,925.0,923.0,944.0,927.0,941.0,937.0,922.0,933.0,957.0,937.0,965.0,968.0,934.0,892.0,915.0,922.0,921.0,919.0,954.0,953.0,975.0,996.0,990.0,1026.0,1029.0,1036.0,1026.0,1057.0,1048.0,1052.0,1054.0,1044.0,1051.0,1059.0,1059.0,1041.0,1079.0,1051.0,1055.0,1050.0,1042.0,1044.0,1019.0,997.0,1085.0,987.0,977.0,943.0,937.0,938.0,930.0,903.0,897.0,913.0,924.0,901.0,907.0,903.0,898.0,913.0,908.0,925.0,940.0,944.0,929.0,942.0,951.0,965.0,948.0,963.0,968.0,973.0,990.0,996.0,990.0,1034.0,1036.0,1034.0,1028.0,1042.0,1048.0,1030.0,1021.0,1054.0,1039.0,1038.0,1013.0,1024.0,1019.0,1015.0,1005.0,999.0,1003.0,1006.0,983.0,960.0,960.0,944.0,918.0,903.0,917.0,892.0,898.0,876.0,878.0,864.0,868.0,877.0,856.0,877.0,912.0,884.0,905.0,877.0,907.0,947.0,911.0,908.0,973.0,972.0,994.0,982.0,998.0,1025.0,1029.0,1050.0,1058.0,1050.0,1008.0,965.0,963.0,999.0,1010.0,993.0,1001.0,1008.0,1002.0,1051.0,1045.0,1062.0,1035.0,1045.0,1024.0,1014.0,1034.0,1045.0,1018.0,1006.0,1008.0,992.0,959.0,958.0,955.0,877.0,857.0,862.0,880.0
mean,36481.69012605042,38530.95531914894,30728.65221987315,30529.736501079915,28976.332642487047,32212.70385818561,40330.741014799154,38657.17326203208,43972.596454640254,49450.19672131148,46734.43371017472,41112.56468172485,43822.08032128514,46129.76262626263,64638.29094608342,62480.32358870968,39626.11545988258,54210.88607594937,59493.83414161009,68449.57619047619,71365.0142993327,59048.43784786642,64843.80965909091,90979.07342007436,96771.17873941676,74205.97727272728,77701.17097966728,86956.4113277623,92795.58639705884,66998.82152713892,76553.16896235078,76258.93167128347,65686.1496282528,61547.78677839851,54993.80970149254,65614.7008387698,77168.01413760603,74019.59981078524,69960.51474785918,79403.77820636451,68733.37961165048,57546.8245967742,42303.951120162936,32451.59794871795,37846.25025746653,42496.5691987513,47407.17512953368,30737.95391211147,28787.54184549356,39728.60823653643,70004.82486486486,37759.230769230766,28106.84004237288,33841.32146709817,33361.2082890542,39247.95944503736,29888.620390455533,30374.27759914255,35252.41065830721,36087.04589114194,40736.26010362694,32545.97933884297,56985.529978586725,34775.61322869955,34106.32021857923,31134.60195227766,29761.68512486428,25216.996735582157,33967.19706498952,16469.618048268625,20965.380512820517,27148.16767068273,28890.918181818182,29735.37037037037,26129.97959183673,34049.11583011583,46932.21052631579,39356.17691579944,66183.58492366412,62055.93441064639,60146.73814041746,66055.32088122606,44926.42150333016,60406.007554296506,52944.44759206799,57824.05283381364,48757.65708989806,41160.973358706,53088.41611374408,57054.95238095238,39505.52207293666,50408.38409961686,47481.18351324828,44982.56469408225,53094.28847926267,27869.971631205677,36491.164790174,38853.994697773065,42000.70224119531,24884.11407249467,28691.337634408603,29045.43964562569,42044.22296544036,37151.94961664841,21583.98593073593,33933.94672586016,26134.7177508269,35108.99667774086,37333.87973273942,37658.02628696605,41085.313876651984,32934.82810810811,36028.141489361704,32581.97139830509,49736.98815931109,39228.09341825902,39728.172450052574,39032.83316062176,41053.47679324895,46631.64070612669,49563.74380165289,33502.68756423433,42368.90404040404,58163.87751004016,85853.53737373737,44332.86750483559,84399.71525096525,82392.18762088974,92748.8200389105,79559.47408829174,85037.85973282442,93715.2776699029,103469.07149853086,109041.28747628084,78094.4302213667,76243.86512524085,86048.2181638697,70508.8564453125,67288.66633954858,65581.39507389163,72008.73233830846,89480.97497497498,97637.3629112662,75004.5337972167,74759.80976602239,67591.65,42929.30729166666,40509.41737288136,36308.58278867103,46211.976744186046,31226.57251908397,37178.20403587444,42540.71380846325,53762.254566210046,64616.74487471526,31349.51388888889,41498.66935483871,36740.23831242874,29175.168224299065,29405.96465222349,46611.42105263158,40270.909502262446,42019.56243093923,28208.84606613455,51747.64829106946,49000.55860612461,51238.85839736553,49888.97246696035,63095.39054470709,38891.95987654321,57397.3430583501,39375.46028513238,47505.10521042084,53296.410731707314,64491.75996112731,64743.52476190476,64582.29206049149,69976.30476190476,88240.62896825396,80787.0445595855,82551.60124610591,77254.46746746746,85871.06831683169,89700.3212487412,71360.2967032967,71034.45932539682,72329.33932135729,70042.14747859181,78365.74258373206,67838.53107344633,56285.94009661836,65754.2086124402,70838.55078125,82175.93195266272,79516.31914893616,86842.46315789473,63000.3163064833,65290.84493041749,37508.61408730159,41493.73487903226,35605.230448383736,45505.133611691024,27219.43979057592,28890.25313568985,35265.11085180863,45817.72389791184,49192.15795454545
std,185748.47259596095,229032.0050968089,102981.15187134888,112981.50675088952,104027.60706140168,100342.22661450194,201612.6892775303,178473.33196006378,237219.93400028377,264461.6698369849,235328.95400874235,189936.12114588395,250533.23220014712,243891.3560390433,278868.42203481955,281492.2437865078,166124.8357520153,248134.4563719272,256175.4971821107,234504.9786997432,285678.6315692669,199073.0721622173,195672.7636059289,325916.82789691066,302433.3212506527,182830.91579016912,236564.13871761624,254601.8099766048,308275.0896117962,200811.6874704752,229413.5858855299,232466.2284783317,192589.7361818929,153183.3135959678,154966.55910552968,204748.7245124673,280772.4907381601,238253.48784864656,246586.73557471184,262478.5823821197,240527.57826885468,256922.24649042496,198783.2382207428,151917.92725594205,178365.8503944354,246538.4532405257,190907.9193451068,116690.20492952544,115632.37966585932,167939.97965438318,255613.87242478703,161682.83171921462,109930.5646058012,138028.04070000365,160251.50007921117,196362.3551290451,139223.92697187996,107004.61522571911,123970.75310350346,155130.63768924162,213386.4093324076,162684.38544970274,318184.0664473467,150472.31513820082,207995.99252071537,188721.63309185472,153297.13456327055,106387.16157840258,177873.83096329318,44117.68865649893,83227.04612849707,103703.0160621132,118288.53472426537,130432.98081676503,54749.228847353945,95319.02422842474,168401.84524271046,95903.57490150284,219905.93164516988,221150.71388346245,198803.5562341205,237019.1491384928,87750.0648783386,213414.24388988785,121545.97460547878,163322.0672786422,164844.3662985605,114865.20440238283,240737.51134728728,216766.5508222833,157788.50634308183,183665.27523470076,154354.0053220436,168597.83890924757,178805.84073804578,97429.04395737174,201701.09842765,193978.36616391255,162293.598104757,118128.60705750142,115188.89072031996,124786.59821824124,208815.56647381603,122857.77260842024,62876.10902083573,186822.67304713023,93142.0316326736,158483.5369033859,218010.8987231941,183040.39608620296,169485.6466563334,133886.97524690695,161160.1328152564,138702.08938459598,237120.7610716425,184639.9635750636,187413.2235013025,193313.18233881705,192580.48698349175,194071.12140539745,227452.02948941253,114282.42139994218,147846.0258343832,208844.47127860304,275568.8444465003,124780.68559667256,317732.2413713242,284123.75840172014,287604.7708224775,265667.1568912606,254347.4714593736,247388.555373118,331730.4544416632,301517.9432737906,187589.1680357108,203557.0893078269,308090.13775444694,243894.5540579976,205812.97046953964,222324.3836965701,238894.40833272415,283791.9275774289,378342.7564784694,252003.87453750943,280173.0943544109,306029.4754419086,178472.81277060867,144665.30982264626,130120.9282200003,144400.38887575208,136766.49367074357,188991.2427835471,199892.13698970637,205267.31289416525,223046.5504956995,106739.56823702907,161667.28125573427,210489.6197165097,106159.6755524474,122498.20802306836,264930.7338658634,189840.18511816036,195979.8222311496,72380.95384594386,314790.31084336044,186970.04100938825,251223.5412308572,251195.475007218,390535.8540980222,123246.41844847398,321815.3021828097,181009.59724805216,190639.69995775775,263219.6328680174,247333.12765864652,183999.2345573457,259121.77109944128,243959.72293169217,302205.1988594494,251908.02538692017,239654.4044782317,224284.86319076392,246821.4387770449,286816.913056424,168134.24970629538,194936.01897927927,215992.96911581428,150594.2596235395,207811.9081238291,248753.0238178436,163742.7936374472,216113.0423702896,220212.4851873624,278863.2433870124,255308.4211357421,292962.5178265864,200992.23351465992,294758.67764633294,146643.5243129083,184992.51289299096,143767.30980681884,180747.8019620653,117681.14832259867,140728.55256162875,205153.37818542757,231680.61427526543,149029.83377917713
min,37.0,37.0,44.0,34.0,37.0,62.0,26.0,23.0,37.0,57.0,40.0,37.0,9.0,47.0,66.0,26.0,94.0,25.0,75.0,10.0,10.0,44.0,25.0,83.0,66.0,83.0,83.0,17.0,17.0,10.0,10.0,10.0,50.0,10.0,26.0,26.0,65.0,57.0,32.0,26.0,52.0,88.0,31.0,40.0,17.0,17.0,17.0,63.0,10.0,10.0,48.0,38.0,83.0,18.0,19.0,19.0,19.0,19.0,65.0,19.0,10.0,46.0,10.0,6.0,17.0,17.0,17.0,17.0,17.0,17.0,25.0,17.0,16.0,25.0,25.0,16.0,25.0,22.0,25.0,22.0,22.0,25.0,44.0,37.0,40.0,37.0,25.0,32.0,25.0,55.0,25.0,16.0,25.0,32.0,10.0,22.0,50.0,58.0,32.0,25.0,25.0,25.0,25.0,25.0,32.0,25.0,32.0,25.0,17.0,17.0,17.0,22.0,16.0,16.0,16.0,17.0,22.0,22.0,45.0,55.0,55.0,25.0,25.0,75.0,32.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,17.0,17.0,17.0,17.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,113.0,113.0,123.0,140.0,38.0,192.0,5.0,5.0,38.0,357.0,123.0,48.0,44.0,123.0,40.0,25.0,25.0,50.0,25.0,88.0,26.0,141.0,165.0,51.0,24.0,44.0,25.0,24.0,49.0,25.0,50.0,157.0,42.0,36.0,25.0,25.0,25.0,51.0,51.0,25.0,25.0,42.0,25.0,25.0,42.0
q1,5461.5,5728.5,5669.0,6070.0,5345.0,5743.5,5622.0,5479.5,5531.0,5981.25,5949.0,5922.25,6152.75,6399.75,6701.0,6675.0,6577.5,6774.5,7377.5,7730.75,7141.0,7159.75,7275.5,7666.25,7584.5,7439.5,7852.0,7829.0,8195.25,7854.5,8699.0,8323.5,8308.5,7849.0,6945.5,7665.0,7550.0,7623.0,6501.5,6292.0,6661.75,6211.5,5406.25,5387.5,5405.0,5324.0,5975.0,5237.0,4788.0,5387.0,6652.0,5800.5,5382.5,5137.0,5358.0,5350.0,5034.0,5015.0,5716.0,5137.0,5104.0,5073.25,5234.5,4463.25,4044.0,3815.0,4110.0,4411.0,4648.0,3940.0,4390.0,4572.75,4980.5,5015.25,5187.0,5637.75,5851.25,5976.0,6014.25,6228.5,6429.75,6711.75,6634.0,6534.0,6560.5,6601.0,6653.0,6115.5,6051.0,6080.5,5257.0,5998.75,5645.5,5660.0,6465.0,5295.0,4969.0,5134.0,5639.0,4843.75,4822.75,4561.5,4956.0,4975.0,4749.5,4696.0,4647.5,4932.0,4761.0,4744.0,5076.5,5014.0,4825.0,5065.75,5276.0,5318.5,5590.0,5214.0,5047.5,5874.0,5554.5,5246.0,5995.0,6141.25,6013.0,5969.0,6020.0,6578.75,6990.0,6739.75,7013.0,7491.25,7680.0,7395.5,7862.0,7441.5,7407.0,6786.25,6646.0,6752.5,6672.0,6621.0,5891.5,6236.25,5857.5,4942.25,5687.75,5166.5,5231.25,6216.0,4935.0,4596.0,5018.25,5336.75,5919.25,4860.75,5006.5,4920.0,4719.5,4710.0,4522.25,5063.5,4940.0,4597.0,4832.5,5229.5,5132.0,5092.25,5015.0,5476.5,5815.0,5565.0,5638.25,6087.0,6426.0,7460.0,6207.5,6372.25,6157.5,6302.0,6939.0,6647.5,6900.0,7248.0,6941.0,7026.0,7243.5,7657.0,7065.0,6881.0,6591.0,6463.0,6297.5,6537.75,5947.75,6129.0,5682.25,5460.75,5015.5,4970.0,4918.0,5705.75,4748.5,4750.0,4805.0,5092.75,5745.25
q2,10691.5,10331.0,10452.5,10895.0,10111.0,10568.0,11010.0,10225.0,10517.0,11433.0,11317.0,11533.5,11336.5,11838.0,13169.0,12433.5,11686.0,12852.0,13784.0,15404.0,15489.0,14449.5,15219.5,15061.5,16007.0,17047.0,15937.5,16738.0,17638.0,15883.0,17930.0,18085.0,16471.5,16478.5,14027.0,14301.0,14465.0,14364.0,12303.0,13438.0,13808.5,11698.0,10359.5,10119.0,10470.0,10451.0,11543.0,10598.0,9864.5,10464.0,12274.0,10621.0,10096.5,10085.0,10354.0,9875.0,9321.5,9898.0,11079.0,10249.0,9865.0,9886.5,10221.5,9298.5,7750.0,8359.5,8535.0,8920.0,9305.5,7997.0,8375.0,9675.5,9828.5,9594.5,10366.0,11278.5,11925.5,12678.0,12128.5,13227.0,14134.5,14137.5,13981.0,13737.0,14305.0,14017.0,14256.0,12310.0,12200.0,12480.5,10665.5,12222.0,11220.0,11075.0,11920.0,9926.0,9723.0,9655.0,10569.0,9185.0,9227.0,8898.0,9724.0,10370.0,9593.5,9707.0,9315.0,9590.0,9538.5,9839.0,10576.5,10261.0,9967.0,9801.5,10395.0,10273.5,10609.0,10609.0,10813.0,12082.0,11260.0,10747.0,12021.0,12802.0,13265.5,12887.5,13553.0,14055.0,15948.5,15966.5,17500.5,17290.5,17538.0,18569.0,17331.0,17079.0,16255.0,15351.0,15201.0,13779.0,13781.0,14014.0,13675.0,12838.5,12192.0,9871.5,10918.0,10546.5,10490.0,12212.0,9821.0,10660.5,10284.5,10746.0,12909.0,9525.0,9901.5,9495.0,9114.5,9218.0,9077.5,10643.0,10223.0,9410.0,10681.0,10692.0,10698.0,10276.5,10338.0,11140.0,12241.0,11323.0,11168.0,12158.0,13219.0,14688.5,12944.0,12635.0,13419.5,15171.0,16071.0,16118.0,15710.5,16261.0,16912.0,15636.5,16207.0,17281.0,16686.0,15021.5,13952.0,13940.0,13745.5,14326.5,13360.0,13221.0,11915.5,11145.0,10025.0,10915.5,9793.0,11889.0,8921.0,9072.0,9332.0,9517.5,12113.0
q3,19432.0,18348.5,19816.0,19453.75,18770.0,20579.0,23795.0,20740.5,19513.0,23360.0,22288.0,23459.0,21824.0,24490.0,29249.0,26724.5,23864.25,27956.0,32883.0,49844.5,42060.0,37282.5,39494.5,49625.0,53895.0,68134.75,55846.0,63776.0,68543.25,47103.0,64864.0,69899.5,56356.25,50094.75,38408.0,38306.0,39766.0,37852.0,32654.5,41328.0,37816.0,27690.25,19820.0,20886.5,20010.0,20424.0,25222.0,19663.0,18854.5,20453.5,30242.0,21662.5,20311.0,19684.5,20550.0,21259.0,18363.5,21447.0,24876.0,20271.0,20347.0,20879.25,20585.75,18259.0,13836.5,15526.5,16829.0,17401.0,18095.5,15556.0,16380.0,20439.25,21217.5,19690.5,23141.0,25099.5,30096.0,32513.0,34936.25,39429.25,39123.5,41943.5,39786.5,43106.5,45556.0,43309.0,40825.5,31893.5,28002.0,31434.0,23746.0,33114.25,26417.0,26548.0,24144.0,21138.0,21111.0,18556.5,22923.0,16131.0,17315.75,18249.5,19084.0,22351.0,17049.75,18140.0,18110.5,19310.5,17611.5,21186.0,20560.25,20026.0,19833.0,19885.5,22348.0,20674.75,21475.0,21979.0,22965.0,30351.5,24840.5,23600.0,30363.5,32325.0,50852.0,35224.25,40836.5,47471.75,63430.25,57886.25,76282.5,76902.0,80329.0,85654.0,69165.5,73806.0,55162.0,49445.0,41685.5,37527.0,41469.0,40330.5,41915.5,36263.5,32501.0,23761.25,22612.25,24830.0,21755.25,28516.5,19786.0,20751.0,19803.5,22586.25,31975.0,18936.75,20757.5,18686.0,18214.75,18110.0,20386.75,23327.75,23629.0,21112.0,21977.0,23335.5,23026.0,22653.5,20799.0,26583.25,32211.0,25751.5,23658.0,30480.0,34871.0,44678.75,31717.0,33575.5,37642.25,49399.0,64298.0,57581.5,61206.0,63099.0,67771.0,66712.5,56012.0,72420.0,68192.0,45566.5,40021.5,37899.0,36178.75,34974.75,39327.75,35646.0,30988.25,26191.75,22104.75,22550.25,20276.0,26877.75,17636.5,17654.0,18052.0,19839.25,31443.25
max,3917479.0,4168518.0,1878662.0,2188381.0,1928138.0,1807662.0,4019531.0,2756151.0,4144513.0,4144513.0,3908325.0,3900249.0,4295412.0,3839956.0,4087042.0,4087042.0,2258387.0,4005566.0,4174839.0,3496167.0,4162687.0,2576326.0,2381179.0,4433639.0,4027739.0,2510913.0,4002680.0,4002680.0,4453086.0,4197488.0,4244522.0,3786181.0,3838004.0,2251709.0,1976557.0,2910805.0,4160404.0,4186185.0,3754855.0,4020133.0,4141767.0,4284199.0,3117971.0,3984263.0,3984263.0,4176282.0,3671181.0,1917695.0,1864955.0,2937589.0,2785935.0,2715962.0,2097172.0,2034306.0,4354452.0,3984323.0,2921292.0,2156962.0,2636974.0,2173343.0,3717457.0,3987818.0,4334203.0,1876587.0,3569336.0,3554483.0,2662605.0,1704802.0,2804283.0,581550.0,1738862.0,1977109.0,2162775.0,3000827.0,672155.0,1659681.0,2295284.0,1976190.0,2629894.0,4244513.0,4244513.0,4426815.0,1284356.0,4122733.0,2078467.0,2601608.0,4401278.0,2589002.0,4014292.0,3717874.0,3649540.0,4211426.0,2202516.0,2780453.0,3150136.0,2034470.0,4206572.0,2850590.0,2910229.0,2016062.0,1698064.0,2115068.0,3720705.0,1947281.0,1248370.0,4290797.0,1825873.0,3146397.0,3855744.0,4089572.0,2585044.0,2302344.0,2782137.0,2084414.0,4338700.0,4291825.0,4370436.0,3812711.0,3251110.0,3164404.0,4297857.0,1867533.0,2309703.0,2452077.0,4043977.0,2042745.0,5252847.0,4175802.0,4036342.0,4371620.0,4434302.0,4055194.0,4393007.0,4233942.0,3765234.0,4085374.0,4284945.0,4592576.0,2116857.0,4104410.0,4181469.0,4268290.0,8076330.0,4301263.0,4056513.0,4071198.0,4235331.0,2118866.0,2187683.0,2370036.0,2782464.0,4153420.0,2666808.0,2651903.0,2648391.0,1798892.0,2765411.0,3968491.0,1694861.0,2686174.0,4434588.0,4349031.0,4173221.0,984096.0,8111029.0,2188164.0,4461732.0,3655261.0,8024615.0,2106969.0,8180862.0,3886167.0,2394740.0,4441239.0,4201891.0,2165258.0,4299052.0,2946662.0,4144922.0,3278390.0,4273991.0,3980173.0,2511413.0,4052083.0,2320502.0,4464077.0,4252743.0,2620460.0,3240164.0,4242066.0,2115095.0,3991427.0,2945037.0,4435501.0,3202562.0,2801241.0,2623467.0,4423428.0,2471540.0,3931984.0,2020712.0,3898336.0,2470667.0,2413104.0,4336364.0,4017024.0,1722086.0
sum,34730569.0,36219098.0,29069305.0,28270536.0,27962161.0,30891983.0,38152881.0,36144457.0,42169720.0,48263392.0,45472604.0,40043638.0,43646792.0,45668465.0,63539440.0,61980481.0,40497890.0,55674580.0,61338143.0,71872055.0,74861900.0,63654216.0,68475063.0,97893483.0,102867763.0,81626575.0,84072667.0,93652055.0,100961598.0,72827719.0,83366401.0,82588423.0,70678297.0,66102323.0,58953364.0,70404574.0,81875263.0,78238717.0,73528501.0,82341718.0,70795381.0,57086450.0,41542480.0,31640308.0,36748709.0,40839203.0,45747924.0,28678511.0,26829989.0,37622992.0,64754463.0,34851770.0,26532857.0,31370905.0,31392897.0,36775338.0,27557308.0,28339201.0,33736557.0,33813562.0,39310491.0,31504508.0,53224485.0,31019847.0,31207283.0,28706103.0,27410512.0,23174420.0,32404706.0,15695546.0,20441246.0,27039575.0,28602009.0,30508490.0,26887749.0,35274884.0,48152448.0,41599479.0,69360397.0,65282843.0,63394662.0,68961755.0,47217669.0,63969962.0,56068170.0,60194839.0,52609512.0,43260183.0,56008279.0,59907700.0,41164754.0,52626353.0,48383326.0,44847617.0,57607303.0,27507662.0,35651868.0,36639317.0,39354658.0,23341299.0,26682944.0,26228032.0,37713668.0,33919730.0,19943603.0,30574486.0,23704189.0,31703424.0,33525824.0,34381778.0,37305465.0,30464716.0,33866453.0,30757381.0,46205662.0,36952864.0,37781492.0,37666684.0,38918696.0,44906270.0,47977704.0,32598115.0,41945215.0,57931222.0,84995002.0,45840185.0,87438105.0,85193522.0,95345787.0,82900972.0,89119677.0,96526736.0,105641922.0,114929517.0,81140113.0,79141132.0,87166845.0,72201069.0,68567151.0,66565116.0,72368776.0,89391494.0,97930275.0,75454561.0,73488893.0,64887984.0,41212135.0,38240890.0,33331279.0,41729415.0,28634767.0,33162958.0,38201561.0,47095735.0,56733502.0,27085980.0,36020845.0,32221189.0,24973944.0,25789031.0,42509616.0,35599484.0,38027704.0,24739158.0,46935117.0,46403529.0,46678600.0,45299187.0,61391815.0,37802985.0,57052959.0,38666702.0,47410095.0,54628821.0,66362021.0,67980701.0,68328065.0,73475120.0,88946554.0,77959498.0,79497192.0,77177213.0,86729779.0,89072419.0,71431657.0,71602735.0,72473998.0,73614297.0,81892201.0,72044520.0,58255948.0,68713148.0,72538676.0,83326395.0,82219874.0,90750374.0,64134322.0,65682590.0,37808683.0,41161785.0,34145416.0,43593918.0,25994565.0,25336752.0,30222200.0,39494878.0,43289099.0
