,11,21,22,23,31-33,42,44-45,48-49,51,52,53,54,55,56,61,62,71,72,81,92,1114,1151,2131,2211,2212,2361,2371,2381,2382,2389,3118,3119,3121,3159,3162,3169,3219,3222,3231,3255,3261,3271,3272,3312,3313,3323,3325,3328,3331,3334,3344,3345,3352,3361,3364,3369,3391,3399,4231,4233,4234,4235,4236,4237,4238,4242,4244,4245,4246,4247,4249,4411,4412,4421,4431,4441,4442,4451,4453,4461,4471,4482,4483,4511,4522,4523,4531,4532,4533,4543,4811,4821,4831,4841,4851,4852,4853,4854,4859,4871,4881,4883,4884,4885,4889,4911,4921,4931,5111,5121,5122,5151,5152,5179,5182,5191,5221,5222,5223,5231,5241,5242,5259,5311,5312,5321,5322,5323,5324,5411,5412,5413,5416,5417,5418,5511,5613,5614,5616,5619,5621,5622,5629,6111,6112,6113,6114,6115,6116,6117,6211,6212,6214,6215,6216,6219,6221,6222,6223,6231,6233,6241,6242,6244,7111,7112,7113,7121,7131,7132,7211,7212,7223,7224,8111,8114,8122,8123,8131,8132,8133,8134,8139,9211,9221,9231,9261,9281
11,1.0,,0.39628019314760776,0.475411403911675,0.45618497539301445,0.4740890340355016,0.47328517751363863,0.47614001566773767,0.521367533839008,0.4922878052305747,0.4627513481978096,0.4705745194395368,0.4359766633473293,0.47724805410536275,0.4599888107853343,0.4758301067357342,0.4625622734983637,0.4799874277525283,0.49434627723262925,0.50002846512192,0.9549819371744105,0.45642141717489415,,0.39565576674189123,0.09378492186292489,0.17733334230979872,0.5093843016707174,0.34588160536932244,0.48772449645817606,0.4734608849454126,0.45282651911474514,0.07979576097747414,0.3945293669224952,0.22110256664825514,0.34758366749262354,0.0458661286129998,0.3495329503013477,0.2212782542914752,0.48400704911836734,-0.04878582398650555,-0.0013393780297724057,0.07328783201957571,0.4053705129295398,0.098784791744779,0.08886451889198665,0.046926878659181374,-0.0022617529453810943,0.2146660628831994,0.20108081943440614,,0.24521721263800342,0.3128911234026184,0.28934541694758176,-0.1702934984928956,0.17773204114867003,0.29948962383508587,,0.4137612045518828,0.054262593521816616,0.2849345651316398,0.02017710235891898,0.08757215282897582,0.22184455414431029,0.43748197987537357,0.4594029104438455,0.47654176884975114,0.16776530834701522,,0.2534934788948307,0.05779447629027467,0.09237519834493917,0.47596716130670147,0.46679999631912034,0.4748360172297348,0.4709075737361063,0.4801440696498074,0.47592338170448006,0.4640414075487608,0.45522638686087097,0.48480186918399826,0.45395168896890636,0.4381808955792927,0.4213665355264394,0.46482397320612534,0.4358020815405753,0.5108404235426992,0.477225180318361,0.4742012159283013,0.4871859561284393,0.11343450991043452,0.3222995938639119,0.45831223147793726,0.2877041373050575,0.027803267694972482,,0.36596324449684475,0.4952808156579946,0.010822965772084914,0.42306632422811125,0.40048972643976205,0.4379420159198764,0.36262568292806174,0.4735726248560236,0.20721406629469058,0.08592253592506494,0.3884749389252348,0.4578998674944645,0.2816172574838463,,0.4878495616649973,0.4216867815081984,0.4997820853717348,0.26676600659954214,0.05825861026364011,0.3003914184330694,0.4366161614517645,0.48564535936707265,0.48728107282059824,0.48207782725681975,0.20639139441487347,0.33658769952705136,0.49371423825075345,-0.08748461125712761,0.46763857731605585,0.45210018971661314,0.45023710865770467,0.4769077853592838,0.243778993274958,0.3102349605751978,0.3293725949630631,0.4633121737381312,0.2982514612713377,0.4413496707902356,0.1828362344852464,0.4530438027282889,0.4359766633473293,0.32758222808102005,0.28193660904779666,0.47278526067526183,0.10385901923646429,0.07880241701652661,0.17921970172104681,0.36319806631696533,0.37279869450910563,0.31528037983891255,0.4918380799629954,0.010386168946750565,0.47835429598985013,0.47555969059601855,0.20014487757346922,0.4732873280974212,0.4464047448329546,0.49497617039538055,0.4094204158217602,0.4422086898619663,0.3540264558913314,0.40132797917952456,0.23187983075070387,0.4625444717200716,0.2985400387256598,0.4508567784001236,0.41340471180529215,0.43171517903349443,0.4229897542547235,0.42028308451099505,0.4272557096810203,0.4892157180234896,0.4347428375484714,0.44964899885548515,0.4722901901659806,0.46243292774629896,0.4589223106903239,0.45192131003440383,0.4942339770077999,0.48186819012105647,0.4631482855688615,0.4923732408110585,0.49461125168113756,0.4876128209368382,0.3002126793715322,0.4677750794866061,0.48107384049593116,-0.026834069089073483,0.009801645903197166,0.5048165308073892,0.28392346429378557,0.5066955546536589,0.3551776042757247
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.39628019314760776,,1.0,0.736773849254375,0.7133373035705259,0.7236199408474859,0.8340205415936202,0.8602642104257469,0.7327762441417216,0.7294282540526986,0.785262920970875,0.7308304934866906,0.5135776232422872,0.8609717910717913,0.6591452366235141,0.7138750513892603,0.8589074914909619,0.8585170188095493,0.7346016155623738,0.8295832907015852,0.4097960470371466,0.1426573314441828,,0.9996832210382569,0.18612104684937186,0.35866272676360994,0.5170361778203605,0.6107778331066404,0.7515722447480586,0.7195909302217269,0.7817977365680059,0.05716562138454544,0.7479042132815451,0.2732761415173945,0.6274504980830432,0.11482684718552331,0.4794984073575174,0.2099247271943826,0.6663043954902973,0.05609668867642358,-0.213109081683195,0.04706471325792266,0.7325186984145855,0.10535831993943878,0.21387543578125875,0.05739478324309413,0.11216922136599664,0.37662435407763956,0.14221686631175195,,0.08661920987065608,0.33001030323694297,0.48882539941453945,-0.07246994210111042,0.3876559843616047,0.2666784596133463,,0.5633525531874634,0.08620481818709674,0.4235902875079437,0.22575386977666043,0.0433740842158314,0.18627036739978084,0.6456053760019069,0.7337385980434288,0.7116564684012338,0.12468853739330471,,0.3062896994420335,0.09895143095697922,0.08705905560192599,0.5998088190071099,0.7347049151232313,0.692618299708385,0.6859633453324858,0.7035951765520434,0.7448703064261795,0.8525358946859428,0.8530709491337645,0.8236582212290847,0.8451597150826582,0.7684557741949778,0.8268309059706316,0.8271729550457727,0.8280022578259314,0.8455378858666494,0.8171782829826258,0.8696304336726116,0.7477293210438393,0.25312033890549773,0.7214446011906172,0.8089817390541195,0.6401373503045652,0.05726978181891283,,0.5302180571508835,0.6950515423910084,-0.05281012875145245,0.6781713415239968,0.7991346315090466,0.8888646156010743,0.8426598031222119,0.6899418515492878,0.20525724348628022,0.23051025600349634,0.8579581788472002,0.6863899007335706,0.2388450718003815,,0.6711249062279113,0.4969242380874364,0.7309384251602283,0.48715458979031967,0.24603075922177575,0.4610619481080163,0.5904962648403287,0.8130462747791329,0.6843536095195043,0.7222863218119396,0.32323022513277794,0.47467063275187255,0.6543827610099774,-0.030432178838484737,0.8240719284697362,0.7313448284281827,0.7907052110667191,0.8440796128138273,0.17700569018227844,0.46218290147565894,0.5801494527787269,0.6996134759015269,0.6019829351356353,0.6469953381523713,0.23025142156568112,0.6730440023593566,0.5135776232422872,0.6115556190910072,0.16227223109296995,0.6834663132828261,0.290283461952454,0.1727581230253519,0.40993816729166854,0.5458680456044701,0.52643870296496,0.4755341542867066,0.7182527109276063,0.11664612773108957,0.6907436846229249,0.6908593058043082,0.013684608217316199,0.7077953869138255,0.5995845920660237,0.7758730995263539,0.6084994880030508,0.6326699589091049,0.3562673126671518,0.7005305708174596,0.38984074340891284,0.6709156112445118,0.37346685693830106,0.7555193829663336,0.47728132225051306,0.6022547462227219,0.5841290414447643,0.712833256912502,0.668719102969613,0.8051057300111143,0.8776498365052733,0.8766702166448107,0.7526982198006226,0.8804440898818683,0.8956090092243976,0.7206107747508398,0.7830472964489746,0.6098157906500883,0.6834038704928531,0.8342629525761464,0.6692070730961575,0.7104343660672381,0.4581120590403344,0.8141840941547939,0.7659587096938418,0.04792434594003216,0.08062722827286882,0.7978852527007754,0.09354896560616008,0.7714358026493928,0.749444032714285
23,0.475411403911675,,0.736773849254375,1.0,0.9523514997248465,0.9592899417581526,0.9423501614155352,0.9336550660386369,0.960382733317242,0.9850224354418863,0.9626945610113024,0.98768828482629,0.8393998818365362,0.9341226749827116,0.9077787427699524,0.979501669112257,0.91775063145293,0.9329954896760364,0.9853670325993518,0.9546805372392319,0.45763021674881277,0.2658112962979524,,0.735087086408369,0.16856458699502028,0.40919516405490347,0.7736858088839961,0.8759844704975488,0.9867886706214448,0.987075850368411,0.9231536089411065,0.10858368410900558,0.8159098936118495,0.40418139188997254,0.6017499426605479,0.16631480413912964,0.6572811231822032,0.34767819982815007,0.9735874496976774,0.0759039012337529,-0.09763442999881114,0.24522184198805214,0.8869957201276174,0.20060283220534883,0.2279846623056706,-0.02468074919221277,0.1413638999749637,0.6285164473033924,0.2104987782373555,,0.38148354664253653,0.4881741692100909,0.7037357837168916,-0.29862269524635254,0.47127039986643526,0.3217730429061972,,0.9069080009737203,0.2543939852076849,0.5489471842379742,0.23745227773442798,0.23702049327767935,0.41309834918144567,0.9176786666279669,0.9375329085652422,0.872808855030214,0.2096023233318628,,0.5819319240304773,0.12836418191952845,0.2044860216718067,0.9286602243513592,0.9537390825697221,0.9729572771062056,0.9712181337370008,0.9570551055369029,0.9273512992709783,0.8987333367736926,0.9273877380910006,0.9570599105264725,0.836405910441476,0.8867946012967415,0.8497161678926854,0.9530578747872778,0.8571451299639233,0.8194744312294783,0.9356354857544887,0.9063949777648356,0.9605632530861565,0.20493732222544367,0.6243567359196277,0.8296735286240986,0.6705147001228975,0.0333827859195575,,0.5553762751561363,0.9026397436739372,-0.04283902774853721,0.9026247652077216,0.8115365825467283,0.8308581621608968,0.668755809828294,0.9235425041303574,0.27499303974990635,0.21928484635413728,0.667108068661592,0.9334484476401036,0.6216337527127517,,0.9118088540289522,0.8441239631292221,0.9064364488948877,0.3751977160257119,0.2789009058310359,0.6767684602389455,0.82361238663994,0.946790341730368,0.8694663066512429,0.9756900520244033,0.5418204160656138,0.6494339866894124,0.9621122213954146,0.07352432796343841,0.9384605047196404,0.9632495937882973,0.9138575914892447,0.9185637591719112,0.42034609085789076,0.6899187842240456,0.800966696652056,0.9704601138315209,0.6529531714526994,0.9581010906761687,0.41361699271867325,0.9718771082412322,0.8393998818365362,0.7811342394413905,0.40118599377758973,0.9287379350172055,0.33457262302077023,0.2887140044751664,0.5978973376727876,0.5491907297108544,0.7238392466648199,0.6783150617271642,0.9130253694452245,0.228811584688915,0.9427219102279493,0.9689892088473823,0.2060503276339606,0.9651606718233101,0.9351631802147065,0.9306573663401592,0.8738498263416992,0.8909798891511814,0.6143532838302391,0.7949763523225011,0.5724820213501032,0.9325139846959754,0.6564938467091923,0.768435101158064,0.742578008391939,0.7551005503454584,0.8875979570264461,0.9082946804864648,0.7847529739273985,0.9458680696045864,0.8643018517700649,0.8918361933898775,0.906073953643358,0.9108140081604162,0.8719003382708203,0.9545942022054181,0.9509224719828003,0.9532903478198288,0.9675051843323913,0.8790479289969986,0.9404198305828121,0.9465164461083206,0.6975342988560344,0.928512053972074,0.8283506985999565,-0.024501193732227547,-0.022289414879456963,0.9461255759058267,0.40377092609837995,0.8966275040022627,0.7517177527702762
31-33,0.45618497539301445,,0.7133373035705259,0.9523514997248465,1.0,0.958822005299334,0.9286854162099255,0.9243084444166119,0.9245152760002648,0.9535385064538814,0.9489026412566793,0.9578407111657483,0.861433081824543,0.9190453092813328,0.8034357194091047,0.9248518050830284,0.8763677783876107,0.9161326242891817,0.9448420318522912,0.9347513214845381,0.43595795774541923,0.28100832135869563,,0.7110355108006317,0.17690927744135823,0.38288146941263274,0.7296231077268858,0.8559278264047265,0.939475281278654,0.9427237923423094,0.9133101115832389,0.11960219823503436,0.9216773440255868,0.3928942559627385,0.592892421439872,0.17429571621623224,0.6139374386515654,0.3365818767254953,0.9578361854068482,0.16971147722179836,-0.1627066628294867,0.27644192531794853,0.8786972169644394,0.18683048706230954,0.2512648313620114,-0.025017310493810813,0.16635534332283353,0.6273996556318241,0.20663582067194272,,0.4705051414348686,0.5238363291942929,0.7113550849852428,-0.3547979262065652,0.50655388714217,0.3267375943848607,,0.9599708323879392,0.2985087416578852,0.5459846105479501,0.24986510813828244,0.2582216160294315,0.4013385638125735,0.9052678811999614,0.9268017425451848,0.882255876836807,0.2507108442587585,,0.6107022977448576,0.09927784747867538,0.20485538089179553,0.910329632886189,0.943972628460228,0.9503401265908178,0.9501099010698584,0.9273387500020209,0.9174871741941903,0.878328451035817,0.9126333431877326,0.9291512840836299,0.7749929706852948,0.8783033082380565,0.8544457836134687,0.9317207436166103,0.8490173615630293,0.7901354827905539,0.9228304288572458,0.9106297941930308,0.9372083204600687,0.19812959084329013,0.6675391752112009,0.8476289842136633,0.6607093997298776,-0.021810424008688968,,0.5542672257309496,0.8857253494054157,-0.07633161063398569,0.9188072166274023,0.788864014170018,0.8245142251771773,0.6256546772867942,0.8997415818805569,0.2599913809606613,0.20799914426230867,0.5997271863845907,0.9469430547951327,0.6771845613939204,,0.8605101144751154,0.842065976379243,0.8811558675079324,0.3202027425645252,0.28783634980021494,0.7270692646912971,0.7496719220679241,0.9133131845134348,0.83976985021469,0.9397953786426169,0.5188274591520644,0.625563294271269,0.9366299069909422,0.04822979802947393,0.9155356619560729,0.9452536293371779,0.9279737444281291,0.8950363652437756,0.4124762728454652,0.7086063355382798,0.7465191981432377,0.9400298048638398,0.648906183414785,0.9303076923007901,0.39308931329978547,0.9611645753071697,0.861433081824543,0.7385868067545189,0.42630263057772616,0.9153830824135222,0.35198990723983603,0.2837996685832678,0.5395890078758109,0.5581572935007617,0.5762347157139687,0.5798089284906097,0.8540351740818812,0.19142027561187175,0.907231964681204,0.9172161838876912,0.18207131248018335,0.9082461748322915,0.866970522413168,0.8830575318589674,0.7962663499900402,0.8427123479426067,0.6071964670244143,0.7451008114358768,0.5364724205506899,0.9112176852493548,0.6675897970747497,0.6972831592548402,0.6592174245979562,0.7650602622375343,0.7804424304152359,0.8729411810301189,0.7810716573352938,0.9251878425193731,0.8218423620232749,0.8511126662862216,0.8798221330517222,0.9123705522189004,0.8535802441644773,0.9310955038782559,0.9520203928840821,0.9327568973917647,0.9508460855422063,0.8353886591145183,0.8913441883064643,0.874454253950856,0.6852763988625066,0.883580122155657,0.7796713267192694,-0.06917843123101775,-0.030106335145003514,0.9243949631501707,0.36263844240859483,0.866370408650805,0.746063528092121
42,0.4740890340355016,,0.7236199408474859,0.9592899417581526,0.958822005299334,1.0,0.9482672654663894,0.9336868590393205,0.9508122101119736,0.9657104848880981,0.9651166036422809,0.9689552402853883,0.8516328044640223,0.9269729933170026,0.845611823913739,0.9495407953833357,0.9058069468502831,0.9354862279336065,0.9687065355060089,0.9467418602874356,0.44538281533413737,0.30949395068629154,,0.7217595114480051,0.16798302760409115,0.36904947642662755,0.7522900829960275,0.8291057385736031,0.9485933580350463,0.9494057092131458,0.9370477924163304,0.11311810717676851,0.835833724615697,0.3884707491420092,0.5819042166592533,0.13251650464768927,0.6529716894626308,0.3618707854521415,0.9591340625984273,0.11777954033304529,-0.13191401602410013,0.2303080047276124,0.8857793227982117,0.19164879701818605,0.20771239115711637,0.00826312177784461,0.16948758819987714,0.6079755556235071,0.21746334223422478,,0.4026358205277239,0.5124061286987439,0.6935656110741829,-0.3161234877080915,0.423587404714401,0.32864361226226557,,0.9146183882357001,0.2983767047973409,0.56071194646708,0.2623206867193035,0.27210449508062,0.4519145539012257,0.9445716836459408,0.9722666836239012,0.9198179563626664,0.24265041000126175,,0.6248638994395277,0.1229383582088249,0.20202349363395586,0.9200062470345296,0.9425441904870995,0.9589001945383004,0.9522665103082038,0.9423864274872537,0.921480267793073,0.9128458515382454,0.9179157985416657,0.9526371614356438,0.8159561241605311,0.908873840364899,0.8689335117638773,0.9482684403481538,0.8772209702464372,0.8148096554065651,0.9366507149897146,0.9204742143465261,0.9511843538141014,0.21860061840476402,0.663503410613029,0.8401322740029614,0.6156743738390784,0.029132128281092216,,0.5790417208082891,0.9066070421910375,-0.07989772448442185,0.8965742423373444,0.8153109048612578,0.8317518164906386,0.6266216506191514,0.9082197486789827,0.30757870738088466,0.2397614833472855,0.6410630279342017,0.9340541946487693,0.6596522019010976,,0.9013317085920364,0.8394623429711029,0.8979699868183977,0.381883777261934,0.23897706445813036,0.7038560952645913,0.7948230443822892,0.9456864938368345,0.8601003535153365,0.9598262941359059,0.5386118055925692,0.6500286549613327,0.9349852169331809,0.044708989080112456,0.9337110003592808,0.9610292549642979,0.9382519359523612,0.9225494727367709,0.4383197382771844,0.6763401735345602,0.7576587920463295,0.9408574280861164,0.6279101636130273,0.9264257745284816,0.37351288832010404,0.9593217737600119,0.8516328044640223,0.7690556857424309,0.3929140160888901,0.9194262017878667,0.3037437531801288,0.2725164994770638,0.5537663623930853,0.5395944484780899,0.6330336277502155,0.6020441828797838,0.8700380006449344,0.20943115707113105,0.9173628300579202,0.9427153881070253,0.180999604385795,0.9387139752086594,0.8988890693718318,0.9248078889596248,0.8217302467140555,0.8542598240203368,0.6027958973075765,0.7517348065109861,0.5291818901418306,0.9162981988554445,0.6920781486697577,0.73641983901893,0.7146888131958185,0.7500506874015721,0.8256146254197683,0.8879314330215856,0.7547345058257353,0.9461942886921353,0.8514761398069406,0.8741846949156435,0.8953980213865774,0.914452619772269,0.872215178189089,0.9452744309725537,0.9629934329469797,0.9470021522518665,0.9575583029946709,0.8529591709871865,0.9197006665167379,0.9075852729228281,0.7066143934070103,0.9177084281621627,0.7957623414283707,-0.061129659126891805,-0.03424540995784428,0.9222257210418472,0.39964076942497884,0.8885303779243421,0.7754844810473324
44-45,0.47328517751363863,,0.8340205415936202,0.9423501614155352,0.9286854162099255,0.9482672654663894,1.0,0.9890924894962406,0.9213425991537622,0.9439509519140237,0.9892740291568924,0.9459008290924036,0.7601819981293163,0.9765549289996847,0.8303164905086275,0.9265781249496177,0.986554261214294,0.995444907002083,0.9510304895912713,0.9828192048554023,0.4619468110649568,0.2563989156515621,,0.832687215389831,0.17914810163987918,0.3626392635634843,0.7071720512251195,0.7985843841708689,0.9375072691255871,0.9338435994773585,0.9821517928709931,0.10062525043755122,0.8580855503899328,0.36055903346288126,0.5954965967865535,0.17080968688803844,0.6349487980236695,0.3204135571738648,0.9093636281361482,0.08447688687948623,-0.17769371428026495,0.17494056276978168,0.9137871400804147,0.14818427532662065,0.22272039734986274,-0.0010146308241539832,0.14145371258305564,0.5781238868090744,0.22988161703982377,,0.2852247648052183,0.47416000204914494,0.6656191061319411,-0.230419911183746,0.4196752746639121,0.3200500230029751,,0.8307218647356661,0.2398557062171597,0.5460823224836008,0.26174011789952434,0.19148920102941658,0.4149609355694312,0.876377107407654,0.9410515498975116,0.8682672454619454,0.18855372426675934,,0.5162906572250366,0.125271436584259,0.1509741076985576,0.8563741620520761,0.9307280940097311,0.9260797295018247,0.9119378543678249,0.9185005385705189,0.9405789394092158,0.987347972219691,0.9562859560989266,0.9877632551756911,0.8716745075201324,0.9717251061513589,0.9680176450888083,0.994289539476438,0.9564929555959122,0.8918175928502242,0.9790768444362717,0.9848231848199096,0.9331732046639004,0.21750208579640062,0.7841785123472444,0.8577164561050618,0.6591195046430603,0.08211120577604525,,0.5398067250464547,0.9205752197162494,-0.1198507172975084,0.8676570717778873,0.9039885960974331,0.9407419551272228,0.7178573097097389,0.870666383749384,0.27347949278444195,0.227392702203528,0.75840159896146,0.9075257331110951,0.5159238543961749,,0.8715233628447632,0.7557430463970951,0.8819718669357829,0.43261113231425863,0.2437291056587605,0.6142349391365192,0.7536676003761615,0.984097122736909,0.8456224616792324,0.9445863851235741,0.4725160511592503,0.5996051810753643,0.8841288874912299,0.03537173543761473,0.9726399563471363,0.9633872043638858,0.9783281815966783,0.9881602079464529,0.37516971717983516,0.647358209099795,0.733723728681174,0.8981402766038898,0.6609767221659698,0.8830149684612949,0.35613676106209685,0.9120816897002204,0.7601819981293163,0.7372134921608572,0.3072225075300558,0.8729203126420562,0.3710447019887477,0.2702602274711815,0.5356984751258663,0.5839191252157075,0.6162796431932025,0.568677259742037,0.858034331737825,0.186948963101106,0.9006019022429949,0.9315709974148273,0.12106926599311778,0.9209077389999447,0.850838838075576,0.9510761172091828,0.7851944608171645,0.8280414288919514,0.5169686385420754,0.7962800899284541,0.525052821354156,0.9012183340961842,0.61002599095142,0.7738989417371943,0.6381529493950446,0.7141298865081376,0.7896286740523077,0.914719366919747,0.7640012796161948,0.9872433343629778,0.962858219049972,0.963583517690674,0.9181662352407319,0.9834525474464597,0.9524794376831873,0.9411540960495887,0.9776088589540441,0.872397016134656,0.9196200987672378,0.9148407650537588,0.8728991513266001,0.8848513055159669,0.6592608474755541,0.9552189177947289,0.8506469704613612,-0.024250059066016804,-0.022302901998458642,0.9268697267064296,0.2947356891485236,0.9074959187117273,0.8946122119802649
48-49,0.47614001566773767,,0.8602642104257469,0.9336550660386369,0.9243084444166119,0.9336868590393205,0.9890924894962406,1.0,0.9142862248397503,0.9292776163582274,0.9724318379549546,0.9316504069098748,0.7540892272471291,0.9869131620153185,0.8113962896169256,0.9081610832081068,0.9767525856444244,0.9910361873848403,0.9345563685021322,0.9804274801672197,0.4692478185087517,0.2411560631480487,,0.8587238008469444,0.19282041566889163,0.35608068255653214,0.6943536258054958,0.7948397057707494,0.9320737371844393,0.9206162106199306,0.9625976855755434,0.08223570781110383,0.8675029907725884,0.3519737793869115,0.6290386452535867,0.16256599466714525,0.6251668091591397,0.3098952832470974,0.8950210848818739,0.05985875005910389,-0.17543166764473678,0.18394092573801923,0.9103688117167753,0.1473461263565193,0.24032951855727044,-0.0036434683344355786,0.1302698348323529,0.5572768809283498,0.2034298757538463,,0.29958059775637313,0.47364872556903326,0.6628997130172936,-0.22213762264016892,0.45378425088379337,0.32555059615226073,,0.8250706949272644,0.23200886459384493,0.563257800472215,0.25091540270203516,0.18066255181448687,0.3890818500899722,0.8591079904633044,0.9250222694847309,0.8641887332885398,0.17945065784663827,,0.5168179468238548,0.1269809655437286,0.14046538694890232,0.8363073942775362,0.9273618300645684,0.9111104264807885,0.9032138180644953,0.910121891631583,0.9286983521786821,0.9768473986546794,0.9659844378235429,0.9784497820536326,0.8851026245749747,0.9426006969823019,0.9557422978277954,0.9867814664461975,0.9511194178036588,0.9031120647216022,0.9654103626055927,0.9871119207564873,0.9261977016878593,0.22285606648241496,0.7879056463003282,0.889785961565364,0.6881388720658956,0.06406973131296906,,0.5649790307680812,0.8993354996070619,-0.09738504754668698,0.8794049046422452,0.9081973159480976,0.9602937826835719,0.7735544778293154,0.8783374577062327,0.27561465364974447,0.23784417524261126,0.7922041540058997,0.9055526730639337,0.5026687643252635,,0.8519416188199495,0.7443048729881643,0.8860954448850512,0.43750414445179353,0.25713560615963194,0.62294368711631,0.7393832337049179,0.9722448679602714,0.8414925150788548,0.9263463285396093,0.4551186477326865,0.5954641902792812,0.8688182227293242,0.020962918097125402,0.9655102969217579,0.9402030855980865,0.966360463869882,0.9821455717553097,0.3559542591144518,0.6326069943042031,0.7241813738741606,0.8906355698023112,0.6892590821617417,0.8692431496199846,0.357444955149811,0.8972806689186356,0.7540892272471291,0.7552668224366544,0.310399041963821,0.8710845887747652,0.35366449324197624,0.2599057458369836,0.5187476747969753,0.5991015915610242,0.6030707838765472,0.5613227672529543,0.8623235989822271,0.15188942850691733,0.8887463934290487,0.9036885880831059,0.11186949164093656,0.8994480675192037,0.8213337463938407,0.9381079238447674,0.7763664811295918,0.8098672382245666,0.518492252758838,0.8025214959170281,0.5221857659200944,0.8798558386242057,0.593388199419947,0.7922081745088408,0.624889485724494,0.7346446697567134,0.7630647788412924,0.8961609020150029,0.7749529197614439,0.9735250875125112,0.9559892340479109,0.9662717330211833,0.907848416554931,0.9908100622821432,0.9601393612678777,0.9276393648756865,0.9674946727051321,0.8532888014325496,0.9001555981153335,0.9224204411149327,0.8596295807850266,0.8775798986170756,0.6431828269101759,0.9462682655714098,0.8466768858725143,-0.019572003433160998,-0.01872274020064422,0.9362370925807494,0.24750065805625904,0.9046401373140054,0.8748227480244295
51,0.521367533839008,,0.7327762441417216,0.960382733317242,0.9245152760002648,0.9508122101119736,0.9213425991537622,0.9142862248397503,1.0,0.9759434291126534,0.9348826442447274,0.9705854276340825,0.8426932237880624,0.9300314925298448,0.9295119056306188,0.9689886826354748,0.8913955090665089,0.9210036467757072,0.9788726111771674,0.9365370399728109,0.4871638363360517,0.32745058435010654,,0.7314393757902011,0.1480593942354725,0.40118725219174467,0.7596861733768774,0.8271798092654042,0.9593327888579115,0.949347535444357,0.9053202865597921,0.12855336686721416,0.7762078895833032,0.4064335499051499,0.6498450759787056,0.11576188954053049,0.6460039113433543,0.40379475528148717,0.9682418718480799,0.060203123382879434,-0.09006142205911292,0.220324618477199,0.8562454052620179,0.22658347110507385,0.2021044039353179,-0.006898919301582249,0.13483234340212463,0.6198462121085576,0.17413227970014172,,0.3437284978480506,0.5180798486935149,0.664649022828595,-0.29062540246969093,0.440782507231219,0.339272485424928,,0.8716017448070758,0.23038822580212653,0.5713628822144594,0.22643635388177139,0.2637160001989377,0.41161189827645267,0.9028852308862128,0.920303299132795,0.9008193943710198,0.22261751935443708,,0.5786990154112329,0.1065618408555877,0.16052965976073424,0.9198338001536238,0.9329685272242962,0.9514435244983235,0.9616814517373085,0.9464763414581155,0.8822851255754152,0.88310636075379,0.9323546760404859,0.9448211464673645,0.8826175477151829,0.8548672201826195,0.8099327620679809,0.9282650561236375,0.8376680606753674,0.833772337773091,0.9189920273215618,0.8986951894426916,0.968633559989102,0.2193087769628711,0.5709992312976054,0.8746533060573919,0.6354676296556859,-8.875303804323766e-05,,0.645653860892209,0.874360161064998,-0.028468872645922322,0.8804295772144165,0.7772699798556323,0.8130332348287942,0.7123091593591561,0.9194711204971932,0.32960270168154204,0.22197596719008972,0.6924605852347322,0.8989147028394515,0.5977676448412418,,0.9451497503699381,0.8518577312338943,0.9519899159111104,0.4249613048593563,0.2765098569186036,0.6865925843309594,0.8911801941684441,0.9334707426042642,0.9015413722209022,0.9578895566935876,0.5373421759422972,0.6800843354121108,0.9577794404663641,0.01624856180330367,0.9292271416326432,0.9347651329196598,0.878540798803169,0.9000463093544875,0.4558817450614049,0.6453615211292766,0.8034773553815362,0.9664934884991881,0.661845400536971,0.9347763404396979,0.4233163978555697,0.9471817239171761,0.8426932237880624,0.8234342308351313,0.40191325050344406,0.9355680971268961,0.25474693255204783,0.281136644459071,0.5470166562837392,0.5839503811259613,0.7770262654115977,0.7078185478717338,0.9407435259499349,0.21584891394383557,0.9462409122049221,0.9480363144174542,0.23868023712218928,0.9482147809537,0.9244905915351552,0.9176635112850536,0.8731070392228721,0.8676185677850793,0.617227886875827,0.7722890404977206,0.5418927968744308,0.9040584925112081,0.660399549700403,0.7954232589916519,0.8099468453583273,0.7945308360896872,0.9068250524785559,0.8732078309535141,0.8028640457542795,0.9260042295261116,0.8308819621647904,0.8791055188092907,0.8974688988930994,0.894345183377528,0.8755806529740103,0.9392092449781638,0.9447384119575343,0.9427129193865835,0.9544572435464076,0.8926329976457043,0.9598348142931867,0.9638732251790879,0.6687798540851541,0.9341369079291488,0.813585514666352,-0.017257199068070137,-0.008752162254033696,0.9489003786179377,0.4309329526888017,0.903069527375591,0.680807839596425
