metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,57.0,58.0,58.0,59.0,57.0,57.0,58.0,58.0,56.0,57.0,56.0,58.0,57.0,58.0,57.0,57.0,55.0,56.0,56.0,56.0,56.0,56.0,58.0,56.0,57.0,57.0,57.0,55.0,56.0,58.0,57.0,57.0,59.0,55.0,57.0,58.0,56.0,57.0,56.0,56.0,56.0,57.0,55.0,56.0,55.0,55.0,55.0,58.0,56.0,54.0,55.0,55.0,56.0,54.0,55.0,54.0,55.0,57.0,57.0,57.0,58.0,53.0,56.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,57.0,56.0,55.0,53.0,56.0,57.0,55.0,52.0,55.0,55.0,51.0,54.0,55.0,54.0,56.0,54.0,54.0,53.0,54.0,56.0,55.0,55.0,54.0,51.0,50.0,54.0,56.0,57.0,55.0,57.0,57.0,57.0,55.0,57.0,55.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,57.0,56.0,55.0,56.0,56.0,56.0,55.0,56.0,55.0,55.0,58.0,59.0,56.0,56.0,58.0,59.0,59.0,55.0,56.0,57.0,57.0,56.0,58.0,56.0,57.0,56.0,55.0,56.0,54.0,56.0,58.0,56.0,57.0,57.0,57.0,55.0,54.0,55.0,57.0,56.0,56.0,55.0,56.0,57.0,57.0,57.0,56.0,58.0,59.0,57.0,58.0,59.0,56.0,58.0,56.0,57.0,57.0,56.0,56.0,57.0,57.0,56.0,58.0,56.0,57.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,41.0,59.0,59.0,57.0,58.0,56.0,57.0,57.0,57.0,59.0,57.0,57.0,56.0,58.0,56.0,57.0,58.0,53.0,55.0,54.0,55.0
mean,234.0,235.1551724137931,277.2586206896552,232.8135593220339,267.43859649122805,272.6842105263158,268.0344827586207,272.5344827586207,285.55357142857144,270.9122807017544,292.67857142857144,268.82758620689657,289.50877192982455,276.6551724137931,269.3333333333333,267.3859649122807,284.23636363636365,265.3928571428572,282.2678571428572,268.57142857142856,257.375,278.75,254.48275862068965,285.7142857142857,283.7543859649123,253.8947368421053,288.8070175438597,302.8909090909091,290.55357142857144,270.4310344827586,270.64912280701753,264.42105263157896,264.864406779661,272.07272727272726,252.7719298245614,265.0344827586207,287.625,273.6842105263158,272.7678571428572,265.7142857142857,253.28571428571428,234.66666666666663,254.23636363636365,246.1071428571429,224.3272727272727,246.83636363636364,234.61818181818185,223.70689655172413,227.0,244.33333333333331,230.03636363636363,212.78181818181815,208.55357142857144,218.72222222222223,232.1090909090909,216.53703703703704,232.1818181818182,228.42105263157896,232.9298245614035,221.73684210526315,213.74137931034485,157.37735849056602,67.08928571428571,47.56603773584906,38.264150943396224,36.64150943396226,35.886792452830186,38.23076923076923,43.34615384615385,45.94230769230769,46.8421052631579,54.58928571428572,59.30909090909091,68.13207547169812,68.69642857142857,72.49122807017544,78.81818181818181,80.67307692307692,82.21818181818182,89.07272727272728,94.74509803921568,93.94444444444444,99.03636363636365,102.77777777777776,101.14285714285714,105.85185185185183,105.83333333333331,104.60377358490568,100.51851851851852,97.66071428571428,98.54545454545456,104.10909090909092,102.35185185185183,106.33333333333331,78.3,87.48148148148148,89.10714285714286,90.43859649122808,79.43636363636364,78.71929824561404,80.94736842105263,79.52631578947368,84.21818181818182,89.26315789473684,87.25454545454545,80.94642857142857,77.82758620689656,77.83928571428571,72.76785714285714,87.35714285714286,90.60714285714286,95.16071428571428,96.32727272727271,98.5,94.84210526315788,95.5,99.16363636363636,102.19642857142856,101.82142857142856,107.76785714285714,106.05454545454543,103.0,118.27272727272728,110.45454545454544,114.93103448275862,115.77966101694916,129.21428571428572,135.875,137.63793103448276,135.45762711864407,140.6271186440678,158.74545454545455,153.78571428571428,143.47368421052633,148.78947368421052,153.10714285714286,139.68965517241378,143.51785714285714,137.0,139.16071428571428,152.29090909090908,149.16071428571428,168.94444444444446,175.26785714285714,158.68965517241378,142.875,159.66666666666666,154.68421052631578,157.7719298245614,164.14545454545456,163.0,140.47272727272727,153.94736842105263,124.625,147.23214285714286,118.83636363636364,124.21428571428572,123.70175438596492,107.29824561403508,131.859649122807,145.83928571428572,163.77586206896552,174.6271186440678,157.49122807017545,190.4655172413793,227.57627118644064,192.875,196.3275862068965,191.92857142857144,198.75438596491227,230.35087719298247,212.28571428571428,202.8571428571429,206.7017543859649,207.6315789473684,203.28571428571428,201.2586206896552,217.57142857142856,199.43859649122808,277.8157894736842,261.3421052631579,274.02702702702703,256.1578947368421,260.0263157894737,258.07894736842104,256.2894736842105,245.2439024390244,213.35593220338984,220.38983050847455,219.66666666666663,213.36206896551724,221.7142857142857,224.10526315789477,255.0701754385965,252.31578947368425,250.271186440678,252.75438596491227,238.47368421052636,253.0892857142857,251.6206896551724,268.375,250.6140350877193,192.77586206896552,180.50943396226413,190.76363636363635,156.74074074074073,197.7090909090909
std,509.8195409021848,517.4511690403239,662.8113319538865,514.0841026919244,584.3483861027188,616.4681128902989,589.776257472101,604.8117356931692,620.1679221173702,576.1649466423208,643.905021430472,586.975271840276,642.1317211002022,601.2706589578889,570.8392109534038,605.7046591245713,657.0113580290104,583.5094041018746,631.5821832673712,579.633484732703,575.61074481411,601.8543541724723,565.2561674013289,619.3563730867044,624.7373814166625,570.5639967927264,620.4499645590313,663.2702558710381,607.5094588008219,587.5712159022137,580.3867088670913,576.7682732063577,634.9890430123679,615.632251175057,578.1768457075055,593.305044629709,644.2075487830696,585.3437072687275,601.0398864716634,572.3797123107485,543.1809246311185,527.7650767059869,586.6938744838764,575.6693078044477,491.81926274332426,577.2281070270985,532.235414737066,510.6345556513849,516.4319897140377,532.4207798278095,564.654858975206,519.8321200124449,483.9105446874869,498.621133317868,574.2010446965763,507.58866547565566,604.4466122584419,571.4946864947472,573.8833212561941,542.2768311979918,523.3273625878469,340.20815044814805,137.68729746464228,90.08809992146624,78.41853954248816,79.5584193532368,80.1970314953592,82.39612959323819,96.40801459958963,98.4512248027335,99.29605614986576,119.0732054105929,129.6249394052893,143.01291465833117,151.36361033110808,155.1334820182535,171.99494942079733,168.0894627757173,191.3252699529232,220.20620425086207,222.52459128260452,225.8473701223793,240.88025022715112,245.35478098757136,239.6917284249181,253.25789729774615,248.37583739923969,238.87600095371664,224.15903558745887,225.23258901820617,232.89807166336047,241.7400404112797,235.4985203981407,236.32550997864507,151.12439125651773,201.4528120916921,184.92875075861744,185.97638267339403,167.39803570204268,169.63813949382762,177.59699774777314,167.57376896493312,176.03110950951685,196.483416813498,195.303488256745,174.96237721738478,173.60179661240215,173.7115453101088,162.38853419795694,193.9155794361349,198.8108903703973,211.46895553684504,217.03635593600396,215.42009697755256,210.6638138864931,206.73575580260115,207.2918647022048,212.77007818025345,216.81949821267185,234.04428416018183,221.73928786868552,214.8159465893789,243.3856454078021,217.14407388079653,245.4018446054413,250.28708122368064,272.35442912670806,282.11197406188006,291.23239037349845,300.78703211878013,293.6081072300454,336.97324974509644,303.8495270112084,281.20436806092,300.7958928790956,309.4464664274187,297.14195360611984,295.5232026621401,281.051533149553,283.15326892214875,301.9207446117872,296.9709980811236,318.5974224786869,351.4381099566041,321.8970199769709,290.306800878594,347.7350866337627,326.5493923422577,328.9529394014471,342.75320017318035,344.4852325887108,307.3523044605962,334.74816872712745,277.743476316481,323.74928521206755,246.17118130490115,268.3530723292942,273.783149650561,233.43957346849496,303.43047206641273,325.4077038136908,366.4800821807493,417.894843162194,353.4687358778817,412.1948191881084,541.2821688581541,425.1321532503425,445.3077937286466,402.51007247217854,410.0592413952332,480.7534447996362,440.7039704953765,430.2858850312695,435.0148997822735,420.2031239930682,411.3396612084919,442.6322207195457,444.1550448842205,489.0227871386487,563.8513727523995,524.2806281927177,558.1242138969947,515.9856234282475,517.2827909134895,499.9227173559847,514.2172171103263,501.5465472160986,455.6981669963764,465.53988002618894,454.2379542130083,449.77400556263234,444.2879784466465,456.6418057096881,506.822731042871,489.5354269207963,515.768486907158,510.5111332458087,493.77796865679113,559.4068051975224,571.9705803864271,581.4260075647866,541.4694211912738,458.60264660958296,474.6273689246816,477.4719679045882,377.5995275613243,526.6643344789177
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,12.0,13.25,12.25,14.5,15.0,12.0,11.25,16.25,14.0,12.0,19.0,13.25,13.0,13.0,15.0,14.0,16.0,15.0,13.0,20.75,16.0,14.75,14.25,15.75,15.0,17.0,20.0,14.0,17.5,14.25,14.0,16.0,12.5,17.0,15.0,14.75,17.25,17.0,14.5,15.75,16.75,12.0,12.0,8.75,9.5,9.0,11.0,12.0,9.0,16.0,11.0,10.5,13.75,12.25,12.0,11.25,12.0,12.0,10.0,14.0,11.0,14.0,5.0,4.0,4.0,5.0,4.0,4.0,4.75,5.0,5.0,6.0,6.0,8.0,5.75,5.0,5.0,7.0,4.5,6.5,5.0,4.25,4.5,7.0,6.75,7.0,8.25,7.0,7.5,6.75,5.0,8.5,6.0,6.5,8.0,6.25,8.0,7.0,5.5,5.0,6.0,6.0,6.0,6.0,5.5,4.0,5.0,5.0,6.0,7.0,7.0,7.75,7.0,6.0,6.0,7.75,7.0,7.0,6.0,6.0,8.0,6.0,8.0,8.0,8.25,7.0,7.75,8.0,7.0,8.5,8.5,10.0,9.0,9.0,9.0,10.0,8.0,9.5,10.0,9.0,10.5,9.75,16.0,12.5,7.5,9.0,9.0,9.0,7.0,9.5,12.0,6.5,8.0,5.0,8.0,7.5,7.0,8.0,7.0,11.0,7.75,8.25,8.0,8.0,9.25,8.5,10.75,9.0,11.5,11.0,11.0,10.0,8.0,12.0,10.0,10.75,10.0,10.5,7.0,12.5,16.5,13.0,11.5,15.25,15.25,17.5,15.0,11.5,11.5,12.0,13.0,15.75,14.0,17.0,18.0,18.0,14.0,14.0,11.75,11.25,15.25,15.0,12.25,12.0,15.5,12.25,11.0
q2,47.0,43.5,50.0,37.0,46.0,48.0,48.0,48.0,51.5,53.0,43.5,43.0,47.0,47.0,58.0,49.0,47.0,53.5,51.0,52.5,49.5,54.5,49.5,46.5,52.0,40.0,47.0,48.0,45.0,37.0,48.0,48.0,39.0,45.0,40.0,51.0,50.0,45.0,46.5,39.5,44.0,39.0,37.0,36.5,34.0,31.0,35.0,30.5,34.0,37.5,34.0,31.0,31.5,32.5,32.0,29.0,30.0,30.0,28.0,30.0,31.0,28.0,15.5,12.0,10.0,9.0,9.0,10.5,9.5,10.5,11.0,14.5,13.0,15.0,14.0,13.0,10.0,21.0,16.0,16.0,17.0,18.0,15.0,19.5,20.5,25.5,25.0,22.0,26.0,23.5,25.0,25.0,21.5,28.0,35.5,16.0,21.5,19.0,18.0,20.0,15.0,18.0,19.0,20.0,17.0,16.5,17.5,17.5,15.5,16.5,18.5,22.0,18.0,20.0,20.0,23.0,19.0,21.5,19.5,17.0,21.0,21.0,24.0,22.0,20.5,19.0,22.0,25.0,22.5,22.0,25.0,30.0,28.5,26.0,26.0,33.0,24.0,29.0,26.0,28.0,30.0,35.5,36.5,33.0,31.0,30.5,27.0,26.0,32.0,29.0,31.0,24.0,22.0,19.5,22.5,19.0,21.5,22.0,20.0,20.0,23.5,28.5,31.0,27.0,29.5,29.0,31.5,34.0,34.0,37.0,34.0,35.5,35.0,32.0,32.0,36.5,33.5,37.0,25.0,44.0,47.0,68.0,42.5,48.0,44.5,37.5,40.0,38.0,38.0,47.0,37.0,37.5,40.0,51.0,43.0,38.0,39.0,40.0,40.5,41.5,42.5,32.0,38.0,29.0,35.0,28.0,38.0
q3,146.0,152.25,164.5,168.0,170.0,180.0,165.25,155.5,167.75,193.0,191.25,199.5,197.0,224.5,221.0,210.0,218.0,218.75,228.5,230.25,203.25,237.25,221.75,234.75,227.0,187.0,233.0,240.5,258.5,234.75,246.0,225.0,220.0,198.5,213.0,217.25,229.5,215.0,189.5,206.5,181.0,172.0,171.0,160.0,143.5,133.5,132.5,147.0,164.0,170.25,129.0,129.5,140.75,135.25,151.5,165.5,131.5,130.0,134.0,144.0,142.75,135.0,58.5,48.0,35.0,33.0,28.0,37.0,36.5,38.75,45.0,46.5,49.0,64.0,56.5,63.0,68.5,64.0,67.5,64.0,71.0,81.25,81.0,83.5,77.25,76.75,78.75,95.0,88.25,85.0,77.5,89.5,84.0,87.5,85.5,72.0,70.75,63.0,63.0,64.0,70.0,61.0,73.0,65.0,62.5,62.5,65.5,63.0,63.25,69.5,65.5,77.25,71.0,78.0,71.0,79.25,77.0,89.5,73.75,76.5,81.5,80.25,93.0,103.5,92.25,96.0,106.75,103.5,106.5,99.0,118.5,115.5,123.75,125.0,118.0,124.5,97.75,124.0,113.0,109.0,119.0,122.75,144.25,129.5,127.0,108.25,120.0,120.0,112.0,107.5,102.75,85.5,99.0,84.5,106.25,87.5,85.75,78.0,77.0,91.0,98.75,105.5,112.0,107.0,108.75,145.0,129.75,132.75,143.5,154.0,170.0,147.25,144.25,153.0,147.0,161.0,159.5,160.5,125.0,152.25,133.5,177.0,172.75,175.75,183.0,180.0,146.0,147.0,145.5,160.0,151.0,174.25,175.0,191.0,190.0,182.0,178.0,175.0,174.0,164.25,160.75,183.0,161.25,130.0,111.5,103.0,115.0
max,3169.0,2803.0,3409.0,3014.0,3384.0,3558.0,3280.0,3423.0,3543.0,3493.0,3530.0,3547.0,3678.0,3397.0,3257.0,3589.0,3646.0,3476.0,3575.0,3450.0,3607.0,3476.0,3438.0,3577.0,3555.0,3496.0,3491.0,3897.0,3381.0,3410.0,3401.0,3416.0,4099.0,3836.0,3646.0,3720.0,3951.0,3426.0,3412.0,3174.0,2869.0,2988.0,2922.0,3000.0,2647.0,2904.0,3024.0,2774.0,2914.0,2846.0,3265.0,2994.0,2925.0,2663.0,3153.0,2723.0,3342.0,3116.0,3116.0,3047.0,2879.0,1914.0,650.0,400.0,397.0,424.0,447.0,438.0,557.0,526.0,512.0,643.0,687.0,735.0,737.0,715.0,761.0,790.0,1005.0,1344.0,1244.0,1329.0,1395.0,1445.0,1384.0,1518.0,1506.0,1439.0,1306.0,1327.0,1388.0,1444.0,1319.0,1280.0,791.0,1119.0,1014.0,920.0,953.0,912.0,1033.0,903.0,975.0,1134.0,1098.0,1015.0,1049.0,1061.0,1003.0,1225.0,1228.0,1286.0,1363.0,1371.0,1329.0,1285.0,1206.0,1282.0,1255.0,1333.0,1187.0,1253.0,1362.0,1270.0,1564.0,1560.0,1657.0,1639.0,1725.0,1849.0,1713.0,2025.0,1669.0,1543.0,1760.0,1834.0,1793.0,1808.0,1720.0,1740.0,1794.0,1734.0,1793.0,1963.0,1853.0,1690.0,1786.0,1851.0,1840.0,1950.0,1789.0,1802.0,1949.0,1643.0,1824.0,1264.0,1593.0,1560.0,1453.0,1768.0,1918.0,2014.0,2134.0,2117.0,2263.0,2881.0,2525.0,2427.0,2359.0,2396.0,2541.0,2408.0,2546.0,2586.0,2248.0,2489.0,2855.0,2564.0,2924.0,2766.0,2520.0,2821.0,2524.0,2533.0,2399.0,2511.0,2509.0,2640.0,2729.0,2722.0,2731.0,2663.0,2738.0,2917.0,2736.0,2959.0,2784.0,2895.0,3147.0,3396.0,3021.0,3128.0,3100.0,3149.0,2892.0,2322.0,3421.0
sum,13338.0,13639.0,16081.0,13736.0,15244.0,15543.0,15546.0,15807.0,15991.0,15442.0,16390.0,15592.0,16502.0,16046.0,15352.0,15241.0,15633.0,14862.0,15807.0,15040.0,14413.0,15610.0,14760.0,16000.0,16174.0,14472.0,16462.0,16659.0,16271.0,15685.0,15427.0,15072.0,15627.0,14964.0,14408.0,15372.0,16107.0,15600.0,15275.0,14880.0,14184.0,13376.0,13983.0,13782.0,12338.0,13576.0,12904.0,12975.0,12712.0,13194.0,12652.0,11703.0,11679.0,11811.0,12766.0,11693.0,12770.0,13020.0,13277.0,12639.0,12397.0,8341.0,3757.0,2521.0,2028.0,1942.0,1902.0,1988.0,2254.0,2389.0,2670.0,3057.0,3262.0,3611.0,3847.0,4132.0,4335.0,4195.0,4522.0,4899.0,4832.0,5073.0,5447.0,5550.0,5664.0,5716.0,5715.0,5544.0,5428.0,5469.0,5420.0,5726.0,5527.0,5423.0,3915.0,4724.0,4990.0,5155.0,4369.0,4487.0,4614.0,4533.0,4632.0,5088.0,4799.0,4533.0,4514.0,4359.0,4075.0,4892.0,5074.0,5329.0,5298.0,5516.0,5406.0,5348.0,5454.0,5723.0,5702.0,6035.0,5833.0,5768.0,6505.0,6075.0,6666.0,6831.0,7236.0,7609.0,7983.0,7992.0,8297.0,8731.0,8612.0,8178.0,8481.0,8574.0,8102.0,8037.0,7809.0,7793.0,8376.0,8353.0,9123.0,9815.0,9204.0,8001.0,9101.0,8817.0,8993.0,9028.0,8802.0,7726.0,8775.0,6979.0,8245.0,6536.0,6956.0,7051.0,6116.0,7516.0,8167.0,9499.0,10303.0,8977.0,11047.0,13427.0,10801.0,11387.0,10748.0,11329.0,13130.0,11888.0,11360.0,11782.0,11835.0,11384.0,11673.0,12184.0,11368.0,10557.0,9931.0,10139.0,9734.0,9881.0,9807.0,9739.0,10055.0,12588.0,13003.0,12521.0,12375.0,12416.0,12774.0,14539.0,14382.0,14766.0,14407.0,13593.0,14173.0,14594.0,15029.0,14285.0,11181.0,9567.0,10492.0,8464.0,10874.0
