metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,77.0,75.0,79.0,77.0,78.0,77.0,77.0,78.0,79.0,79.0,76.0,81.0,79.0,80.0,80.0,78.0,80.0,77.0,77.0,81.0,80.0,77.0,79.0,79.0,78.0,78.0,76.0,77.0,78.0,78.0,76.0,80.0,75.0,78.0,77.0,78.0,79.0,77.0,77.0,80.0,79.0,76.0,79.0,80.0,80.0,79.0,73.0,77.0,78.0,78.0,75.0,77.0,76.0,79.0,77.0,79.0,77.0,77.0,78.0,75.0,79.0,79.0,74.0,72.0,67.0,68.0,66.0,71.0,73.0,73.0,71.0,75.0,71.0,72.0,77.0,72.0,75.0,73.0,76.0,72.0,77.0,75.0,77.0,75.0,78.0,79.0,77.0,75.0,76.0,77.0,74.0,76.0,71.0,72.0,49.0,74.0,74.0,74.0,72.0,76.0,73.0,76.0,74.0,71.0,73.0,75.0,70.0,73.0,71.0,75.0,71.0,74.0,73.0,72.0,74.0,76.0,71.0,73.0,72.0,75.0,74.0,72.0,77.0,75.0,75.0,74.0,76.0,73.0,74.0,75.0,73.0,76.0,77.0,75.0,73.0,75.0,77.0,73.0,75.0,76.0,76.0,76.0,74.0,75.0,76.0,78.0,75.0,75.0,72.0,67.0,73.0,76.0,72.0,74.0,69.0,72.0,74.0,72.0,71.0,74.0,75.0,71.0,75.0,77.0,75.0,78.0,76.0,77.0,76.0,78.0,74.0,78.0,77.0,77.0,76.0,76.0,77.0,77.0,76.0,66.0,69.0,67.0,66.0,67.0,67.0,66.0,68.0,76.0,73.0,77.0,71.0,75.0,73.0,74.0,74.0,77.0,77.0,76.0,74.0,77.0,77.0,73.0,76.0,74.0,74.0,75.0,71.0
mean,44.688311688311686,44.42666666666667,44.54430379746835,47.09090909090909,45.91025641025641,45.66233766233766,43.55844155844156,46.47435897435897,48.12658227848101,48.35443037974684,50.35526315789474,46.01234567901235,47.25316455696203,44.9875,42.6125,45.20512820512821,44.525,47.493506493506494,46.55844155844156,46.8641975308642,44.775,50.142857142857146,48.392405063291136,48.68354430379747,49.84615384615385,44.48717948717949,49.94736842105263,48.77922077922078,50.12820512820513,50.782051282051285,52.21052631578947,50.3875,53.56,50.43589743589744,49.62337662337662,51.74358974358975,50.31645569620253,51.02597402597402,50.54545454545455,44.325,43.0,43.3421052631579,44.62025316455696,42.6375,38.5875,41.40506329113924,39.49315068493151,40.02597402597402,40.62820512820513,40.48717948717949,31.0,31.55844155844156,37.92105263157895,36.35443037974684,37.98701298701299,37.48101265822785,38.37662337662338,38.38961038961039,36.5,38.42666666666667,37.0,31.81012658227848,18.25675675675676,13.40277777777778,12.865671641791044,13.308823529411764,14.318181818181818,13.028169014084508,14.178082191780822,15.547945205479452,15.43661971830986,16.56,18.408450704225352,21.875,19.935064935064936,22.13888888888889,22.786666666666665,21.753424657534246,22.657894736842103,24.34722222222222,22.233766233766232,23.346666666666668,27.89610389610389,26.453333333333333,26.2948717948718,26.949367088607595,28.792207792207797,28.226666666666667,28.223684210526315,27.87012987012987,29.64864864864865,30.210526315789476,31.169014084507044,30.08333333333333,38.85714285714285,25.77027027027027,24.7972972972973,22.283783783783782,21.05555555555556,20.407894736842103,22.95890410958904,20.84210526315789,18.7027027027027,18.83098591549296,19.21917808219178,18.52,19.257142857142856,17.65753424657534,18.323943661971832,19.026666666666667,20.56338028169014,21.27027027027027,21.73972602739726,23.43055555555556,20.85135135135135,20.355263157894736,20.5774647887324,19.945205479452056,19.20833333333333,19.84,19.527027027027028,20.95833333333333,20.38961038961039,20.76,21.65333333333333,21.43243243243243,21.526315789473685,22.616438356164384,22.135135135135137,22.57333333333333,21.273972602739725,23.039473684210527,21.233766233766232,21.973333333333333,24.19178082191781,23.48,22.753246753246756,24.26027397260274,21.586666666666662,22.76315789473684,22.07894736842105,21.894736842105264,23.08108108108108,22.466666666666665,23.38157894736842,21.58974358974359,22.346666666666668,22.85333333333333,24.27777777777778,23.58208955223881,26.63013698630137,20.59210526315789,24.76388888888889,19.324324324324323,19.0,18.319444444444443,18.216216216216218,19.22222222222222,16.887323943661972,19.10810810810811,21.88,24.056338028169016,21.773333333333333,22.363636363636363,24.25333333333333,28.53846153846154,26.30263157894737,26.98701298701299,26.5,25.525641025641026,27.35135135135135,25.56410256410257,28.857142857142858,27.61038961038961,30.0,28.276315789473685,27.805194805194805,29.766233766233768,29.973684210526315,28.96969696969697,27.72463768115942,27.56716417910448,29.37878787878788,29.22388059701493,33.417910447761194,31.181818181818183,30.779411764705884,29.36842105263158,31.726027397260275,29.064935064935064,28.76056338028169,30.57333333333333,29.767123287671232,32.608108108108105,31.527027027027028,30.5974025974026,31.15584415584416,31.94736842105263,34.2027027027027,32.96103896103896,30.89610389610389,31.02739726027397,37.67105263157895,34.9054054054054,32.62162162162162,30.01333333333333,29.95774647887324
std,65.60874054019018,61.72348393009317,69.36780407925797,75.8227125079116,69.18809031539924,70.18577048571854,66.37364202327636,70.12006852053133,71.95767400650075,70.37537411198709,70.64176365245862,68.22050531679616,64.05555848785117,60.53108705450448,61.42969507256942,62.11036657191484,62.90116317774994,69.74118004537684,64.17892208228933,67.48124796682775,64.37862193325762,69.6851404317483,75.5289752043781,70.78163319345823,70.54446454911596,66.24173432185609,71.18481012816186,71.08753376844328,69.77242393805122,72.82493640210998,74.90354967814251,70.98591298118346,70.72314503218338,70.34194583596152,65.1823432180507,68.96384068489314,71.89781643269617,69.64099179022101,70.67020243328672,66.43408744525317,69.00798913243717,64.3584861291975,67.41096764555043,65.76237309578991,59.96870359939764,62.996849532000255,65.8137361734006,62.99435522455335,68.21339872464769,69.70023823577083,58.82199441558427,50.92189413997147,55.48231265497014,54.52593783500435,55.63071224519531,56.27857923768739,55.11114104603316,54.85151148043518,52.87027741336558,55.49048453450261,53.57022709275397,46.44877960621623,28.98467276149081,22.19862939698871,18.08975561620952,19.032774052867268,21.69236596728769,20.42615398452673,23.646318991049835,25.01057614950701,24.64011386474513,25.58517307115746,26.153709086742627,31.04559913018451,29.26797138526833,37.62390068790577,38.61672139334424,35.02014532218001,37.04575643950921,39.341824399801936,37.43376469948238,38.5249983192147,48.46365551290239,49.35155008199333,49.166324916832096,46.4042711159158,48.21971033507314,49.64701709374196,48.0370964107839,45.922517882484655,50.003406029861495,50.2726740325792,53.39261209340616,50.39722494036889,61.09896343910699,40.86983926527958,39.27423071270509,37.57932988761143,40.07137606782055,36.25655899524165,40.13222532944636,43.01474247482412,40.18782263927403,33.14987003443299,33.520825440372995,29.04858930379478,27.475251427307978,28.291743582655474,27.16393336124067,33.58489579000099,34.83870277819778,35.57484770124883,35.47809472730253,39.24241252181218,38.456052993611614,35.40647923657229,33.87104198145455,34.58198407446625,32.64747148503537,33.77590697363865,32.63044337541204,35.164177314380375,32.62431924845564,37.26923229254496,35.67438831966123,35.82647719180361,38.122425135943466,41.63252939475543,37.75055994298476,40.292905060298125,35.63677106662155,39.22837095418695,35.107690004768905,37.5855684399605,38.98313650165735,38.8320569716394,35.55875635892761,38.387652600102015,35.386320968867494,38.75525544440913,36.797015515897385,35.39061229473843,35.752098034713235,34.655966817216864,38.26433225351016,36.37768543126401,38.37246103347771,39.032797482108286,38.78442486222509,43.51842147515036,64.38825523712357,41.50828917427744,48.41676262384131,42.07400789024226,33.65088933358488,28.397989607919747,29.187757928352724,27.86699912194705,22.944373288315397,32.12883634896908,34.8397722399233,36.79436576587068,39.05421503130888,37.867813402228926,39.230811571729895,46.82953122768789,43.70599340650116,49.97486039223634,46.29542814000825,44.96772994711582,45.84680638477538,42.429036168915154,48.10971952508096,46.598553129829845,49.11483143274205,43.38773979953648,44.18264691537156,48.6734273402839,56.658738351457735,47.9377704616082,46.60783955073849,46.18579864397418,45.567453010814354,46.50833124959323,57.06061350659871,51.39497404069154,54.490269044521504,47.693421518489856,48.18807490620377,47.73179941427596,45.00617887380493,49.86147658109261,48.914755938817,50.499916605808686,50.0145795108096,54.83186255325882,52.1717974164165,55.08754117749724,56.49851003726516,58.10821156719535,51.47855568240972,66.52233806164072,104.75271047031288,68.92922097795619,64.541948279745,66.47057738321261,61.49156425762069
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,9.0,9.5,7.5,9.0,10.0,8.0,9.0,10.0,8.0,9.0,9.0,9.0,9.5,9.75,7.75,7.25,7.0,10.0,9.0,9.0,8.75,9.0,8.5,10.5,9.0,7.25,10.0,11.0,11.0,9.0,9.0,7.0,10.5,8.25,9.0,9.0,8.5,10.0,10.0,7.0,6.0,9.0,7.0,5.0,6.0,6.5,6.0,6.0,5.25,7.0,4.5,6.0,6.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,5.0,4.0,4.0,2.0,2.0,2.0,3.25,2.0,3.0,2.0,4.0,3.0,3.5,5.0,4.0,4.0,4.0,4.0,3.75,4.75,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,4.25,6.75,6.5,5.0,5.0,4.25,4.75,5.0,4.0,4.0,5.0,3.75,3.0,3.0,4.0,3.0,4.0,4.0,3.5,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.25,4.0,3.0,4.0,4.0,4.25,4.0,5.0,4.25,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.5,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.5,3.0,4.75,4.0,4.0,3.0,4.75,3.0,3.0,3.0,3.0,5.75,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.25,4.0,4.0,4.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,4.75,4.0,6.0,4.0,5.0,6.5,5.0,7.0,5.0,5.0,4.0,5.75,5.25,4.0,4.0,5.0,5.0,7.0,6.0,4.0,4.0
q2,19.0,19.0,17.0,19.0,20.0,21.0,18.0,16.5,18.0,20.0,20.5,16.0,19.0,21.0,16.5,19.0,19.5,21.0,22.0,20.0,20.0,23.0,20.0,21.0,19.5,17.5,22.0,17.0,21.5,21.5,20.0,19.5,22.0,22.5,20.0,22.0,19.0,22.0,22.0,19.5,16.0,15.5,17.0,16.0,15.0,17.0,13.0,15.0,13.5,14.0,11.0,11.0,15.0,13.0,12.0,14.0,13.0,14.0,13.0,15.0,13.0,12.0,7.0,4.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,7.0,9.0,10.0,10.0,9.5,10.0,11.0,9.5,10.5,9.0,10.0,11.0,10.0,9.0,11.0,12.0,11.0,11.0,12.0,11.5,11.0,13.0,12.0,12.0,12.0,13.0,10.0,9.5,9.5,11.0,9.0,7.0,9.0,8.0,9.0,9.5,9.0,8.0,7.0,9.0,10.0,10.0,10.0,8.5,9.5,8.0,8.0,8.0,7.0,8.5,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.5,8.0,9.0,7.0,8.0,7.0,8.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,9.5,9.0,8.0,7.5,7.0,9.0,10.0,8.0,10.0,6.5,8.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,9.0,11.0,8.0,9.0,10.0,11.0,9.0,11.0,11.0,9.5,10.0,9.0,11.0,10.0,12.5,10.5,12.0,11.0,9.0,10.5,12.0,9.0,10.0,11.0,11.0,11.5,10.0,11.0,14.0,10.0,11.0,12.0,12.0,13.0,12.0,11.0,10.0,12.0,13.5,11.0,12.0,10.0,13.5,12.0,13.0,10.0,9.0
q3,56.0,52.0,55.0,60.0,48.75,56.0,52.0,58.0,57.5,61.5,66.5,55.0,62.0,60.25,54.5,61.75,53.5,52.0,58.0,56.0,54.5,60.0,52.5,58.0,58.5,52.25,55.5,52.0,53.5,63.25,60.0,58.5,67.5,60.5,64.0,58.0,59.5,61.0,58.0,53.25,45.5,49.25,52.0,56.75,39.5,46.0,40.0,42.0,38.75,43.0,30.5,33.0,43.5,34.0,42.0,41.0,44.0,49.0,48.75,39.0,40.0,37.0,18.0,16.0,17.0,17.0,15.0,14.0,15.0,17.0,15.0,18.5,24.5,27.0,23.0,25.0,23.0,22.0,21.25,28.25,20.0,25.0,29.0,26.0,24.5,27.0,26.0,27.5,29.75,32.0,32.0,32.5,30.5,30.75,40.0,29.0,28.75,28.75,23.25,20.75,26.0,20.25,20.25,23.0,20.0,21.0,21.75,19.0,23.0,22.0,26.0,29.75,26.0,31.0,27.0,26.0,28.0,24.0,25.25,29.5,29.75,28.0,28.0,24.5,36.5,30.75,29.0,28.0,28.25,31.5,29.0,32.0,32.0,30.5,35.0,32.0,33.0,35.0,29.5,36.0,28.0,31.0,31.5,32.0,26.75,28.0,31.5,33.0,37.5,35.0,27.0,30.0,36.0,26.75,28.0,27.5,21.75,22.0,25.5,24.25,28.0,35.0,28.0,29.0,33.0,38.0,32.25,40.0,33.25,27.25,30.0,34.75,37.0,44.0,52.25,40.25,40.0,36.0,31.25,39.25,39.0,46.5,46.0,48.5,49.5,51.0,44.5,44.0,43.0,45.0,42.0,39.5,38.0,42.25,48.25,34.0,43.0,33.5,49.0,49.0,36.0,46.0,34.25,34.0,39.0,37.0,43.5
max,407.0,369.0,449.0,528.0,457.0,493.0,455.0,438.0,456.0,439.0,388.0,381.0,318.0,321.0,309.0,329.0,341.0,391.0,340.0,364.0,355.0,353.0,464.0,410.0,366.0,357.0,404.0,424.0,381.0,411.0,409.0,350.0,368.0,371.0,343.0,327.0,393.0,366.0,366.0,356.0,399.0,354.0,362.0,356.0,309.0,340.0,428.0,348.0,398.0,467.0,395.0,313.0,282.0,274.0,278.0,323.0,262.0,299.0,300.0,311.0,288.0,255.0,161.0,125.0,96.0,101.0,137.0,137.0,164.0,162.0,156.0,154.0,149.0,193.0,157.0,254.0,260.0,236.0,257.0,266.0,260.0,265.0,329.0,361.0,365.0,334.0,334.0,353.0,348.0,327.0,364.0,350.0,384.0,358.0,325.0,292.0,296.0,287.0,317.0,279.0,301.0,344.0,321.0,252.0,244.0,210.0,189.0,208.0,185.0,256.0,263.0,273.0,266.0,300.0,307.0,278.0,255.0,263.0,254.0,258.0,248.0,271.0,241.0,293.0,264.0,272.0,305.0,326.0,290.0,309.0,263.0,288.0,267.0,287.0,284.0,290.0,263.0,280.0,271.0,296.0,276.0,264.0,254.0,252.0,283.0,278.0,293.0,298.0,284.0,327.0,535.0,332.0,373.0,331.0,246.0,204.0,204.0,182.0,141.0,230.0,243.0,259.0,286.0,266.0,267.0,331.0,305.0,378.0,348.0,337.0,329.0,311.0,348.0,324.0,356.0,297.0,307.0,360.0,427.0,330.0,324.0,323.0,304.0,317.0,398.0,363.0,390.0,356.0,349.0,356.0,327.0,360.0,362.0,360.0,368.0,419.0,376.0,410.0,420.0,436.0,374.0,524.0,898.0,540.0,510.0,537.0,477.0
sum,3441.0,3332.0,3519.0,3626.0,3581.0,3516.0,3354.0,3625.0,3802.0,3820.0,3827.0,3727.0,3733.0,3599.0,3409.0,3526.0,3562.0,3657.0,3585.0,3796.0,3582.0,3861.0,3823.0,3846.0,3888.0,3470.0,3796.0,3756.0,3910.0,3961.0,3968.0,4031.0,4017.0,3934.0,3821.0,4036.0,3975.0,3929.0,3892.0,3546.0,3397.0,3294.0,3525.0,3411.0,3087.0,3271.0,2883.0,3082.0,3169.0,3158.0,2325.0,2430.0,2882.0,2872.0,2925.0,2961.0,2955.0,2956.0,2847.0,2882.0,2923.0,2513.0,1351.0,965.0,862.0,905.0,945.0,925.0,1035.0,1135.0,1096.0,1242.0,1307.0,1575.0,1535.0,1594.0,1709.0,1588.0,1722.0,1753.0,1712.0,1751.0,2148.0,1984.0,2051.0,2129.0,2217.0,2117.0,2145.0,2146.0,2194.0,2296.0,2213.0,2166.0,1904.0,1907.0,1835.0,1649.0,1516.0,1551.0,1676.0,1584.0,1384.0,1337.0,1403.0,1389.0,1348.0,1289.0,1301.0,1427.0,1460.0,1574.0,1587.0,1687.0,1543.0,1547.0,1461.0,1456.0,1383.0,1488.0,1445.0,1509.0,1570.0,1557.0,1624.0,1586.0,1636.0,1651.0,1638.0,1693.0,1553.0,1751.0,1635.0,1648.0,1766.0,1761.0,1752.0,1771.0,1619.0,1730.0,1678.0,1664.0,1708.0,1685.0,1777.0,1684.0,1676.0,1714.0,1748.0,1580.0,1944.0,1565.0,1783.0,1430.0,1311.0,1319.0,1348.0,1384.0,1199.0,1414.0,1641.0,1708.0,1633.0,1722.0,1819.0,2226.0,1999.0,2078.0,2014.0,1991.0,2024.0,1994.0,2222.0,2126.0,2280.0,2149.0,2141.0,2292.0,2278.0,1912.0,1913.0,1847.0,1939.0,1958.0,2239.0,2058.0,2093.0,2232.0,2316.0,2238.0,2042.0,2293.0,2173.0,2413.0,2333.0,2356.0,2399.0,2428.0,2531.0,2538.0,2379.0,2265.0,2863.0,2583.0,2414.0,2251.0,2127.0
