metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
mean,79.2,78.0,95.8,85.6,90.4,102.8,76.6,75.2,73.2,72.2,88.0,107.8,98.0,96.2,66.4,89.4,92.4,73.8,64.2,83.6,76.2,82.8,102.4,86.4,105.4,111.6,98.0,89.2,100.6,95.0,96.8,82.4,85.8,79.6,78.2,78.6,76.6,77.2,74.4,82.6,99.6,99.0,79.6,85.0,93.4,72.2,75.4,79.4,83.4,65.2,73.8,90.6,82.8,113.2,72.6,83.0,86.6,70.0,89.8,87.4,75.8,76.6,63.25,51.0,66.8,63.8,144.4,184.25,128.0,115.5,95.8,77.0,91.8,84.8,46.0,59.4,65.6,51.8,89.4,63.0,105.2,74.6,120.0,123.0,109.0,67.2,133.8,101.2,79.6,67.6,67.2,129.4,154.2,114.4,34.0,76.2,90.6,67.0,71.2,162.8,118.6,79.4,66.6,130.0,108.2,91.0,84.8,109.6,111.0,97.6,83.0,55.0,73.0,116.0,91.4,82.0,81.8,72.0,114.2,76.4,53.8,58.6,85.2,78.2,97.2,75.8,113.4,73.8,101.0,115.4,114.4,95.4,111.2,107.8,125.2,89.0,117.8,65.0,60.4,117.0,71.6,97.8,76.2,87.2,67.0,72.8,104.8,114.2,109.6,88.8,103.4,102.8,99.4,55.6,83.2,93.4,84.8,129.4,98.0,83.8,79.8,100.2,109.4,106.2,94.4,105.2,86.8,107.8,94.0,91.6,99.8,95.0,77.4,79.2,79.8,117.0,100.6,95.2,102.6,119.8,122.6,148.8,128.0,101.2,99.2,119.0,101.2,114.8,95.8,100.8,94.8,95.0,98.0,105.4,113.0,114.6,114.0,91.8,94.6,105.6,76.8,99.8,93.0,63.0,104.0,43.66666666666666,57.66666666666666
std,72.86082623742335,57.21887800367987,105.18174746599335,82.20279800590731,66.17250184177715,102.96212896011814,44.40495467850407,56.11327828598147,52.4709443406539,52.77973095801077,75.12988752820011,116.11502917366036,100.8290632704678,111.51546977886072,48.63949012890658,95.71206820458954,107.34896366523526,65.86121772333092,44.37003493349988,88.2060088656096,62.44757801548431,81.76612990719323,126.2905380462052,89.54496077390397,130.56530932832044,136.81849290209274,109.65856099730654,89.64206601813683,99.5228616951904,102.0710536832064,89.40469786314364,77.52289984256265,86.43321120958078,75.74166620823706,68.50328459278431,81.08205720133154,72.71382261991182,72.2820863008256,69.33108970728789,81.52484283946826,115.76830308853974,111.49887891813084,69.40316995642202,77.80424152962357,86.89246227377838,45.81157059084528,53.18176379173598,54.15994830130472,85.17511373634908,50.59841894763116,65.70920787834837,92.15638881813892,82.81123112235441,140.36808754129265,60.51280856149382,82.97891298396237,78.39515291138859,47.86961457960572,77.0889097082064,73.79566382925219,50.59347784052802,40.33360881448621,19.189841062395487,57.75811631277461,103.39825917296672,97.37402117608168,141.8337054440869,182.80112144076145,131.49524706239384,86.14909556499515,77.7348055892597,47.30221982106125,106.87703214442288,58.38407317068586,30.903074280724887,21.13764414498456,55.5184653966588,32.72919186292261,118.38200876822457,47.41835087811469,129.87570981519215,51.032342685790944,138.11046303593366,93.9734004918413,134.23859355639868,64.0523223622688,133.63083476503468,109.47008723847809,56.082974243526,44.45559582324817,60.40033112492016,113.87844396548452,135.12845740257674,124.0959306343282,21.439838307848003,47.59411728354672,102.28782918803196,57.37159575957427,55.21050624654695,171.56252504553552,170.34024773963432,78.65939231903587,68.52225915715272,195.8021961061724,161.99444434918132,55.76289088632332,105.25777880992928,95.9650978220728,101.10637962067476,115.66027840187832,51.38093031466052,43.73213921133976,75.76278769950324,135.97058505426827,107.2814056582034,90.55661212744214,60.13484846576068,84.38898032326259,125.75054671849344,84.6067373203813,44.63406770618156,53.402247143729824,111.62078659461238,92.30492944583187,128.5951009953334,85.42072348089778,159.9384256518739,76.81275935676312,130.83004242145608,149.63221578256469,150.1242818467419,84.12669017618606,145.17472231762665,134.0716226499851,164.95211426350377,94.05317644821996,160.42350201887504,47.12218161333365,49.09989816690051,155.1644289133305,75.04865088727445,127.59584632737854,80.04498735086413,100.93413694087845,47.21228653645151,62.10233489974431,130.2044546088958,153.11988766976026,145.97534038323047,86.22180698639991,132.16202177630305,124.35513660480616,122.14867989462678,34.355494465951146,84.08150807401114,110.20344822191365,89.69225161629069,191.0819196051788,119.02100654926424,91.67715091559074,83.0132519541308,118.98823471251264,139.41054479486118,123.24650096453044,101.57903326966644,124.68239651209788,90.66807596943922,140.55497145245343,109.22682820626076,107.5281358529013,128.08864118258106,115.17595235117442,74.83515216794845,70.06568346915628,76.88107699557804,142.11439054508168,131.94809585590843,118.4343700114118,137.22900568028612,172.84299233697615,173.74205017784266,145.99726024826631,154.58169361214803,120.9305585863226,119.3364990269113,162.4761520962384,117.25485064593278,148.4476338646056,114.46484176374857,127.14440609008328,113.5812484523744,123.981853510907,129.63217193274207,142.91710884285337,160.09372255026116,161.60074257255133,160.85552523926555,114.97695421257252,114.39318161498962,135.28044943745567,73.22363006571034,116.58987949217548,118.24127874815969,76.1774244773345,147.9864858694874,47.28988616325201,70.32306402122516
min,6.0,25.0,8.0,12.0,45.0,35.0,42.0,15.0,11.0,14.0,20.0,25.0,29.0,6.0,13.0,6.0,2.0,11.0,10.0,6.0,19.0,6.0,5.0,2.0,3.0,3.0,7.0,8.0,34.0,11.0,32.0,8.0,5.0,5.0,16.0,4.0,6.0,9.0,8.0,9.0,13.0,17.0,11.0,21.0,22.0,26.0,8.0,31.0,3.0,9.0,4.0,10.0,7.0,9.0,4.0,7.0,24.0,16.0,31.0,30.0,29.0,41.0,37.0,3.0,1.0,7.0,29.0,32.0,27.0,31.0,20.0,36.0,2.0,36.0,1.0,39.0,21.0,10.0,4.0,19.0,32.0,41.0,41.0,40.0,28.0,5.0,47.0,41.0,41.0,36.0,11.0,36.0,41.0,43.0,5.0,39.0,21.0,16.0,23.0,34.0,20.0,31.0,17.0,20.0,5.0,41.0,3.0,44.0,41.0,30.0,41.0,5.0,9.0,33.0,5.0,15.0,36.0,2.0,29.0,7.0,4.0,4.0,5.0,3.0,5.0,4.0,8.0,2.0,5.0,21.0,6.0,40.0,7.0,12.0,24.0,11.0,11.0,9.0,5.0,38.0,7.0,7.0,3.0,9.0,20.0,28.0,14.0,7.0,3.0,7.0,4.0,13.0,15.0,16.0,11.0,13.0,18.0,4.0,4.0,8.0,5.0,4.0,4.0,22.0,9.0,5.0,8.0,4.0,9.0,4.0,4.0,5.0,16.0,33.0,20.0,32.0,3.0,11.0,6.0,3.0,3.0,39.0,38.0,7.0,3.0,5.0,16.0,22.0,8.0,6.0,20.0,6.0,6.0,9.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,3.0
q1,44.0,41.0,44.0,41.0,49.0,40.0,44.0,42.0,45.0,39.0,38.0,41.0,40.0,41.0,37.0,38.0,39.0,38.0,39.0,34.0,36.0,41.0,39.0,41.0,41.0,41.0,39.0,41.0,41.0,33.0,40.0,37.0,42.0,41.0,41.0,41.0,40.0,42.0,40.0,41.0,38.0,42.0,44.0,42.0,49.0,45.0,44.0,41.0,37.0,33.0,31.0,38.0,40.0,47.0,42.0,42.0,42.0,42.0,40.0,42.0,42.0,50.0,55.0,27.0,9.0,18.0,31.0,48.5,33.0,52.75,35.0,37.0,39.0,40.0,39.0,41.0,34.0,37.0,31.0,36.0,38.0,48.0,54.0,54.0,40.0,38.0,50.0,48.0,48.0,39.0,40.0,51.0,52.0,48.0,16.5,53.0,43.0,40.0,41.0,57.0,36.0,40.0,27.0,34.0,38.0,49.0,41.0,49.0,50.0,37.0,58.0,31.0,35.0,57.0,37.0,36.0,53.0,28.0,49.0,38.0,32.0,32.0,29.0,32.0,28.0,27.0,33.0,30.0,30.0,38.0,36.0,42.0,34.0,30.0,30.0,35.0,40.0,40.0,35.0,40.0,34.0,33.0,38.0,36.0,40.0,37.0,40.0,41.0,41.0,41.0,42.0,41.0,33.0,32.0,29.0,34.0,36.0,41.0,41.0,33.0,36.0,40.0,42.0,41.0,40.0,39.0,37.0,33.0,40.0,36.0,31.0,36.0,32.0,34.0,33.0,42.0,30.0,32.0,33.0,34.0,38.0,66.0,54.0,39.0,37.0,33.0,34.0,32.0,38.0,36.0,32.0,34.0,33.0,36.0,38.0,38.0,36.0,38.0,40.0,41.0,40.0,38.0,40.0,20.0,19.0,17.5,18.0
q2,63.0,65.0,66.0,64.0,66.0,69.0,63.0,66.0,73.0,65.0,73.0,62.0,60.0,61.0,59.0,65.0,63.0,60.0,62.0,59.0,61.0,60.0,60.0,64.0,61.0,66.0,61.0,62.0,62.0,66.0,64.0,65.0,61.0,57.0,60.0,52.0,59.0,57.0,58.0,59.0,60.0,62.0,61.0,61.0,67.0,62.0,77.0,68.0,65.0,61.0,65.0,67.0,61.0,63.0,64.0,61.0,62.0,62.0,65.0,62.0,63.0,60.0,68.5,31.0,28.0,21.0,125.0,139.5,39.0,106.0,67.0,60.0,39.0,57.0,42.0,61.0,45.0,46.0,47.0,49.0,49.0,51.0,63.0,80.0,54.0,46.0,80.0,50.0,63.0,48.0,49.0,72.0,77.0,73.0,42.0,61.0,49.0,53.0,59.0,62.0,57.0,50.0,47.0,56.0,48.0,62.0,50.0,67.0,63.0,52.0,70.0,53.0,51.0,63.0,60.0,49.0,56.0,48.0,63.0,50.0,48.0,50.0,47.0,56.0,53.0,52.0,55.0,52.0,57.0,56.0,62.0,61.0,60.0,62.0,62.0,61.0,54.0,59.0,53.0,50.0,51.0,58.0,58.0,60.0,56.0,54.0,60.0,61.0,61.0,73.0,62.0,61.0,62.0,57.0,66.0,60.0,57.0,61.0,61.0,61.0,60.0,66.0,63.0,64.0,65.0,66.0,60.0,62.0,59.0,60.0,61.0,60.0,61.0,55.0,61.0,61.0,62.0,62.0,60.0,62.0,62.0,81.0,62.0,62.0,62.0,63.0,62.0,62.0,58.0,61.0,60.0,59.0,59.0,59.0,60.0,59.0,61.0,59.0,62.0,63.0,65.0,73.0,61.0,36.0,34.0,31.0,33.0
q3,84.0,88.0,84.0,87.0,87.0,87.0,84.0,91.0,85.0,92.0,98.0,102.0,87.0,84.0,83.0,86.0,81.0,77.0,83.0,87.0,87.0,88.0,86.0,89.0,90.0,100.0,98.0,96.0,92.0,97.0,98.0,93.0,91.0,92.0,81.0,81.0,81.0,80.0,76.0,84.0,86.0,80.0,89.0,83.0,86.0,83.0,101.0,90.0,87.0,82.0,95.0,92.0,84.0,88.0,87.0,82.0,84.0,89.0,92.0,90.0,88.0,92.0,76.75,43.0,47.0,36.0,161.0,275.25,244.0,168.75,168.0,109.0,109.0,122.0,65.0,65.0,68.0,70.0,68.0,70.0,71.0,69.0,76.0,183.0,76.0,74.0,126.0,71.0,68.0,72.0,67.0,183.0,278.0,73.0,49.0,69.0,69.0,61.0,68.0,222.0,58.0,57.0,56.0,61.0,54.0,149.0,61.0,114.0,117.0,66.0,74.0,64.0,67.0,69.0,78.0,70.0,78.0,65.0,95.0,64.0,61.0,61.0,64.0,62.0,78.0,75.0,75.0,85.0,84.0,82.0,91.0,93.0,90.0,94.0,94.0,89.0,83.0,83.0,73.0,63.0,66.0,69.0,70.0,68.0,76.0,64.0,76.0,78.0,77.0,91.0,74.0,78.0,73.0,68.0,86.0,74.0,72.0,73.0,79.0,76.0,78.0,85.0,85.0,81.0,90.0,96.0,89.0,87.0,78.0,81.0,80.0,79.0,73.0,73.0,73.0,81.0,77.0,68.0,70.0,75.0,81.0,161.0,83.0,87.0,89.0,90.0,89.0,81.0,80.0,78.0,67.0,63.0,66.0,65.0,67.0,72.0,71.0,65.0,72.0,75.0,74.0,86.0,62.0,92.5,154.0,63.5,85.0
max,199.0,171.0,277.0,224.0,205.0,283.0,150.0,162.0,152.0,151.0,211.0,309.0,274.0,289.0,140.0,252.0,277.0,183.0,127.0,232.0,178.0,219.0,322.0,236.0,332.0,348.0,285.0,239.0,274.0,268.0,250.0,209.0,230.0,203.0,193.0,215.0,197.0,198.0,190.0,220.0,301.0,294.0,193.0,218.0,243.0,145.0,147.0,167.0,225.0,141.0,174.0,246.0,222.0,359.0,166.0,223.0,221.0,141.0,221.0,213.0,157.0,140.0,79.0,151.0,249.0,237.0,376.0,426.0,297.0,219.0,189.0,143.0,270.0,169.0,83.0,91.0,160.0,96.0,297.0,141.0,336.0,164.0,366.0,258.0,347.0,173.0,366.0,296.0,178.0,143.0,169.0,305.0,323.0,335.0,60.0,159.0,271.0,165.0,165.0,439.0,422.0,219.0,186.0,479.0,396.0,154.0,269.0,274.0,284.0,303.0,172.0,122.0,203.0,358.0,277.0,240.0,186.0,217.0,335.0,223.0,124.0,146.0,281.0,238.0,322.0,221.0,396.0,200.0,329.0,380.0,377.0,241.0,365.0,341.0,416.0,249.0,401.0,134.0,136.0,394.0,200.0,322.0,212.0,263.0,143.0,181.0,334.0,384.0,366.0,232.0,335.0,321.0,314.0,105.0,224.0,286.0,241.0,468.0,305.0,241.0,220.0,306.0,353.0,323.0,268.0,320.0,240.0,353.0,284.0,277.0,323.0,295.0,205.0,201.0,212.0,369.0,331.0,303.0,344.0,425.0,429.0,397.0,403.0,311.0,305.0,404.0,305.0,377.0,295.0,323.0,295.0,313.0,326.0,358.0,396.0,400.0,398.0,293.0,294.0,343.0,199.0,300.0,300.0,149.0,274.0,96.0,137.0
sum,396.0,390.0,479.0,428.0,452.0,514.0,383.0,376.0,366.0,361.0,440.0,539.0,490.0,481.0,332.0,447.0,462.0,369.0,321.0,418.0,381.0,414.0,512.0,432.0,527.0,558.0,490.0,446.0,503.0,475.0,484.0,412.0,429.0,398.0,391.0,393.0,383.0,386.0,372.0,413.0,498.0,495.0,398.0,425.0,467.0,361.0,377.0,397.0,417.0,326.0,369.0,453.0,414.0,566.0,363.0,415.0,433.0,350.0,449.0,437.0,379.0,383.0,253.0,255.0,334.0,319.0,722.0,737.0,640.0,462.0,479.0,385.0,459.0,424.0,230.0,297.0,328.0,259.0,447.0,315.0,526.0,373.0,600.0,615.0,545.0,336.0,669.0,506.0,398.0,338.0,336.0,647.0,771.0,572.0,238.0,381.0,453.0,335.0,356.0,814.0,593.0,397.0,333.0,650.0,541.0,455.0,424.0,548.0,555.0,488.0,415.0,275.0,365.0,580.0,457.0,410.0,409.0,360.0,571.0,382.0,269.0,293.0,426.0,391.0,486.0,379.0,567.0,369.0,505.0,577.0,572.0,477.0,556.0,539.0,626.0,445.0,589.0,325.0,302.0,585.0,358.0,489.0,381.0,436.0,335.0,364.0,524.0,571.0,548.0,444.0,517.0,514.0,497.0,278.0,416.0,467.0,424.0,647.0,490.0,419.0,399.0,501.0,547.0,531.0,472.0,526.0,434.0,539.0,470.0,458.0,499.0,475.0,387.0,396.0,399.0,585.0,503.0,476.0,513.0,599.0,613.0,744.0,640.0,506.0,496.0,595.0,506.0,574.0,479.0,504.0,474.0,475.0,490.0,527.0,565.0,573.0,570.0,459.0,473.0,528.0,384.0,499.0,465.0,189.0,312.0,131.0,173.0
