metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,9593.0,9569.0,9573.0,9599.0,9595.0,9583.0,9543.0,9608.0,9601.0,9599.0,9629.0,9613.0,9652.0,9696.0,9657.0,9692.0,9722.0,9660.0,9698.0,9752.0,9684.0,9714.0,9714.0,9776.0,9696.0,9596.0,9781.0,9708.0,9757.0,9793.0,9838.0,9752.0,9802.0,9764.0,9704.0,9791.0,9810.0,9747.0,9740.0,9584.0,9552.0,9519.0,9549.0,9520.0,9493.0,9487.0,9331.0,9512.0,9546.0,9507.0,9090.0,9154.0,9285.0,9325.0,9310.0,9321.0,9338.0,9287.0,9335.0,9334.0,9376.0,9332.0,8847.0,8225.0,8154.0,8026.0,8094.0,8267.0,8477.0,8573.0,8673.0,8906.0,8935.0,9129.0,9056.0,9134.0,9214.0,9084.0,9135.0,9115.0,9103.0,9119.0,9263.0,9304.0,9252.0,9326.0,9379.0,9394.0,9418.0,9345.0,9317.0,9273.0,9311.0,9286.0,9550.0,9096.0,8946.0,8867.0,8585.0,8852.0,8874.0,8845.0,8453.0,8499.0,8725.0,8743.0,8771.0,8785.0,8718.0,8780.0,8688.0,8916.0,8957.0,8930.0,8825.0,8778.0,8695.0,8714.0,8673.0,8640.0,8731.0,8734.0,8697.0,8632.0,8724.0,8661.0,8803.0,8778.0,8733.0,8732.0,8582.0,8711.0,8740.0,8658.0,8779.0,8829.0,8739.0,8732.0,8626.0,8734.0,8729.0,8712.0,8655.0,8637.0,8684.0,8628.0,8718.0,8634.0,8664.0,8442.0,8687.0,8555.0,8683.0,8362.0,8305.0,8506.0,8584.0,8524.0,8511.0,8418.0,8640.0,8637.0,8659.0,8712.0,8790.0,8900.0,8846.0,8840.0,8864.0,8922.0,8872.0,8866.0,8906.0,8956.0,9008.0,9006.0,8932.0,8949.0,8951.0,8929.0,8830.0,8832.0,8954.0,8951.0,8985.0,9027.0,9017.0,9036.0,8966.0,8933.0,8880.0,9066.0,9019.0,9076.0,9050.0,9107.0,9072.0,9068.0,9111.0,9072.0,9016.0,8861.0,9130.0,8982.0,9038.0,8879.0,8783.0
mean,126.77452308975296,129.28142961646986,127.93847278804972,129.79539535368266,125.5864512767066,125.68381508922047,128.58870376191973,126.14581598667776,127.43953754817208,126.18876966350662,124.98276041125766,127.4801830854052,128.27880232076254,124.33250825082509,126.00165682924305,125.46110193974413,123.5818761571693,124.98478260869564,124.87306661167251,126.91447908121413,124.75691862866584,122.87718756434012,122.31490632077414,123.4512070376432,122.39253300330031,120.65621092121718,122.61578570698292,120.20014421096003,120.21820231628574,119.91708363116511,118.34366741207565,118.032403609516,119.68261579269536,118.80192544039328,120.2116652926628,118.85823715657236,118.024872579001,119.00923361034164,119.47248459958932,123.53724958263771,125.57108458961474,133.41191301607313,128.63116556707507,126.19338235294116,128.21542188981354,130.63792558237589,127.10084664023148,124.54678301093357,127.66656191074796,125.95371831282212,123.07040704070408,128.71072755079746,136.5186860527733,135.75528150134048,135.98689581095596,134.4608947537818,136.3128078817734,134.09324862711316,132.86288162828066,133.51757017355902,131.45349829351537,134.73006858122588,153.7063411325873,164.32449848024316,160.2813343144469,160.20657861948666,154.38967136150234,152.01439458086367,144.0002359325233,144.89886854076752,142.24662746454513,143.02560071861666,139.92456631225517,139.17296527549567,135.77396201413427,134.3353404860959,133.42294334708052,132.93934390136505,132.94603174603174,134.09314317059793,132.57014171152366,132.2630770917864,129.36694375472308,130.56438091143593,133.03955901426718,127.56562298949174,126.16387674592174,124.01213540557802,127.69791887874284,125.82568218298556,127.41794569067297,127.50835759732556,128.5245408656428,129.75371527029938,137.4751832460733,133.134454705365,137.75855130784709,136.57933912258935,136.28235294117647,138.06439222774517,136.25084516565246,135.95703787450535,131.9869868685674,129.72796799623484,140.44343839541548,143.11712226924396,140.20522175350587,144.19521912350598,140.99483826565725,140.5889521640091,136.8502532228361,129.41991924629878,125.8305236128168,131.60783874580068,131.77031161473087,132.22112098427888,130.4333525014376,130.7264172595823,134.62654214228064,134.92731481481482,131.67918909632346,135.3082207465079,131.018397148442,131.54240037071364,131.25538743695552,128.79552014778895,130.2367374758605,128.13260423786738,130.78048780487805,132.79237288135593,134.08366348170588,129.80897715532086,131.84794050343248,132.2035112035112,131.08281125412918,130.34964322120285,132.3737269710493,131.2433577645442,133.35613262230467,131.44985115640029,133.2822774659182,134.1045684113866,136.8100519930676,134.10570800046312,136.44127130354676,135.43451553082986,136.6529020417527,137.563006717628,135.06186518928902,130.8213693437574,135.71658800506503,130.75090590298072,136.45295404814004,131.9051662281751,127.97194461167972,138.03127204326358,139.09948741845292,142.09068512435476,142.50041123252262,144.87467331907817,141.41886574074073,138.47875419705915,141.59695114909343,136.93629476584022,138.79021615472126,138.3752808988764,140.33088401537418,139.61142533936652,142.612928700361,138.74904729881192,138.9591974752029,136.95262801714415,138.02133393218054,135.65163019205002,136.11667406749555,133.3952920275372,136.68394536497985,137.0796737065594,131.16769076080885,134.5505655728525,137.94212910532275,137.04902626811594,139.9642617824436,135.24812870070383,136.43105175292155,135.34596211365903,137.8195630475768,133.53010181496236,136.86114209234887,137.0675025187507,138.0757882882883,137.01842047209354,138.26421998004213,139.52798589687086,135.62519337016573,136.54167124190184,136.80886243386243,137.49459638288488,135.49731094281637,140.6603835978836,141.62566548358473,133.429861189482,136.91401971522453,130.5713649521265,135.46182783801726,133.60355895934228,122.14619150631904
std,190.39669128281363,191.900008341064,195.6658296137693,195.5529643941983,193.54444465651,192.9180608572933,191.2059700392452,192.7557195810996,194.8343075836985,192.72633361753472,186.3562356511879,191.53658601488817,195.82977313446767,185.5931677869095,186.70260877445375,191.91632713538485,189.1255964648994,189.0059700930784,188.3334839045806,197.90246944939304,192.0806263880106,189.7029101508778,184.66342248754796,188.77840342195637,188.9367737864946,189.45069957799555,189.9778105982436,187.47427696766607,185.18418035202524,187.68617790292285,184.53314486942776,185.12347897413272,184.5384875415345,185.14144041103324,187.6943934383665,181.89493853675063,183.09081712871668,183.0459352259066,184.4726658745384,188.4282204748087,189.28699398224575,196.87361212725943,192.06031265087472,188.92201453152404,191.8683710630669,193.4680121740948,197.82215157871397,190.7278432932451,193.0049632451222,191.90032040735255,198.0959521662671,196.8153802258069,200.2046766151027,201.3955865384735,203.06562569882263,198.19110298978276,200.9610302638652,199.2840808199757,197.22955665103785,197.34334729930157,199.2484695316221,197.08824288669857,215.5742104936585,233.91709962771776,236.20811760273088,234.13140530982795,230.2205650778573,224.99787220733407,217.87851746286907,218.40785216629376,218.2036787450658,221.00045456215727,218.1828707128441,213.7243098450354,208.406173394184,209.379722927418,209.3614613819116,210.10067145966536,208.38311048407357,208.2786931870579,208.8371738187224,205.7958630623332,204.58471763429245,207.60738404371284,210.1876378390432,205.55197573366635,205.78197302586693,198.7516257333982,200.77089975149408,198.7928211162092,204.86299459982075,204.08286490193024,204.2893143755584,203.2959812122234,204.1270232449719,204.607311192688,208.4923115795756,210.28944232361712,215.6334000825996,213.31559118180203,208.5870828406947,210.76624375448813,212.3801982855832,216.37247382747103,215.37052174983253,219.1839944767277,216.47371736070875,218.4417284527329,218.1713068732744,218.28236940449852,217.425938952487,206.0939414719019,201.15727947793317,207.82734534002373,209.2964002605342,210.6572033170252,214.23198651243123,210.4289574275329,214.42977280278183,212.6573441170345,212.61676864789004,214.7657727455473,208.03303617869648,208.72186487970737,211.28420735690457,208.24146106056745,209.941820810728,209.51847919437168,212.5308552401865,213.515935467203,216.48680719934623,208.0487143061764,215.315325045219,211.37081518066128,212.51408670187615,208.61062268077944,213.7406091460765,212.89329733250548,215.97241637095937,212.11365767273207,213.252015567224,217.75879725596525,220.76665945131296,218.13616522281316,221.2823543495186,216.9653794728476,217.15972663413316,217.35798889087624,213.0084323931942,214.4747859083305,217.42503829144965,213.6288487867648,216.324602183291,216.0685016199164,215.4327087109801,219.92067023619083,217.25265411845447,220.840031949409,221.2279212824248,222.76451432857965,219.4647381341217,219.007764785911,221.47219971354997,217.65918126200705,217.65555004141007,219.62709883359256,219.4256520770248,220.7112437856093,222.0854971960248,221.2149029910414,218.70193115146373,219.23360486696157,217.87614765160225,214.00361437749885,215.7979021712175,212.18460234036024,219.1250158356461,219.45300038461588,210.70099105333293,218.4083454361178,222.31089042149264,222.46401150288003,222.1159660013325,216.13877703742807,216.2685148566872,217.80407011384364,219.5582171486894,216.63093376142507,216.9026552747647,218.44801740278595,222.64185916859145,219.0226664013321,220.83813546638245,224.9554333313568,217.1839069731132,218.00950530475689,218.4403148625617,217.56413676168063,217.68044023229876,223.7369745540265,219.3036480090146,216.57885078437403,220.71168844117756,210.62149426509373,219.3812105939044,219.92091098399615,205.85419635822493
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
q2,39.0,40.0,37.0,39.0,37.0,38.0,41.0,38.0,40.0,39.0,39.0,40.0,40.0,39.0,40.0,40.0,38.0,38.0,39.0,37.0,37.0,38.0,38.0,38.0,36.0,33.0,36.0,34.0,35.0,34.0,35.0,33.0,35.0,34.0,37.0,37.0,34.0,36.0,35.0,39.0,40.0,44.0,42.0,41.0,40.0,42.0,40.0,40.0,40.0,39.0,34.0,38.0,44.0,43.0,43.0,43.0,43.5,41.0,42.0,42.0,42.0,43.0,51.0,53.0,47.0,47.0,43.0,43.0,38.0,40.0,38.0,39.0,36.0,36.0,36.0,35.0,34.0,33.0,35.0,35.0,35.0,35.0,35.0,36.0,37.0,33.0,31.0,33.0,35.5,33.0,32.0,32.0,34.0,35.0,43.5,39.0,41.0,38.0,34.0,36.0,38.0,37.0,33.0,31.0,38.0,39.0,39.0,41.0,39.0,40.0,36.0,32.0,30.0,32.0,31.0,31.0,29.0,29.0,32.0,33.0,31.0,29.0,31.0,33.0,29.0,28.0,29.0,28.0,27.0,30.0,31.0,31.0,28.0,28.0,28.0,28.0,28.0,27.0,28.0,30.0,30.0,27.0,30.0,30.0,30.5,31.0,31.0,31.0,31.0,27.0,31.0,31.0,30.0,26.0,25.0,30.0,32.0,35.0,35.0,38.0,34.0,33.0,35.0,32.0,35.0,33.0,33.0,34.0,35.0,33.0,32.0,32.0,32.5,31.0,33.0,30.0,30.0,30.0,30.0,31.0,31.0,30.0,31.0,31.0,30.0,30.0,31.0,29.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,34.0,30.0,31.0,28.0,29.0,26.0,24.0
q3,185.0,195.0,182.0,193.0,175.0,182.0,184.0,178.25,180.0,179.0,181.0,184.0,180.0,176.0,183.0,173.0,170.0,179.0,181.0,177.0,171.0,168.0,175.0,173.0,172.0,164.0,174.0,165.0,167.0,161.0,162.0,158.0,164.0,160.0,157.0,165.0,161.0,160.0,164.0,171.0,174.0,189.0,182.0,171.0,181.0,188.0,168.0,172.25,178.0,175.0,163.0,178.0,199.0,197.0,194.0,195.0,199.0,193.0,190.0,191.0,182.0,196.0,242.5,256.0,246.0,246.0,232.0,230.0,216.0,217.0,214.0,209.0,200.0,205.0,196.0,191.0,186.0,181.25,186.0,191.0,184.0,186.0,175.0,175.0,183.0,170.75,164.0,162.75,171.0,171.0,172.0,172.0,174.0,177.0,195.0,190.0,198.75,198.0,188.0,201.0,201.0,197.0,182.0,171.0,209.0,214.0,207.0,212.0,203.0,208.0,193.25,180.0,170.0,189.0,184.0,184.0,182.0,178.0,191.0,189.0,176.5,193.0,183.0,185.0,181.0,176.0,180.0,169.75,184.0,192.0,179.0,175.0,183.0,185.0,179.0,183.0,186.0,183.25,188.5,181.0,186.0,188.0,193.0,184.0,185.25,191.0,192.0,201.75,190.25,170.0,191.0,178.0,201.5,183.0,163.0,201.0,204.0,212.0,216.0,223.75,219.0,202.0,210.0,192.0,204.0,203.0,207.0,200.0,214.0,197.0,201.25,199.0,201.0,200.25,196.25,193.0,196.0,201.0,186.0,186.0,206.0,195.0,207.0,197.0,202.0,195.5,208.0,184.0,205.0,204.0,208.0,207.0,206.0,205.25,197.0,195.0,202.0,206.0,196.5,207.25,213.0,184.0,192.0,183.0,195.0,183.0,153.0
max,1421.0,1528.0,1489.0,1601.0,1440.0,1656.0,1528.0,2097.0,1911.0,1694.0,1440.0,2036.0,1635.0,1630.0,1440.0,2221.0,2110.0,1478.0,2523.0,1558.0,1472.0,2219.0,1865.0,1512.0,1629.0,1687.0,2166.0,1810.0,1433.0,2049.0,1880.0,1843.0,1566.0,1878.0,1432.0,1433.0,1429.0,1432.0,1430.0,1480.0,1901.0,1711.0,1430.0,1431.0,1427.0,1430.0,1561.0,2250.0,1428.0,1427.0,1575.0,1430.0,1432.0,1534.0,1450.0,1461.0,1791.0,1778.0,1432.0,1436.0,1651.0,1429.0,2034.0,1430.0,1435.0,1431.0,1573.0,1538.0,1622.0,1608.0,1503.0,2174.0,1580.0,1499.0,1755.0,2464.0,1604.0,2245.0,1929.0,1912.0,1665.0,1745.0,1578.0,1886.0,1771.0,1813.0,1617.0,1856.0,1726.0,1590.0,1440.0,1471.0,1440.0,1472.0,1642.0,1885.0,1440.0,2239.0,1831.0,2226.0,1440.0,1830.0,1440.0,1866.0,1909.0,1991.0,2611.0,1686.0,1885.0,2259.0,1903.0,1795.0,1626.0,1893.0,1886.0,1550.0,2491.0,2069.0,1786.0,1773.0,1724.0,1740.0,1440.0,1918.0,1804.0,1889.0,1440.0,2329.0,1866.0,1758.0,1807.0,2033.0,2332.0,1594.0,1441.0,1639.0,1535.0,1594.0,1822.0,1522.0,1440.0,1807.0,2458.0,2233.0,1750.0,1635.0,1626.0,1883.0,1557.0,1613.0,1774.0,1737.0,1492.0,1456.0,1440.0,1624.0,1510.0,1537.0,1575.0,1669.0,1447.0,2193.0,1687.0,1933.0,1686.0,1881.0,1521.0,2024.0,1546.0,1839.0,1440.0,2380.0,1440.0,1440.0,2001.0,1440.0,1440.0,1425.0,1428.0,1431.0,1427.0,1424.0,1426.0,1423.0,1426.0,1428.0,1425.0,1426.0,1428.0,1426.0,1426.0,1425.0,1428.0,1428.0,1426.0,1428.0,1427.0,1428.0,1428.0,1423.0,1424.0,1426.0,1427.0,1421.0,1425.0,1424.0,1419.0
sum,1216148.0,1237094.0,1224755.0,1245906.0,1205002.0,1204428.0,1227122.0,1212009.0,1223547.0,1211286.0,1203459.0,1225467.0,1238147.0,1205528.0,1216798.0,1215969.0,1201463.0,1207353.0,1211019.0,1237670.0,1208146.0,1193629.0,1188167.0,1206859.0,1186718.0,1157817.0,1199305.0,1166903.0,1172969.0,1174348.0,1164265.0,1151052.0,1173129.0,1159982.0,1166534.0,1163741.0,1157824.0,1159983.0,1163662.0,1183981.0,1199455.0,1269948.0,1228299.0,1201361.0,1217149.0,1239362.0,1185978.0,1184689.0,1218705.0,1197442.0,1118710.0,1178218.0,1267576.0,1265918.0,1266038.0,1253310.0,1272889.0,1245324.0,1240275.0,1246253.0,1232508.0,1257301.0,1359840.0,1351569.0,1306934.0,1285818.0,1249630.0,1256703.0,1220690.0,1242218.0,1233705.0,1273786.0,1250226.0,1270510.0,1229569.0,1227019.0,1229359.0,1207621.0,1214462.0,1222259.0,1206786.0,1206107.0,1198326.0,1214771.0,1230882.0,1189677.0,1183291.0,1164970.0,1202659.0,1175841.0,1187153.0,1182385.0,1196692.0,1204893.0,1312888.0,1210991.0,1232388.0,1211049.0,1169984.0,1222146.0,1209090.0,1202540.0,1115686.0,1102558.0,1225369.0,1251273.0,1229740.0,1266755.0,1229193.0,1234371.0,1188955.0,1153908.0,1127064.0,1175258.0,1162873.0,1160637.0,1134118.0,1139150.0,1167616.0,1165772.0,1149691.0,1181782.0,1139467.0,1135474.0,1145072.0,1115498.0,1146474.0,1124748.0,1142106.0,1159543.0,1150706.0,1130766.0,1152351.0,1144618.0,1150776.0,1150857.0,1156814.0,1146017.0,1150330.0,1148083.0,1163421.0,1168319.0,1184091.0,1158271.0,1184856.0,1168529.0,1191340.0,1187719.0,1170176.0,1104394.0,1178970.0,1118574.0,1184821.0,1102991.0,1062807.0,1174094.0,1194030.0,1211181.0,1212821.0,1219555.0,1221859.0,1196041.0,1226088.0,1192989.0,1219966.0,1231540.0,1241367.0,1234165.0,1264121.0,1237919.0,1232846.0,1214222.0,1229218.0,1214896.0,1226139.0,1201358.0,1220861.0,1226726.0,1174082.0,1201402.0,1218029.0,1210417.0,1253240.0,1210606.0,1225833.0,1221768.0,1242719.0,1206578.0,1227097.0,1224424.0,1226113.0,1242209.0,1247005.0,1266356.0,1227408.0,1243485.0,1241130.0,1246801.0,1234516.0,1276071.0,1276897.0,1182322.0,1250025.0,1172792.0,1224304.0,1186266.0,1072810.0
