,11,21,22,23,31-33,42,44-45,48-49,51,52,53,54,55,56,61,62,71,72,81,92,1114,1151,2111,2131,2211,2212,2361,2371,2381,2382,2389,3118,3119,3121,3159,3162,3169,3219,3222,3231,3241,3261,3271,3272,3312,3313,3323,3325,3328,3329,3331,3334,3344,3345,3352,3361,3364,3369,3391,3399,4231,4233,4234,4235,4236,4237,4238,4242,4244,4245,4246,4247,4249,4411,4412,4421,4431,4441,4442,4451,4453,4461,4471,4482,4483,4511,4522,4523,4531,4532,4533,4543,4811,4821,4841,4851,4852,4853,4854,4859,4871,4881,4883,4884,4885,4889,4911,4921,4931,5111,5121,5122,5151,5152,5179,5182,5191,5221,5222,5223,5231,5241,5242,5259,5311,5312,5321,5322,5323,5324,5411,5412,5413,5416,5417,5418,5511,5613,5614,5616,5619,5621,5622,5629,6111,6112,6113,6114,6115,6116,6117,6211,6212,6214,6215,6216,6219,6221,6222,6223,6231,6233,6241,6242,6244,7111,7112,7113,7121,7131,7132,7211,7212,7223,7224,8111,8114,8122,8123,8131,8132,8133,8134,8139,9211,9221,9231,9261,9281
11,1.0,,0.08993641426334481,0.2570510092616439,0.24924611194936652,0.146852930050056,0.062066120103704395,0.039620636670010194,0.033955657752596846,0.18671199311966383,0.2603753116645493,0.19230376449300815,0.17301663697609967,0.14288201923242097,0.09272587010607311,0.12616436683237714,-0.1890685804206995,0.10971146436177592,0.0895409221276568,0.08340319043935132,0.5515500469568319,0.7911750635354441,,,0.08464976979719434,0.15050486194150817,0.19292936132808342,0.0945469482240715,0.2119093037462923,0.2512317324471141,0.2602739067539409,-0.04179416671180159,-0.06122413432738669,0.06415854699390387,0.10415998181749192,,,-0.03816934058705618,0.07154774022535933,0.20178252458733412,,0.1893218291741214,0.06706995899261017,0.1328845154725819,-0.18764978006580463,,0.20590975157792157,-0.17912361227511414,0.12335613918684692,,,-0.10440453628296145,,,0.13052190637584404,-0.13886917088547554,0.19477706264680975,0.029330063063345384,,0.2507265797995446,0.0870374391319831,0.042693140669837384,-0.014569066183678155,-0.1271167637789302,0.09426993542689896,0.19917926366375907,0.04589372951652294,-0.14649079956863686,0.22276769005372257,-0.04738025325428278,0.1553930033576982,0.1389342292879778,0.23998997422791965,0.057617634170636235,0.16071768578138462,0.09519553296509335,0.13040456657341049,0.06648246458876837,0.14663573691181703,-0.11012815064628576,-0.14308721115954523,0.06572171155854531,-0.093941548738662,0.025474081599930927,0.06722278581052207,0.05886957321819438,-0.0059288251274963195,-0.21811922071236858,0.015527334758861573,0.1449052123657237,0.008911639942085377,0.050645605441064764,-0.002088799010802872,-0.07066133507986216,-0.14653346320939553,,-0.199464105073255,0.1624375180080735,0.20559859114874068,0.025723107015711486,-0.10718534528850467,-0.239671750888227,-0.15644804360937872,0.183949819438103,0.18263332296205512,-0.009205249941386755,-0.12328647117884127,0.2409800191864448,0.09421691919453509,,0.04436483484691053,0.00854535726500369,0.15036078898444108,-0.014876536719699763,0.09834309916550071,-0.04086573284453968,-0.07439171818325796,-0.06588433718352814,0.0351455375741577,0.1730205200590188,0.007529518271342037,0.09310784875434172,0.21495597608675376,-0.007354097330774953,-0.058727608231828286,0.29333384893328773,0.01171083127938594,0.0850322790558725,-0.04434058016632795,0.2201933624383603,0.040851753314868317,0.23157606112926196,0.31834287310768544,0.22704083219453614,-0.04522423695785053,0.07980302700135616,0.17301663697609967,0.21145430537833357,0.1386086206155024,-0.00369502108115385,0.14447222159797876,0.2812821870837645,0.0551663308616354,0.157329658137973,0.08043229673239505,0.12143250927351795,0.08619701184916083,0.19363820791177985,0.2259795993634818,0.2431276591980295,0.08261700826741199,0.10481233580348981,0.19635673001270215,0.1633616010190781,0.047164662355981046,0.22868257044488646,0.10236643840424443,0.10582420374718118,0.03289205767444427,0.08910357716916434,0.0868922254991234,0.11287325715047794,0.0482000826605512,0.13167451659025212,0.18844384333898728,0.09776332108912743,0.15674101420031927,0.07600165390674574,-0.23181344743087634,-0.21554952683535278,0.1759344099547907,0.26809598214846553,0.1846027358492381,0.1619198289726095,-0.019849821497980338,0.2754290898265536,0.08379972510035394,0.003180988665335217,-0.080015829944881,-0.0100450776845812,0.11187539113331625,0.07025740331002978,0.021058311302243577,,0.3160041079439404,0.09550072971587388,-0.08713484993416247,0.02605963039284935,-0.05528960349095993
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.08993641426334481,,1.0,0.5639259512839327,0.6235607303261284,0.53138720935181,0.15373161131077348,0.42146443427357816,0.3014300503966679,0.46257065265299857,0.6033532696294459,0.49583960721187426,0.5877622305741722,0.5182617222569936,0.4772505010460732,0.3664982689721354,0.23278941849512425,0.21172618807140253,0.22642913199742304,0.5087293478405724,-0.00906489965212305,0.1174066311874512,,,0.9982979268883477,0.029274030247233903,0.32357523461489685,0.24123946010777692,0.4262952082166054,0.570855557493248,0.551598794265103,0.003064044438695306,-0.05250274740652793,0.2362313937466735,-0.1141869877645681,,,-0.11034953489582061,0.3203627496562675,0.56452500914766,,-0.03314987776272005,-0.1548067786416891,0.231533835579028,-0.2990703961517463,,0.04434046004168375,-0.08459906083371502,0.2658757581613991,,,0.018574421270130648,,,0.035896501148696754,0.01870604733690552,0.46516065929553757,0.11253324997407352,,0.6077664953745401,0.11688711060560561,0.21187150496625332,0.35488623386843404,-0.167523114967488,0.405615771782858,0.5708355467242476,0.4126516957634698,-0.08953071610333235,0.3187912368565269,0.13333951829022683,0.27347935522940414,-0.002359962035234342,-0.06446574942009341,0.2179787539157463,0.4935261261370578,0.025248668483064632,0.39181791785760434,0.2646198076024478,0.513588631250526,-0.27194680740420674,0.33368950178529333,0.13386242817315225,-0.2930277877922415,0.02270808491937297,0.17400330208180553,0.11034292305490065,-0.07769750292495821,-0.3613051923558478,0.06889822082793308,0.2992155962318352,0.0057436028083961204,-0.05292039720778043,-0.001076481481493664,0.37310770390558873,-0.12254587839477055,,0.13175157924869246,0.32966911779877683,0.2393446611326467,0.15434702006257534,-0.10664966522608939,0.2085198810331546,-0.08999665768492694,0.3957185829003659,0.3347853230525353,0.08636300407996586,-0.23074558861921854,0.4823323296920316,0.6005793042027475,,0.1098499158405144,0.13531768442003303,0.5371493664076342,0.06678040586394743,0.19657181431546125,0.19175549898828564,0.11576338358946793,-0.042997507086708284,0.19234001867414857,0.2961368428884361,-0.1307852096234265,0.40858266443719254,0.5519989877972629,0.10167352918572829,0.056539336089447015,0.5631953263120077,0.24309104702708398,0.38709224697619227,0.13762245289057756,0.5372465378499355,0.48280077173961394,0.44728059877965703,0.2834069770993545,0.520797580345509,-0.03807845478383649,0.6176686423590548,0.5877622305741722,0.5096297713146942,0.4067655721209438,0.4876991574308721,0.11867787227911575,0.16259005464846327,0.17798618275997333,0.20609562116623792,0.4454422280023976,0.420710407778281,0.5356577257052515,0.40939002602353775,0.5552692341923513,0.37224508039982046,0.44840956592218784,0.27568482914478165,0.3496428837792555,0.4117716609606441,0.32145092404341197,0.5409357220838505,0.5877676385877052,0.26422419271853037,0.54949925232909,0.30300936853561206,0.3783206443443816,0.41814647185323706,0.33560114660505086,0.328375792165861,0.5786985551062929,0.17431437213092474,0.03891821211507835,0.24692485092319147,0.22718231972675387,-0.025764891577817223,0.23371710716028743,0.47483545733782395,0.4661987960911063,0.46504288277090355,0.12385637499599886,0.406177465916578,0.3197385256620615,0.21931935602857563,0.23814336891777563,0.11796499734268495,0.3335206139107,0.21587657487708586,0.25105078213500875,,0.19531563368265756,0.5685875284804462,0.37425634473228897,0.2044919993322285,0.12840348795747528
23,0.2570510092616439,,0.5639259512839327,1.0,0.954080986703436,0.8127857318666813,0.35201447082630705,0.6636809067107877,0.516771827477496,0.7530899803524365,0.904762182549033,0.849328241958202,0.7099950443218137,0.8620362002135167,0.19985757504785256,0.7109842880725312,0.08592579970339444,0.5936409922974566,0.5555526938955859,0.7864473086625887,0.05198672206723455,0.2705375036816537,,,0.5659264936873741,-0.11666649170986439,0.75594604201776,0.4347348901471069,0.7964343117509914,0.9817039883040563,0.9593679850003775,0.22128509293663404,-0.013445798073471238,0.41269613837164293,0.10459243933004654,,,-0.03401760744379441,0.513902738972068,0.9038685312576613,,0.3445746931987302,-0.1331287935636391,0.3581401059825837,-0.2513402300299663,,0.22927702109829035,-0.1616222364220139,0.4649296132158259,,,-0.08710927492634662,,,0.22975415423851253,-0.045981762607518975,0.5682800286809819,0.21299115983353725,,0.8876501009696262,0.34020624532738947,0.35601041143193574,0.48593345332490795,-0.28047816973893436,0.5815352350017483,0.921870933784901,0.5413215195776832,-0.21761467562090636,0.5441856097005938,-0.003758617266330617,0.536734246170181,0.3027070993765146,0.131371349323232,0.3524582230042988,0.5840643299565174,0.24017632457166052,0.5957955219246799,0.35028915889468504,0.6086878456782858,-0.31493946958785207,0.2800115612480864,0.41259244110722276,-0.3468466734195836,0.172247256719634,0.36216189291965045,0.32274952578912836,0.08158668457377537,-0.5832354377727911,0.25442118718083323,0.5964745152624162,0.19813361275914626,0.19171765370439778,0.098821860882107,0.3567730025748966,-0.19337006346760072,,0.19569693524638895,0.583632632674867,0.4652251064994771,0.16877436471045557,-0.07080000626247919,-0.027659417185229757,-0.2534959503410887,0.7721129233899992,0.6457072575501254,0.0867526815898054,-0.18794713418702944,0.8217106774097226,0.7845816727729337,,0.28685315848811366,0.32584671680050603,0.6528538841787824,0.24341018217027544,0.2672943832864323,0.24434755898049804,0.28250098015090486,-0.08410479480312244,0.37930774393185357,0.4501136627127828,-0.10951359398568378,0.3714786877874763,0.9144042336640131,0.05715249009681814,-0.10190794703328672,0.8904605680607219,0.32683681967592565,0.7033317849795331,0.12506877663722138,0.8725531117127371,0.6276742969995109,0.8574293365934794,0.5940948822880064,0.6170593611582376,-0.1321691397102101,0.7409087316952644,0.7099950443218137,0.7908590525291896,0.6263969318554491,0.7066904847084648,0.36685087980113323,0.41820835090601627,0.30240678629570106,0.32981622984784315,0.14908308095205372,0.1657382541201861,0.27306986259168836,0.6183518328092699,0.709727824931412,0.765376141803978,0.20727122953683638,0.6113995799890449,0.7122584271482434,0.7769684051599253,0.5814897019305564,0.9154971577491716,0.7313910517358031,0.5675923251085652,0.6720465423075304,0.6328654201533266,0.7108414265875312,0.7639418682306002,0.4537111580925141,0.6884512655486537,0.771480894948101,0.5257449877672692,0.04448567563274128,0.4389075019604472,-0.059939606467686604,-0.11405908395644929,0.5432837962575854,0.8536665776442012,0.7601551748206408,0.7815023062162216,0.30659593890120895,0.8476914572642874,0.6177070869267447,0.1440356600746859,0.21568845564133327,0.4451017996079284,0.542515407143681,0.4504785250316654,0.2499412171042656,,0.4263807266528208,0.8366245782608872,0.360256570381104,0.4494843872000581,0.3659825495758694
31-33,0.24924611194936652,,0.6235607303261284,0.954080986703436,1.0,0.7792046250973514,0.29500834533040815,0.6397829307669477,0.46997511505195705,0.7275224484021895,0.9084801340488335,0.8105099816546897,0.7921840826120985,0.8274134274773939,0.2874947744311395,0.6574286854709,0.04522632814714791,0.5258023248368536,0.4640454829941582,0.7514827652001063,0.037036194833974675,0.26909173865585156,,,0.6254164056199057,-0.11363637433039625,0.6921077692219906,0.3784898651439172,0.7542706545918957,0.940814039905558,0.9295258774011793,0.12953347329676296,-0.03752302032481265,0.36903607422642515,0.09518887241844287,,,-0.1293657117040773,0.5384144482545667,0.8921964767092107,,0.3109311366314165,-0.15402958387302354,0.36339227084617187,-0.2766106030822998,,0.22720056207659392,-0.17798221077482476,0.45288591229729985,,,-0.06916198500335295,,,0.24885773618233997,-0.12132022362504727,0.6533799106634534,0.1976389573758929,,0.9605869351711979,0.323626784061699,0.31325939427403626,0.4931252705894857,-0.2813615324413479,0.59803287138243,0.9028037662778048,0.5170354856065495,-0.2820824943311529,0.5867754188145821,0.03431288507317195,0.5108797218335708,0.2197736320303299,0.16092405236178214,0.31396730543897605,0.5838435256487561,0.18615085359197747,0.5757132665877481,0.3343457124056255,0.600008839562984,-0.35137515571176764,0.2847417462175544,0.33980579325291604,-0.4021156692995147,0.13228688580803394,0.3127197237682892,0.26215207598042295,0.03148557373083246,-0.5965383724338134,0.16180768236422713,0.5557011957791832,0.13296385002483838,0.13617382205005604,0.08811546506804352,0.3472917015554441,-0.20970482830282403,,0.20152563843480428,0.5018694209601917,0.4447689158090269,0.1862080231946697,-0.05764409867385685,0.03345750061154862,-0.2112696612159587,0.7166270713343565,0.6494120304591086,0.07287415321294068,-0.25872993683947626,0.8459600428528911,0.8295033460753004,,0.22989651074228984,0.2477296997520972,0.6675170001722022,0.1932571872161232,0.314088578597346,0.23765568174754112,0.20856819078962957,-0.11072189665127304,0.33367074890898585,0.4605525683674088,-0.04985669115194135,0.45864090364683385,0.8758888028984967,0.13269540451871684,-0.09427776906729704,0.9035979944146871,0.28976608799995235,0.6525730119084358,0.11400067757121626,0.8786840290744004,0.6027816711165376,0.8311819606990022,0.5613787545150433,0.6995965416031076,-0.05125973379215743,0.7863119370285057,0.7921840826120985,0.7824863172374583,0.6167187966887134,0.6856949694393212,0.3237408625545503,0.4647783250204703,0.3141384951371967,0.3691059456966449,0.23697635095453629,0.2648185173944287,0.3743310583755826,0.5719090057133887,0.7806268109182293,0.6978958268244331,0.26779867325243745,0.5467260192203373,0.6436239194270974,0.7266620341586671,0.5347773413134251,0.8887552884900938,0.7588152850096027,0.5108656486882129,0.6912549784760426,0.581690362459027,0.6834532431443797,0.7355083257763579,0.46831652390361944,0.6446334774972802,0.7836977533053188,0.4964430967538023,0.08489944701583033,0.4012141938623604,-0.07938291538258192,-0.16310793120580255,0.48525832385109063,0.8762131907049167,0.7687106917618205,0.7660713940661718,0.23888278864334495,0.7587124666531913,0.5574447281884031,0.0974474155219036,0.1457880909494383,0.3679712054378014,0.49278158862087446,0.3833105211939458,0.24955178379316947,,0.44653173268472895,0.8108237659666897,0.359564907964507,0.39496964017452024,0.32052960966911564
42,0.146852930050056,,0.53138720935181,0.8127857318666813,0.7792046250973514,1.0,0.6424129480706651,0.737448957455456,0.6888836783191068,0.8567470089212077,0.8482132742711812,0.8212212274232975,0.5247852637038343,0.797532440810511,0.21803492617980977,0.6635743113744627,0.47594285318703233,0.6305524556778286,0.6990837063559331,0.7756405129044552,0.0401066344041446,0.1544464842481901,,,0.5289865842709003,-0.03601460107694124,0.5508900640123182,0.4185393524995816,0.6929889038010917,0.8178267271400822,0.7532134305175104,0.41239548791591696,-0.044316120884774726,0.6702560485647742,0.005598968672102843,,,0.29881038246792263,0.37781411926465114,0.8333075949969082,,0.28039754589248544,-0.12948267535738908,0.39545256466255174,-0.07667285154031347,,0.1280717380014696,0.05123560506573304,0.25710482590162365,,,0.006931108861251513,,,0.1381858924491483,0.22803143941407217,0.31815798530323935,0.1579103375658245,,0.6370653039848652,0.20538408479965473,0.4667924144170895,0.615629904482085,-0.06268957644178212,0.5907533788436983,0.7858511462617644,0.8826433162595861,0.04537417870170003,0.3881750209517487,0.14136335528975214,0.42349859897364106,0.28113820202201756,0.027141313610263545,0.660816354429175,0.7484484145196606,0.43099079953294833,0.7566283495377961,0.658545980729639,0.7097727131226846,0.02414996826469162,0.5928306552337262,0.5811920379355142,0.08754241340457923,0.3897288089835585,0.5720467542619604,0.5714062538814583,0.3085322496690828,-0.1782946917593822,0.49962054892476176,0.7213969284566363,0.44085614184431143,0.15102857562800986,0.1696073896022621,0.4035198999709541,-0.08231434194963153,,0.3989509813400274,0.5845784653490395,0.32537034616697375,0.2584680772664799,-0.07706604671318583,0.3079801667035979,-0.0038114663106302376,0.7150204909966958,0.4214125258013238,0.08656795539254018,0.030006650141004794,0.7037350245698583,0.5496420851220312,,0.5134716025593906,0.35822804209515824,0.6973577585574635,0.40380212061315723,0.28612219900582314,0.28546831221663926,0.41391829081630777,0.3312056836068218,0.579458040965575,0.5970030074739641,-0.002518390436390476,0.4722170072505694,0.8601570104676363,0.1327895872882626,0.24505818534755258,0.756908269785903,0.604296561544506,0.7173240751503752,0.26716955028570893,0.7991440911242452,0.43734952555997203,0.7353728033713672,0.4502345669550845,0.5930531240525053,-0.08832703450155326,0.7140829088832479,0.5247852637038343,0.6677550086929651,0.5120024356732633,0.6920198998700765,0.2701733295793486,0.16865640473453045,0.10724717981876769,0.20471182232368998,0.17334683343747298,0.16449678124586184,0.26084293603038694,0.5225188990416973,0.6069381095630523,0.7128186541911568,0.07099090970195428,0.6096687905213982,0.724010832031434,0.6965147994965802,0.6258650476468308,0.7594998079461243,0.6140128757736447,0.5963912862742239,0.5577100066714569,0.6123023872251376,0.5205176663237492,0.5891344453837668,0.43645185379190105,0.5356826268020985,0.564528459623114,0.46562007030849617,-0.06560029610941188,0.6046499335984297,0.3596242369040118,0.1298080563576612,0.6001737660380683,0.49283720698086064,0.6262109908032707,0.7089375559577226,0.5203520840160015,0.8821747042045531,0.7265976547901535,0.47121639720087705,0.46163057506842664,0.5367914989467295,0.5503902515361977,0.5709410660073275,0.3053857338572171,,0.29239105515346214,0.7786488246507662,0.3617639035291257,0.6147867109482805,0.27252329200285547
44-45,0.062066120103704395,,0.15373161131077348,0.35201447082630705,0.29500834533040815,0.6424129480706651,1.0,0.7075749010471658,0.870377390798132,0.7920551465123953,0.5211314028174142,0.673658768954641,-0.043724624729794326,0.5680740517386076,-0.027075581144274045,0.6761872566668742,0.7038142427115084,0.8302978923966831,0.9149082692093715,0.6543379187591628,0.13035845178485253,-0.04425236972248413,,,0.16132849446588152,-0.12035964139742496,0.26570686989942904,0.24629759147670952,0.42031100999263865,0.35138868857292044,0.3168583562776707,0.8258095417139364,-0.012277084113516096,0.8853837999142654,-0.05076474659544464,,,0.7217773856223108,0.11768966851839181,0.573170440151518,,0.15495210287800143,-0.062299020100637544,0.18543760942714926,0.15847488169561177,,-0.0464329854604303,0.3166947894136527,0.07832275821266894,,,-0.05157902588125233,,,0.09175669379698036,0.45913917089483813,-0.09421713121784772,0.06595033007955241,,0.05174175615575493,0.06121133375547357,0.3977724859886838,0.6675808616142561,0.14378671857844535,0.2748006271073175,0.24739159295318097,0.668221076120948,0.47570135018461507,-0.0948991988290171,0.28189102184102643,0.09002147944322529,0.1658510005083786,-0.06547353434698801,0.8380922720943449,0.43438276128082776,0.876567295075908,0.8616606047488695,0.744703486021525,0.34772281250799664,0.6147882867532165,0.809766126581281,0.9138151410641264,0.6116823620917259,0.8951503913500196,0.9368390592955618,0.9567574495610126,0.820198251628077,0.4696530146063899,0.8488729127524369,0.8529022264288125,0.9148815041152585,0.14006862051054722,0.4990621960665233,0.4513874666088519,0.000915209299933309,,0.5330834479537748,0.47281487476001033,-0.06808485731694736,0.28380304412223345,-0.0881635615003836,0.6586538016002553,0.25580626598164063,0.4385953449475354,0.008299998649729086,0.1965160531750336,0.4544291726263037,0.3852273217295549,0.03563606362659467,,0.8281381654302175,0.4211446428578054,0.5589350137517111,0.5823922608742186,0.23246545691779325,0.0039245924992214265,0.6958294256732622,0.8000500398698773,0.8354773383551145,0.579144370849137,0.10098639645726984,0.2147078331110369,0.6153675450586158,0.10095085795967758,0.4105525804879885,0.3897675705806148,0.8462947750983811,0.6797648240650433,0.5123506624925473,0.29763182715326536,0.08074578000162885,0.5115927387347892,0.14087826877984264,0.17359687313479777,-0.011105709361282903,0.44876529172558693,-0.043724624729794326,0.5149107448924788,0.19125111217584617,0.4991822268980243,0.22416194602077416,-0.11827133906907507,-0.13201120734388888,-0.0955299438899281,-0.06111163892463604,-0.09747814536663374,-0.005486629649761499,0.22621294439667278,0.1718304817486314,0.7194299868271525,-0.20464066660584113,0.7305790602643284,0.7804533551789428,0.626481722400042,0.7560106798974944,0.4331922497045909,0.39201993996450396,0.7740104417374736,0.3419833207342586,0.6849080207906553,0.3579590055412076,0.3961543163658314,0.5380955932263287,0.3590732505150221,0.15667630562230678,0.4694846735090705,-0.19662635903386222,0.8530082074373752,0.49943351058490354,0.545405241283385,0.7785276273637105,-0.028591829739405307,0.20644518185878208,0.5626074310903851,0.90342962444462,0.6618404724464022,0.8123217111073655,0.6177389222270363,0.8137814316312203,0.8251778405586311,0.3915685426671318,0.8437371637744404,0.2409142111901679,,-0.007417460370299038,0.535893701833712,0.4513130822112146,0.8661932296718782,0.36374792722158783
48-49,0.039620636670010194,,0.42146443427357816,0.6636809067107877,0.6397829307669477,0.737448957455456,0.7075749010471658,1.0,0.7796127959226533,0.8253772900370626,0.7135276013601705,0.7845537622178322,0.3742498364422687,0.7518180468355483,0.17251517812014383,0.7494138214455951,0.4636767613940385,0.7339608210500018,0.7553680643295058,0.7823412964138136,0.1301380250347228,-0.06415182316897612,,,0.4293363081296804,-0.222473796484788,0.4717734998070334,0.38296361680642643,0.6422912480400829,0.6463384421928391,0.6352659103696853,0.5847660539765065,-0.04984142860815001,0.6340948388325506,-0.044261733813699154,,,0.27714382612159627,0.3171197681923909,0.7680841444690254,,0.13346690580627807,-0.11988957242518701,0.29549126987006025,-0.06027309282465022,,-0.059386466198032686,0.12643185062136741,0.35832022461042284,,,-0.08026912194537557,,,0.2171230391558629,0.2350202797818517,0.21796675667689547,0.08145054199729806,,0.4774697457954416,0.17425089789886278,0.3417449857363962,0.6673905995602295,-0.08283742746817534,0.5092301421300243,0.5852077675874909,0.6102421219723951,0.2330523944615573,0.1694184980305844,0.2521688932318673,0.2482320371430376,0.2041688211348156,0.002182081462681151,0.613268590811456,0.43480041033330824,0.5508497720388726,0.7976825204530279,0.5698510065353556,0.4137115075223407,0.18742092291083773,0.702033797144139,0.7165704440688796,0.17853650398370272,0.5526116311729022,0.7022491136058495,0.6502403127116293,0.4487037201634792,0.03695247773995828,0.5414339609787274,0.7492948859735109,0.5974100769794447,0.15832960937847151,0.30310123116766596,0.5743523135617383,-0.09462278865624733,,0.531980735271819,0.6010652814743824,0.15905364008736833,0.33816469757343864,0.003782082945651696,0.5029088507709257,0.10985939080326834,0.7090409081495939,0.3460755587479134,0.21227553689376155,0.4615719403887186,0.6794233618753095,0.4916903342378417,,0.5833892740719856,0.4341850555961994,0.6200232959511568,0.4466236201445389,0.28833269366555137,0.1697042298036926,0.5983946631432077,0.4682515720652747,0.6620320946088607,0.5530153307561647,0.007339382530996896,0.32782810856591216,0.7889519853438564,0.08660489858565583,0.1779002990137587,0.636587476599376,0.6500775843186615,0.6983687904672059,0.43477281222475966,0.5505686082169723,0.38468748929292096,0.6887016209529735,0.2567372871844886,0.35637838776400155,-0.02983225168381741,0.6975723230230751,0.3742498364422687,0.6892767536459619,0.3742663697692211,0.6573702858701334,0.3045788037247824,0.05390666926253637,0.10147431639731844,0.10853826199852087,0.12993235289997684,0.0834192188542777,0.22020898882617948,0.43679559733315576,0.46297245779443685,0.721947745733987,0.09710653919003576,0.7173282088550688,0.7730798855712249,0.7333670630954314,0.7497878862563623,0.7195207072939176,0.6427127200458386,0.7064466114113865,0.5910405173120874,0.7177545931878785,0.6187727315866411,0.6511258999607721,0.6026737698742437,0.4964774094584976,0.5184446453999606,0.5129280268373716,-0.1917950269650821,0.6860457867795742,0.28253632173764465,0.32410492970925486,0.6511263490788026,0.3786039398602612,0.47477987807918914,0.6980738274478966,0.6464926969816902,0.7349917990528617,0.7631589543386211,0.3415083878462957,0.5909421817593608,0.7007648386132453,0.45545465637918564,0.6768797010027131,0.2356371393248645,,0.08833682804940643,0.7519711601946107,0.592574244914865,0.6855782224790393,0.48567712326754986
51,0.033955657752596846,,0.3014300503966679,0.516771827477496,0.46997511505195705,0.6888836783191068,0.870377390798132,0.7796127959226533,1.0,0.7857381051972634,0.6271065660876461,0.801625387676189,0.07534049592272118,0.7274676892035781,0.056934651222990504,0.8731283577791837,0.6226718908843731,0.8857625496042452,0.9251764213133435,0.8382365397422824,0.17145248995393728,-0.10115394591713314,,,0.3083150798805374,-0.2547052391308007,0.40960889287672025,0.3333880574730955,0.5088832082827269,0.5347490076421714,0.46920469552539146,0.8136876775927895,0.02526636346098585,0.8447292452197581,-0.044743098507399305,,,0.5584856283238244,0.295047401950036,0.7246473763105995,,0.11579629943277508,-0.14998875324929556,0.14416632602393512,0.05723178602432781,,0.004987883525292658,0.20272612205453322,0.3456568159180549,,,-0.011407934194920732,,,0.12019326697241639,0.398360493591364,-0.05390969792618488,0.07348774465732305,,0.22694745385583312,0.055382704807232994,0.37815886654404524,0.7043077495697267,0.06141120336648782,0.3038574047236984,0.4325364908045721,0.6258843553176241,0.4638292436284648,0.025802582592463895,0.14788502052961713,0.1115015660673601,0.21994622329025898,-0.0801418125845784,0.6672189928349943,0.38093901846267963,0.7081536110082657,0.8095672739865271,0.5429577831207257,0.3221199039969518,0.334279449914256,0.8032885881953724,0.9122607694139299,0.37088967354768154,0.766386333784654,0.8582641956104681,0.8505015087002088,0.708419981843045,0.2230699808945085,0.7583308613381802,0.8808330572266624,0.8180371770509166,0.15933380843120026,0.38788108660767107,0.5953727715668603,-0.1444336612646294,,0.5174771580668437,0.5054977390941314,0.006892654378193507,0.36055914028686403,-0.03754983447001639,0.584833072265811,0.1309619822141646,0.5992779568972016,0.17789107488517464,0.15145448108130477,0.3459405310788917,0.47146346457761085,0.23867458527732077,,0.8016741719441557,0.5412137741354358,0.717239863350886,0.6257670778847443,0.28838753475708445,0.0876695127668786,0.8765210830131359,0.6321318657716495,0.803139944445774,0.38303815516856365,-0.14763450403637773,0.17174984365996093,0.7303978027216395,0.18989348675907464,0.21329549493860386,0.5268475310512222,0.7936680713180719,0.6990836139237915,0.5392033753482968,0.43831322311047466,0.3249877192871342,0.6335153412185914,0.146364128384558,0.14993090552589025,-0.2261938728182162,0.5399865082624835,0.07534049592272118,0.6873455840120841,0.3938307038869864,0.6807391166289735,0.2838545790390316,-0.0647292879714337,-0.03565631946708686,-0.1296670644959309,0.01586374747623735,-0.061858787018608495,0.09235004310522461,0.28519087333652854,0.235496884141895,0.7828261820744301,-0.10667415653796539,0.8933107728820878,0.8782636237476747,0.8239995234277249,0.8773495886370922,0.6424853463266088,0.6376990133332622,0.8929970372877563,0.5678486480987597,0.8795919644357841,0.6573512417995521,0.6823108685709905,0.7399379367065563,0.5305919657003847,0.45089051297813537,0.6239451089889513,-0.40235393224700516,0.8343642673362656,0.4089953072294555,0.3946833653472185,0.7508735153460858,0.17005329157206722,0.31304463921944137,0.7164842720773341,0.8999476152412476,0.7101220121147541,0.8777876254230119,0.501847371754547,0.7250220405890472,0.8731594797290485,0.47501148089987555,0.8607950982887157,0.35951751367269974,,0.1010758528180679,0.7577621531812054,0.67283366497175,0.8863175014596123,0.514581987533783
