metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,62.0,63.0,62.0,62.0,61.0,61.0,59.0,63.0,61.0,61.0,58.0,63.0,63.0,61.0,64.0,59.0,59.0,60.0,61.0,62.0,61.0,62.0,61.0,62.0,62.0,61.0,57.0,57.0,63.0,62.0,58.0,61.0,62.0,61.0,60.0,63.0,63.0,63.0,60.0,60.0,59.0,59.0,61.0,60.0,62.0,60.0,57.0,60.0,58.0,59.0,53.0,60.0,59.0,62.0,60.0,64.0,64.0,59.0,60.0,64.0,57.0,58.0,60.0,61.0,52.0,53.0,57.0,56.0,54.0,56.0,59.0,58.0,55.0,59.0,58.0,59.0,62.0,57.0,55.0,57.0,52.0,55.0,56.0,58.0,55.0,60.0,59.0,52.0,58.0,61.0,59.0,57.0,57.0,60.0,78.0,59.0,61.0,58.0,56.0,56.0,56.0,55.0,51.0,51.0,58.0,59.0,58.0,55.0,60.0,56.0,58.0,57.0,52.0,57.0,52.0,53.0,58.0,57.0,57.0,59.0,57.0,57.0,55.0,55.0,54.0,55.0,61.0,55.0,55.0,58.0,56.0,54.0,55.0,57.0,59.0,54.0,55.0,57.0,57.0,55.0,54.0,58.0,57.0,50.0,55.0,55.0,54.0,52.0,61.0,50.0,51.0,53.0,60.0,50.0,53.0,55.0,57.0,54.0,56.0,54.0,56.0,57.0,57.0,57.0,60.0,60.0,57.0,61.0,57.0,59.0,61.0,60.0,59.0,62.0,60.0,58.0,58.0,62.0,54.0,59.0,53.0,54.0,57.0,59.0,60.0,56.0,58.0,56.0,57.0,61.0,59.0,60.0,59.0,58.0,54.0,57.0,57.0,56.0,59.0,59.0,60.0,53.0,62.0,57.0,57.0,55.0,54.0
mean,116.69354838709675,117.52380952380952,96.37096774193547,140.59677419354838,117.54098360655738,125.52459016393442,113.1864406779661,148.34920634920636,130.8360655737705,116.22950819672133,139.94827586206895,137.23809523809524,141.5079365079365,139.39344262295083,146.5,139.32203389830508,152.94915254237287,125.98333333333332,122.11475409836063,123.96774193548389,127.36065573770492,143.83870967741936,127.3934426229508,110.12903225806453,134.32258064516128,181.04918032786884,153.8421052631579,187.68421052631575,137.85714285714286,144.1451612903226,152.29310344827587,125.81967213114754,134.5483870967742,147.2622950819672,146.5,138.03174603174602,136.0952380952381,121.06349206349206,112.51666666666668,169.66666666666666,123.84745762711864,162.25423728813558,153.29508196721312,159.93333333333334,184.06451612903223,138.61666666666667,138.78947368421052,133.58333333333334,112.5,146.89830508474577,124.52830188679243,131.51666666666668,103.57627118644068,131.43548387096774,95.95,128.484375,116.515625,118.10169491525424,121.53333333333332,148.703125,147.91228070175438,138.17241379310346,139.38333333333333,113.01639344262296,172.94230769230768,143.0,135.0701754385965,146.78571428571428,119.66666666666669,128.17857142857142,118.91525423728814,111.01724137931036,109.45454545454544,142.47457627118644,111.70689655172414,118.42372881355932,112.19354838709675,137.91228070175438,146.2,163.94736842105263,145.55769230769232,149.98181818181817,169.71428571428572,137.5344827586207,160.3272727272727,148.63333333333333,143.91525423728814,168.94230769230768,132.27586206896552,142.31147540983608,100.89830508474576,115.9298245614035,103.84210526315788,129.96666666666667,136.83333333333334,128.98305084745763,141.72131147540983,149.24137931034485,155.32142857142858,170.0,167.44642857142858,173.16363636363636,229.80392156862743,207.11764705882356,188.79310344827587,178.27118644067798,146.55172413793105,176.87272727272727,151.93333333333334,168.03571428571428,142.44827586206895,134.82456140350877,161.59615384615384,162.94736842105263,192.8846153846154,168.18867924528303,153.44827586206895,181.47368421052636,165.1578947368421,237.77966101694915,200.40350877192984,165.01754385964912,217.43636363636364,183.1090909090909,199.1851851851852,181.3636363636364,141.21311475409837,148.85454545454544,173.76363636363635,134.1206896551724,167.30357142857142,223.09259259259255,174.74545454545455,178.68421052631578,150.61016949152545,214.44444444444449,164.70909090909092,171.2280701754386,174.64912280701753,139.70909090909092,184.11111111111111,174.22413793103448,144.1578947368421,141.4,153.21818181818182,157.72727272727272,170.2037037037037,189.19230769230768,161.2622950819672,186.18,180.0196078431373,159.81132075471697,183.11666666666667,191.14,176.28301886792454,155.6,156.24561403508773,175.22222222222223,163.03571428571428,197.96296296296296,170.625,141.68421052631578,195.0877192982456,160.7719298245614,202.01666666666668,176.83333333333334,183.10526315789477,202.8852459016393,190.7719298245614,195.8135593220339,162.8032786885246,197.56666666666663,143.54237288135593,213.4516129032258,203.1,181.0862068965517,176.1551724137931,176.20967741935485,212.57407407407408,194.79661016949152,211.2075471698113,209.24074074074076,206.1929824561404,187.4406779661017,185.53333333333333,194.3571428571429,137.1551724137931,197.57142857142856,149.42105263157896,150.9672131147541,178.47457627118644,164.73333333333332,207.84745762711864,207.93103448275863,185.24074074074076,187.26315789473685,190.01754385964912,164.0,164.11864406779662,187.864406779661,177.55,201.0566037735849,192.96774193548387,225.5438596491228,204.8245614035088,217.1636363636364,197.64814814814812
std,149.32927514961938,144.18959932323614,128.57660010332395,158.2493839811302,146.7363365326271,129.4512271806615,145.7632083772278,158.94106827640184,147.9496739128849,131.25527207730525,144.55089826755713,158.74291594920166,156.01063580532897,153.78613707445854,150.38817498262017,170.7102243951232,172.92468200294937,145.11929536421286,154.12831216886096,130.5408632388549,166.85992456617473,224.6464758965384,125.80663452146506,137.44500943548388,152.86593013654084,180.80859365910567,155.97192850382726,194.6072196112262,161.074402477987,154.14979374176696,172.19175445554978,136.77530335026637,154.46933776264888,165.0246346902329,158.726980180712,149.93847859382606,142.0148463712923,144.29717018393907,122.42500183151448,159.96722828221343,145.22548621668707,169.44357144533285,168.2624283931002,154.77176927647935,222.3433964240192,153.32773049208384,144.23241869116583,156.09593873767338,132.66132185301592,164.6996948383219,152.52182741314624,148.19918932812732,134.42857395732895,162.41251071973062,99.99888558701076,159.32147716273994,134.6740912837181,153.6852689545405,146.4045320529721,182.75664100477772,155.90190147078232,163.35593877916486,158.18484056732723,150.2247751208478,171.05032093687913,159.26079241294764,170.24634038956634,167.83603625245402,139.7734015239842,139.90933520649034,146.0407699494708,129.88854755227254,139.59330056377908,147.25562525783516,161.69063037666453,130.8380419462894,125.74810088318286,179.30314321818173,159.52004402094568,181.56830877628315,162.19963654870168,160.48496997920267,176.9778326422641,165.26642132674385,188.3170154725757,180.1350685953546,180.36154190341983,183.51186460137149,158.86061341584272,147.32170478057046,118.81174545955756,139.8847560939671,136.3472181959516,153.34042847745576,160.80862358690038,144.23860637791185,160.1516084993155,165.74386393816167,162.38933094632418,176.8112501562561,170.28702183429834,180.5457532692725,190.2097809901313,231.41189658777895,214.5597498772606,195.33073901396187,153.8802419306141,158.7689976437295,162.27251264949933,179.18045391430132,160.5154168049378,196.95422989029507,180.55842133317628,170.42922924325842,193.9894533060156,180.19530607347787,182.2967671484184,197.1817603546062,185.507295724231,293.14972447284305,257.4670477978772,200.88398315126267,203.0392922780076,183.76672740463684,191.3789162569924,198.04931705646447,173.28926825341287,179.6161976303319,180.25968547835143,172.8139733615014,178.9737329272709,203.3787496105521,185.23590746435048,190.2923650873212,179.34276726609423,192.1161860198604,206.4625042388221,186.19153133494584,212.51768760237263,173.96984335598623,205.57353425823416,185.0376958374232,162.75121126098352,183.7636014679996,181.31747182559545,187.1091436831232,194.40847675726584,187.28996481408265,174.4204595834774,171.29062187655558,181.70398897064183,169.3509165794475,185.43435876996844,204.01320585507523,247.2325577077404,178.00380769959824,179.51942599834967,190.22247815378853,199.74811086017252,262.5159806789101,200.99584459748056,176.8421570108231,216.97854409247756,195.93174991962488,208.97688556528203,187.68998660942552,198.7091093794543,266.3368229867746,202.0418112265609,199.90976193378637,199.3254306966484,258.7917405400555,186.1615281224696,259.4167276871584,199.1095176027505,188.6833683466116,207.60444859886772,213.3371945848564,186.7739630607767,213.8173390328052,204.85504804904275,251.9260100412222,192.3332708938623,211.4792947545392,198.4667898331272,192.56719522110893,172.95459314099247,203.9249288914345,205.180751966269,187.06834465983417,176.6648254446434,188.7160782553792,243.6998446053388,188.30470473936984,226.87873372863504,197.20552425576847,245.67011063241972,191.56342410425185,187.00950416063247,198.28440542669483,189.4623458855996,188.5750631093766,207.8274006250265,194.03626963750125,200.10926683109705,189.47801237008255,193.7307173515923
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
q1,21.0,14.5,17.25,24.75,20.0,19.0,10.0,19.5,18.0,22.0,29.5,19.0,27.5,8.0,26.0,16.0,13.0,14.5,13.0,18.0,11.0,10.25,32.0,17.0,15.5,31.0,22.0,26.0,19.5,21.0,23.75,30.0,22.25,23.0,15.0,29.5,21.0,23.5,20.75,29.25,20.5,26.0,23.0,33.75,33.0,18.75,17.0,20.0,16.75,18.0,13.0,23.25,15.5,16.75,18.0,11.75,17.75,16.0,20.75,15.75,18.0,24.0,17.75,7.0,23.0,10.0,12.0,16.25,18.0,19.75,8.5,12.75,18.5,19.0,11.75,18.0,15.75,14.0,16.0,16.0,18.5,18.0,20.0,17.5,13.0,13.25,10.5,18.25,16.0,14.0,11.5,10.0,13.0,11.0,14.5,24.5,11.0,10.0,22.0,20.75,19.5,18.0,36.0,34.5,19.0,19.0,24.5,30.5,20.0,14.75,17.0,9.0,23.5,15.0,25.5,19.0,11.25,20.0,21.0,19.0,17.0,11.0,20.0,20.5,22.0,15.5,20.0,12.5,19.5,16.0,11.0,18.5,18.0,13.0,13.5,22.5,12.0,15.0,21.0,7.5,23.0,16.0,20.0,12.0,10.0,12.5,11.25,21.75,21.0,19.0,25.0,11.0,10.0,15.25,8.0,8.0,15.0,9.0,17.75,12.0,18.0,6.0,17.0,9.0,14.0,21.0,13.0,10.0,11.0,13.5,6.0,12.25,6.5,19.25,17.25,10.5,11.25,11.25,20.0,8.0,25.0,9.25,20.0,9.5,8.75,10.0,6.0,22.75,9.0,9.0,12.0,5.75,11.0,23.5,8.25,9.0,10.0,7.5,9.0,7.0,9.0,24.0,7.0,33.0,10.0,11.5,19.75
q2,38.5,41.0,46.0,60.5,39.0,66.0,27.0,118.0,55.0,57.0,88.5,80.0,56.0,78.0,64.0,57.0,76.0,48.0,43.0,70.0,34.0,40.5,83.0,64.0,50.0,119.0,82.0,72.0,57.0,99.5,64.5,67.0,74.0,78.0,76.5,63.0,73.0,42.0,67.0,141.0,62.0,116.0,57.0,101.5,125.0,83.0,85.0,64.0,40.0,59.0,66.0,75.5,32.0,57.0,55.5,29.5,49.0,45.0,52.0,50.5,118.0,60.5,93.0,54.0,131.5,82.0,33.0,63.5,53.5,56.5,41.0,55.0,48.0,82.0,24.0,54.0,73.0,38.0,88.0,40.0,51.5,74.0,65.5,36.5,39.0,41.5,32.0,56.0,42.0,67.0,52.0,50.0,33.0,46.0,46.0,66.0,39.0,29.5,63.5,98.0,66.0,107.0,217.0,101.0,63.0,41.0,78.0,115.0,79.0,64.0,54.5,38.0,66.0,126.0,115.5,57.0,63.5,61.0,59.0,156.0,136.0,44.0,231.0,122.0,133.5,95.0,53.0,48.0,102.0,55.0,56.0,171.5,128.0,77.0,57.0,259.0,24.0,70.0,94.0,36.0,74.0,80.0,84.0,52.0,62.0,45.0,75.0,157.0,82.0,129.0,77.0,92.0,86.5,79.5,42.0,43.0,92.0,71.5,39.0,90.0,64.0,41.0,61.0,58.0,86.5,91.0,55.0,70.0,77.0,134.0,47.0,40.0,47.0,101.0,197.0,81.5,34.5,35.0,187.0,55.0,110.0,77.0,153.0,30.0,86.0,103.5,40.5,120.0,18.0,46.0,123.0,58.5,102.0,148.5,74.5,123.0,38.0,37.0,40.0,96.0,99.5,122.0,75.0,153.0,165.0,211.0,107.0
q3,154.5,213.0,104.0,233.0,244.0,208.0,149.0,223.0,198.0,189.0,238.75,245.0,223.0,212.0,216.5,212.0,249.0,207.0,178.0,212.25,184.0,195.75,233.0,139.0,241.0,346.0,279.0,343.0,223.0,224.25,203.5,193.0,189.25,234.0,275.75,225.5,181.5,205.0,148.0,267.5,161.0,209.0,247.0,258.0,285.0,185.5,217.0,172.5,172.75,249.0,144.0,198.0,124.0,169.75,164.5,196.5,153.25,155.0,166.0,234.0,221.0,219.75,187.0,200.0,339.5,249.0,247.0,281.0,178.0,234.75,221.0,190.0,118.5,216.0,133.0,210.0,144.0,223.0,242.0,297.0,237.75,274.5,374.0,268.0,298.5,234.5,166.0,375.0,291.75,259.0,132.5,201.0,166.0,245.0,228.75,202.5,256.0,295.25,261.0,274.25,337.0,342.5,389.0,374.5,359.75,364.5,270.75,288.0,255.5,318.0,230.25,143.0,270.0,244.0,350.0,311.0,242.0,361.0,337.0,406.0,303.0,310.0,364.5,305.5,379.25,360.0,247.0,280.5,308.0,175.0,350.75,406.5,314.5,271.0,219.5,373.75,347.5,280.0,276.0,226.0,392.25,328.75,254.0,182.5,205.5,251.0,248.25,316.5,291.0,340.0,316.5,258.0,375.25,369.5,253.0,286.5,227.0,344.25,302.75,289.0,303.25,247.0,418.0,292.0,399.0,382.25,367.0,382.0,366.0,340.5,299.0,331.75,243.0,427.5,353.0,366.5,402.5,330.5,383.0,424.0,368.0,393.0,354.0,419.0,401.0,358.0,259.5,392.0,327.0,363.0,321.5,322.0,357.0,376.25,421.5,317.0,378.0,334.5,338.0,367.5,376.75,395.0,360.0,419.0,422.0,386.0,392.25
max,616.0,529.0,592.0,607.0,622.0,490.0,600.0,591.0,730.0,571.0,547.0,642.0,628.0,474.0,557.0,621.0,541.0,586.0,620.0,564.0,505.0,1437.0,548.0,620.0,589.0,602.0,616.0,765.0,645.0,620.0,612.0,629.0,580.0,649.0,607.0,642.0,546.0,621.0,485.0,600.0,553.0,705.0,581.0,566.0,1404.0,604.0,568.0,545.0,487.0,528.0,535.0,606.0,531.0,737.0,460.0,516.0,600.0,574.0,556.0,601.0,594.0,626.0,606.0,640.0,608.0,607.0,551.0,552.0,529.0,518.0,475.0,543.0,447.0,516.0,582.0,508.0,539.0,536.0,504.0,534.0,504.0,546.0,502.0,598.0,559.0,714.0,531.0,514.0,485.0,476.0,493.0,499.0,497.0,472.0,560.0,521.0,566.0,505.0,489.0,533.0,548.0,538.0,559.0,1167.0,930.0,554.0,522.0,575.0,566.0,553.0,578.0,975.0,558.0,566.0,568.0,605.0,570.0,632.0,607.0,1440.0,1507.0,589.0,635.0,600.0,605.0,591.0,606.0,564.0,587.0,577.0,522.0,617.0,594.0,604.0,540.0,632.0,557.0,576.0,926.0,515.0,581.0,577.0,615.0,523.0,545.0,599.0,646.0,605.0,571.0,548.0,535.0,575.0,532.0,609.0,1291.0,529.0,580.0,574.0,635.0,1440.0,666.0,617.0,691.0,556.0,643.0,556.0,559.0,1137.0,568.0,632.0,534.0,1150.0,588.0,1486.0,620.0,533.0,579.0,685.0,549.0,680.0,605.0,1358.0,566.0,605.0,549.0,533.0,557.0,619.0,688.0,533.0,623.0,559.0,1099.0,574.0,997.0,858.0,1328.0,606.0,529.0,582.0,546.0,522.0,907.0,534.0,636.0,526.0,543.0
sum,7235.0,7404.0,5975.0,8717.0,7170.0,7657.0,6678.0,9346.0,7981.0,7090.0,8117.0,8646.0,8915.0,8503.0,9376.0,8220.0,9024.0,7559.0,7449.0,7686.0,7769.0,8918.0,7771.0,6828.0,8328.0,11044.0,8769.0,10698.0,8685.0,8937.0,8833.0,7675.0,8342.0,8983.0,8790.0,8696.0,8574.0,7627.0,6751.0,10180.0,7307.0,9573.0,9351.0,9596.0,11412.0,8317.0,7911.0,8015.0,6525.0,8667.0,6600.0,7891.0,6111.0,8149.0,5757.0,8223.0,7457.0,6968.0,7292.0,9517.0,8431.0,8014.0,8363.0,6894.0,8993.0,7579.0,7699.0,8220.0,6462.0,7178.0,7016.0,6439.0,6020.0,8406.0,6479.0,6987.0,6956.0,7861.0,8041.0,9345.0,7569.0,8249.0,9504.0,7977.0,8818.0,8918.0,8491.0,8785.0,7672.0,8681.0,5953.0,6608.0,5919.0,7798.0,10673.0,7610.0,8645.0,8656.0,8698.0,9520.0,9377.0,9524.0,11720.0,10563.0,10950.0,10518.0,8500.0,9728.0,9116.0,9410.0,8262.0,7685.0,8403.0,9288.0,10030.0,8914.0,8900.0,10344.0,9414.0,14029.0,11423.0,9406.0,11959.0,10071.0,10756.0,9975.0,8614.0,8187.0,9557.0,7779.0,9369.0,12047.0,9611.0,10185.0,8886.0,11580.0,9059.0,9760.0,9955.0,7684.0,9942.0,10105.0,8217.0,7070.0,8427.0,8675.0,9191.0,9838.0,9837.0,9309.0,9181.0,8470.0,10987.0,9557.0,9343.0,8558.0,8906.0,9462.0,9130.0,10690.0,9555.0,8076.0,11120.0,9164.0,12121.0,10610.0,10437.0,12376.0,10874.0,11553.0,9931.0,11854.0,8469.0,13234.0,12186.0,10503.0,10217.0,10925.0,11479.0,11493.0,11194.0,11299.0,11753.0,11059.0,11132.0,10884.0,7955.0,11064.0,8517.0,9209.0,10530.0,9884.0,12263.0,12060.0,10003.0,10674.0,10831.0,9184.0,9683.0,11084.0,10653.0,10656.0,11964.0,12856.0,11675.0,11944.0,10673.0
