metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,353.0,336.0,342.0,348.0,336.0,343.0,331.0,347.0,353.0,344.0,353.0,362.0,362.0,345.0,361.0,363.0,360.0,360.0,359.0,370.0,362.0,371.0,354.0,375.0,374.0,363.0,369.0,364.0,368.0,376.0,378.0,362.0,362.0,364.0,383.0,373.0,364.0,377.0,375.0,360.0,349.0,343.0,348.0,350.0,336.0,331.0,321.0,330.0,345.0,344.0,312.0,315.0,336.0,320.0,330.0,318.0,328.0,316.0,319.0,321.0,337.0,322.0,292.0,288.0,286.0,278.0,269.0,285.0,290.0,305.0,305.0,299.0,313.0,316.0,323.0,326.0,320.0,325.0,322.0,317.0,322.0,333.0,327.0,336.0,332.0,343.0,337.0,342.0,355.0,334.0,342.0,334.0,333.0,326.0,155.0,342.0,323.0,323.0,306.0,317.0,316.0,309.0,289.0,290.0,291.0,293.0,288.0,299.0,310.0,295.0,308.0,305.0,306.0,311.0,306.0,307.0,298.0,287.0,284.0,289.0,297.0,283.0,307.0,304.0,302.0,315.0,307.0,315.0,305.0,300.0,298.0,317.0,313.0,303.0,317.0,317.0,306.0,316.0,304.0,302.0,313.0,313.0,306.0,302.0,309.0,298.0,302.0,296.0,304.0,282.0,291.0,302.0,298.0,282.0,263.0,278.0,290.0,288.0,301.0,292.0,295.0,304.0,290.0,297.0,318.0,329.0,318.0,323.0,332.0,329.0,319.0,334.0,333.0,340.0,349.0,332.0,310.0,326.0,320.0,312.0,312.0,316.0,312.0,305.0,320.0,306.0,325.0,327.0,344.0,345.0,335.0,340.0,339.0,335.0,346.0,351.0,354.0,356.0,345.0,348.0,345.0,327.0,338.0,333.0,345.0,323.0,297.0
mean,225.3257790368272,224.54761904761904,207.99707602339183,215.26724137931035,200.71130952380952,205.86297376093293,203.7522658610272,215.3458213256484,199.5212464589235,208.44476744186048,205.3682719546742,203.2044198895028,211.4364640883978,217.39420289855076,198.5734072022161,209.42424242424244,204.40277777777777,209.15,195.0696378830084,197.9027027027027,205.853591160221,214.40700808625337,202.70338983050848,200.72266666666667,199.45454545454547,194.5757575757576,189.0813008130081,200.02472527472528,191.1711956521739,193.3031914893617,197.1904761904762,198.36740331491717,182.76795580110496,207.0989010989011,196.50391644908612,199.5201072386059,195.7912087912088,199.48806366047745,191.94133333333332,217.38888888888889,208.7048710601719,218.13702623906707,208.55172413793105,209.43714285714285,206.77380952380952,222.49546827794563,246.80373831775705,241.66666666666663,234.9449275362319,223.52325581395348,237.5192307692308,223.3936507936508,228.7619047619048,225.121875,220.8090909090909,215.09119496855345,225.16158536585365,238.61075949367088,231.12225705329155,239.65420560747663,221.34718100890208,236.7142857142857,249.98972602739727,249.73958333333331,262.486013986014,234.98561151079136,243.5836431226766,240.2245614035088,213.0,215.0327868852459,235.455737704918,242.96321070234117,234.41214057507983,201.4272151898734,247.26006191950464,243.50306748466255,227.478125,243.81230769230768,245.1304347826087,240.02839116719244,249.69875776397515,243.95795795795797,234.37614678899084,237.5446428571429,229.3855421686747,245.31778425655975,228.38575667655783,239.32748538011697,218.29859154929576,220.70958083832332,239.5877192982456,224.98502994011977,218.36936936936937,216.819018404908,221.80645161290323,233.30116959064327,228.1393188854489,229.53250773993807,253.31699346405227,245.46056782334384,225.0126582278481,238.33333333333331,246.69896193771623,206.71724137931037,235.99312714776636,265.98293515358364,241.53819444444449,249.0066889632107,234.7225806451613,252.66440677966105,220.46103896103892,230.35081967213117,210.5751633986928,217.60128617363344,257.08169934640523,222.41368078175896,217.28859060402684,221.66202090592336,237.42605633802816,201.9065743944637,225.16835016835017,241.73498233215548,212.742671009772,218.36184210526315,224.1092715231788,210.46349206349203,215.2508143322476,195.06666666666663,214.48524590163933,222.88,242.1510067114094,235.61514195583595,229.517571884984,228.3960396039604,217.2460567823344,230.2334384858044,223.76470588235293,217.6139240506329,234.90131578947367,235.6456953642384,227.57827476038335,229.47923322683707,243.29084967320264,235.40728476821192,240.05501618122975,242.3288590604027,234.44701986754967,253.8108108108108,228.14144736842104,231.49290780141845,232.08591065292097,238.11258278145692,231.13758389261744,219.0780141843972,229.46007604562735,241.5935251798561,241.04827586206895,229.45486111111111,243.99003322259136,235.67465753424656,219.0576271186441,213.11184210526315,221.83448275862068,247.26262626262627,228.53459119496856,227.4376899696049,221.5566037735849,236.7832817337461,233.48192771084337,236.1854103343465,214.3448275862069,233.5329341317365,225.2252252252252,220.5794117647059,202.4269340974212,235.0512048192771,218.45806451612904,219.53067484662577,216.45,215.53205128205127,220.52884615384616,215.72151898734177,226.39743589743588,234.2131147540984,211.446875,210.77777777777777,228.91692307692307,228.7003058103976,230.1686046511628,215.95942028985507,245.31940298507465,228.25882352941176,238.094395280236,220.21492537313432,218.82080924855487,227.8945868945869,220.33333333333331,235.4747191011236,233.76231884057967,245.41379310344828,221.5710144927536,229.782874617737,249.15976331360943,224.78978978978975,227.2985507246377,257.1145510835913,237.68013468013467
std,231.75722955901827,223.2992987676743,209.5992895062224,230.57231230231716,223.81181458833848,223.14688839526215,218.1505157746116,221.6865496703455,216.13536169658732,214.7587225092925,229.59438124562664,216.7376784378958,215.98151299948304,233.52700399354865,214.78696360650747,233.735345607745,226.45966391269135,228.14235830857035,221.8875178012809,214.01931438621372,233.2894439417649,236.0190071467504,223.459902899321,224.50651263931928,234.3126547593104,227.42035620455397,220.13644213265783,231.63143266641924,206.6932477793738,233.03312174407148,228.79647220084016,241.27888792846647,205.0496089443227,250.1395447435674,229.0769421034545,226.8136645766699,227.7031689407117,240.7699097856888,236.6087878210641,265.59152226814746,249.1123817488252,254.54236288335576,228.5127208698113,240.1342157969119,212.3695934156624,248.04138671773265,304.0981782023386,273.8344813963739,263.8705745204301,243.2771147470126,262.65423510275406,255.7271584665844,259.138371107487,244.2954057857196,251.49588316394195,243.4747303903028,243.9201531005802,254.06987617406327,254.27700089137247,258.3398477346654,241.41172336496328,252.22135678227065,272.8811088192807,274.21654931639256,286.99818108144154,286.9671482880159,286.6218149514812,288.4628129673491,256.63308397863966,244.0239127096269,269.71607667076097,275.24636063841126,263.9709205640198,232.98880227843745,271.9395950167691,279.2756867708516,260.8176307510287,285.291250091757,289.84519727861664,291.24766932559874,278.5412925394409,293.2152639243515,271.426648588985,270.25728664763284,259.61758217545605,272.6139568659628,257.92246811479754,262.17270237365386,258.00734863015657,259.1012581018741,292.33755480343075,249.56262596736892,232.2996063949046,247.27591765590915,249.625332151232,256.3302945055967,240.2695867536907,265.93998534127786,319.08759397430055,268.1317617075333,261.4603672620085,269.8215419535002,294.34514657357386,256.8681134928737,271.2346228678341,287.6839668391113,285.5513987420792,275.78543105456697,273.73226556280724,279.639465261137,269.72244469854814,279.5752973984724,255.34585206735983,249.3302031280782,296.32109830947275,274.7411405705896,250.3359304039384,237.75039958661264,260.48364535100217,234.15403641433832,260.5050032103157,264.308338123647,256.8164617062152,255.60534630680533,262.7922223728604,263.4618038171173,246.8840304035256,243.14541532513127,260.63704966217006,253.5152966168493,297.18602935325566,268.64561291712147,280.88750230841475,261.0207324442262,263.29350715510395,277.04825657864365,273.6259566037006,264.3693357979841,278.1761855897914,280.5744646209904,255.39194571630009,253.8803228242765,264.6173303518769,264.4491102403045,260.2774996681858,269.93989711274486,273.5617214747077,274.9921749605066,259.9532257860596,272.7558219061244,270.1586944373921,277.092690946606,274.9041544579684,263.7273765149243,279.3442930990664,291.08209089573984,280.28640396853393,261.5272846252662,289.03142257143185,276.9013625443546,239.9455438526801,245.9900062190165,262.2681744829467,272.3208406528782,266.7253642519236,258.3533986134792,269.3865005735595,261.31027242991337,283.7322196756535,272.5257522513262,251.25068333688196,265.76995142463704,250.62402905564477,267.1692803329666,253.74519635801707,275.248441083298,256.198919953302,264.5782082616174,262.7320601357921,259.5059595093321,274.6945204241903,248.06281522503104,277.54699910764924,297.42618029046173,267.7463655983854,272.5976371263127,283.1298221017044,291.3711536368784,276.2091584042527,276.41969391797943,299.5910227457127,290.77974321891554,274.5463012618117,251.40803800390609,257.01946517484527,268.2944815987255,275.6322357187701,263.1088607373617,272.8234719224441,289.42225274773,259.06907643850576,280.2210323032257,294.9631339071639,277.4219378170814,276.2644937230978,292.7913040151006,301.5795052986824
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,28.0,26.75,19.25,21.0,21.75,20.0,17.5,20.0,17.0,20.25,18.0,13.75,19.25,21.0,18.0,25.0,20.0,17.0,17.5,23.25,21.25,20.0,24.0,19.0,21.0,18.0,12.0,17.75,15.0,21.0,17.25,11.0,16.0,20.0,15.0,21.0,13.75,13.0,13.0,16.5,16.0,17.0,20.75,22.0,24.0,21.0,16.0,18.25,26.0,15.75,30.75,22.0,23.5,16.0,23.0,23.25,22.75,24.5,21.5,22.0,27.0,21.0,18.5,19.0,23.5,20.25,21.0,20.0,11.25,19.0,19.0,21.0,16.0,15.0,20.0,19.0,16.0,17.0,25.25,23.0,15.25,19.0,18.5,34.5,22.75,21.5,20.0,23.25,16.5,12.0,13.0,21.0,21.0,24.25,16.0,25.0,24.5,23.0,16.0,27.0,16.0,16.0,16.0,6.0,20.0,20.0,21.0,17.0,17.25,23.0,13.0,12.0,9.0,11.0,13.25,11.0,19.5,20.5,11.0,9.0,20.0,16.0,14.0,15.75,16.25,10.0,19.5,9.0,17.0,10.75,13.25,13.0,8.0,11.0,8.0,10.0,9.0,6.0,10.0,14.0,10.0,13.0,18.0,9.0,18.0,12.5,13.25,18.0,12.0,9.25,9.0,9.0,9.25,13.0,15.5,11.0,15.0,14.5,19.0,14.0,10.0,9.0,9.0,13.0,15.0,13.0,8.0,16.5,9.75,20.0,10.5,13.25,10.0,10.0,7.0,11.0,12.0,11.0,9.0,9.0,6.0,10.0,9.0,8.0,6.0,7.5,8.0,9.5,12.0,6.0,9.0,8.0,8.5,9.0,8.0,11.0,6.0,10.75,12.0,10.75,9.0,9.5,10.0,7.0,7.0,15.0,11.0
q2,149.0,171.0,145.5,154.5,115.0,149.0,129.0,164.0,121.0,149.0,131.0,118.0,139.5,152.0,123.0,134.0,133.5,131.5,127.0,136.5,140.5,148.0,137.5,128.0,109.5,108.0,110.0,108.5,112.0,104.0,115.5,103.0,107.5,119.0,121.0,117.0,100.0,116.0,101.0,121.5,130.0,133.0,140.0,122.0,139.5,149.0,140.0,178.0,147.0,157.0,164.0,157.0,139.0,151.0,112.5,118.5,139.0,164.5,155.0,170.0,125.0,158.0,187.0,176.5,193.0,127.5,159.0,145.0,122.0,120.0,150.0,151.0,150.0,104.0,150.0,165.0,143.5,159.0,144.5,121.0,171.5,129.0,138.0,144.0,131.0,181.0,147.0,169.0,125.0,116.5,116.0,137.5,136.0,138.0,138.0,150.0,150.0,130.0,157.0,173.0,111.0,139.0,139.0,94.0,148.0,193.0,126.0,151.0,141.0,176.0,124.0,128.0,116.0,120.0,170.0,98.0,123.5,127.0,170.5,93.0,118.0,141.0,107.0,112.5,125.5,106.0,123.0,94.0,117.0,132.0,142.0,136.0,116.0,128.0,97.0,126.0,104.5,109.0,135.0,125.5,137.0,131.0,146.0,136.5,131.0,159.5,118.5,165.0,130.0,127.0,134.0,160.5,126.0,118.5,126.0,128.0,139.0,130.5,142.0,120.5,141.0,132.0,121.5,150.0,124.5,145.0,91.5,144.0,104.5,153.0,116.0,138.5,126.0,116.5,98.0,142.0,138.5,108.5,97.0,121.0,92.5,130.0,121.0,109.0,92.5,90.0,122.0,106.0,137.0,101.0,124.0,105.5,153.0,123.0,113.0,116.0,99.0,134.5,133.0,138.0,125.0,118.0,140.0,96.0,119.0,189.0,118.0
q3,383.0,374.0,351.25,353.25,352.0,342.0,342.5,362.5,347.0,342.75,335.0,377.0,365.0,362.0,357.0,333.0,322.0,362.0,320.0,333.0,335.25,344.5,301.75,340.5,324.25,321.0,325.0,327.75,309.25,302.75,328.0,338.5,289.75,340.25,337.5,324.0,337.0,303.0,313.0,366.0,349.0,361.0,334.5,358.25,364.25,369.0,404.0,377.75,375.0,359.25,381.5,363.0,390.0,381.0,389.0,361.25,368.25,410.25,390.0,399.0,395.0,413.5,424.0,403.0,422.75,367.5,376.0,399.0,352.0,366.0,410.0,397.0,411.0,346.25,425.0,404.5,365.25,388.0,377.75,401.0,404.0,388.0,398.0,386.25,370.25,414.5,382.0,377.0,357.5,361.0,399.25,393.5,375.0,342.0,355.5,389.25,381.5,386.5,405.0,401.0,386.25,416.0,403.0,354.5,374.0,442.0,402.0,409.5,382.25,396.0,347.25,396.0,369.0,384.5,415.25,386.5,382.0,397.5,402.0,352.0,372.0,444.5,374.0,394.25,375.5,327.0,363.0,313.0,352.0,378.0,415.75,443.0,416.0,413.0,410.0,395.0,392.5,388.0,407.0,401.75,392.0,399.0,414.0,414.0,434.0,405.5,403.0,451.25,392.0,382.75,403.0,370.0,395.5,380.25,417.5,418.75,424.25,379.5,409.0,406.0,376.5,356.5,381.5,425.0,404.25,390.0,409.5,408.0,412.5,375.0,385.0,382.0,385.0,387.25,334.0,405.0,359.75,370.5,393.25,392.25,392.5,368.0,388.0,383.0,372.5,369.5,384.0,382.0,385.25,370.0,393.0,390.0,406.5,372.5,392.75,413.0,373.75,420.0,389.0,417.0,381.0,367.0,391.75,376.0,364.0,420.0,378.0
max,1426.0,1430.0,1425.0,1421.0,1422.0,1477.0,1407.0,1426.0,1417.0,1423.0,1430.0,1418.0,1407.0,1438.0,1396.0,1407.0,1301.0,1420.0,1422.0,1427.0,1561.0,1426.0,1421.0,1411.0,1420.0,1415.0,1423.0,1417.0,1418.0,1398.0,1409.0,1410.0,1404.0,1406.0,1402.0,1306.0,1337.0,1424.0,1426.0,1411.0,1392.0,1421.0,1415.0,1426.0,1414.0,1428.0,1560.0,1426.0,1413.0,1424.0,1526.0,1425.0,1402.0,1415.0,1417.0,1422.0,1414.0,1430.0,1601.0,1425.0,1429.0,1427.0,1434.0,1445.0,1443.0,1590.0,1833.0,1440.0,1422.0,1428.0,1440.0,1432.0,1489.0,1427.0,1440.0,1491.0,1428.0,1440.0,1645.0,1440.0,1440.0,1436.0,1428.0,1440.0,1440.0,1440.0,1438.0,1428.0,1440.0,1408.0,1592.0,1431.0,1317.0,1410.0,1420.0,1440.0,1355.0,1440.0,2406.0,1440.0,1440.0,1440.0,1460.0,1418.0,1417.0,1428.0,1417.0,1412.0,1440.0,1425.0,1447.0,1440.0,1410.0,1405.0,1440.0,1440.0,1440.0,1415.0,1440.0,1409.0,1440.0,1418.0,1410.0,1440.0,1428.0,1440.0,1420.0,1418.0,1440.0,1419.0,1668.0,1440.0,1440.0,1440.0,1417.0,1440.0,1422.0,1418.0,1440.0,1440.0,1418.0,1411.0,1440.0,1403.0,1420.0,1440.0,1412.0,1409.0,1399.0,1362.0,1416.0,1440.0,1413.0,1407.0,1567.0,1413.0,1440.0,1415.0,2191.0,1440.0,1410.0,1440.0,1566.0,1440.0,1409.0,1690.0,1685.0,1402.0,1414.0,1412.0,1363.0,1389.0,1390.0,1440.0,1378.0,1816.0,1417.0,1421.0,1417.0,1400.0,1414.0,1417.0,1415.0,1415.0,1414.0,1414.0,1418.0,1417.0,1410.0,1414.0,1393.0,1439.0,1405.0,1405.0,1417.0,1404.0,1414.0,1395.0,1412.0,1411.0,1409.0,1395.0,1418.0,1418.0,1408.0,1406.0,1418.0
sum,79540.0,75448.0,71135.0,74913.0,67439.0,70611.0,67442.0,74725.0,70431.0,71705.0,72495.0,73560.0,76540.0,75001.0,71685.0,76021.0,73585.0,75294.0,70030.0,73224.0,74519.0,79545.0,71757.0,75271.0,74596.0,70631.0,69771.0,72809.0,70351.0,72682.0,74538.0,71809.0,66162.0,75384.0,75261.0,74421.0,71268.0,75207.0,71978.0,78260.0,72838.0,74821.0,72576.0,73303.0,69476.0,73646.0,79224.0,79750.0,81056.0,76892.0,74106.0,70369.0,76864.0,72039.0,72867.0,68399.0,73853.0,75401.0,73728.0,76929.0,74594.0,76222.0,72997.0,71925.0,75071.0,65326.0,65524.0,68464.0,61770.0,65585.0,71814.0,72646.0,73371.0,63651.0,79865.0,79382.0,72793.0,79239.0,78932.0,76089.0,80403.0,81238.0,76641.0,79815.0,76156.0,84144.0,76966.0,81850.0,77496.0,73717.0,81939.0,75145.0,72717.0,70683.0,34380.0,79789.0,73689.0,74139.0,77515.0,77811.0,71104.0,73645.0,71296.0,59948.0,68674.0,77933.0,69563.0,74453.0,72764.0,74536.0,67902.0,70257.0,64436.0,67674.0,78667.0,68281.0,64752.0,63617.0,67429.0,58351.0,66875.0,68411.0,65312.0,66382.0,67681.0,66296.0,66082.0,61446.0,65418.0,66864.0,72161.0,74690.0,71839.0,69204.0,68867.0,72984.0,68472.0,68766.0,71410.0,71165.0,71232.0,71827.0,74447.0,71093.0,74177.0,72214.0,70803.0,75128.0,69355.0,65281.0,67537.0,71910.0,68879.0,61780.0,60348.0,67163.0,69904.0,66083.0,73441.0,68817.0,64622.0,64786.0,64332.0,73437.0,72674.0,74827.0,70455.0,76481.0,77516.0,77705.0,68376.0,78000.0,75000.0,74997.0,70647.0,78037.0,67722.0,71567.0,69264.0,67246.0,68805.0,68168.0,70636.0,71435.0,67663.0,64498.0,74398.0,74785.0,79178.0,74506.0,82182.0,77608.0,80714.0,73772.0,75712.0,79991.0,77998.0,83829.0,80648.0,85404.0,76442.0,75139.0,84216.0,74855.0,78418.0,83048.0,70591.0
