metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,18.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,17.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,1.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,17.0,18.0,17.0,18.0,18.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,17.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0
mean,25.944444444444443,32.0,31.235294117647054,30.58823529411765,33.11764705882353,32.111111111111114,27.944444444444443,31.83333333333333,32.23529411764706,28.77777777777778,30.61111111111111,33.88235294117647,30.8125,25.0,29.058823529411764,31.176470588235293,30.176470588235293,34.76470588235294,33.64705882352941,40.0,39.588235294117645,38.22222222222222,41.52941176470589,38.72222222222222,42.388888888888886,47.44444444444444,46.77777777777778,48.35294117647059,50.70588235294117,50.88235294117647,46.72222222222222,49.05555555555556,46.588235294117645,51.94117647058823,40.833333333333336,42.388888888888886,37.388888888888886,40.16666666666666,36.11111111111112,33.888888888888886,36.05882352941177,31.88235294117647,30.72222222222222,30.0,26.61111111111111,30.058823529411764,31.823529411764707,32.1764705882353,33.529411764705884,33.05555555555556,32.64705882352941,31.88235294117647,34.35294117647059,33.833333333333336,33.88235294117647,33.588235294117645,35.0,35.5,34.94444444444444,36.76470588235294,35.411764705882355,28.55555555555556,20.77777777777778,20.58823529411765,21.375,19.823529411764707,19.33333333333333,25.647058823529413,28.235294117647054,29.352941176470587,29.94117647058824,35.5,36.05882352941177,40.8235294117647,44.0,48.64705882352941,52.52941176470589,48.833333333333336,43.94117647058823,39.27777777777778,46.05555555555556,45.833333333333336,49.47058823529412,49.77777777777778,51.64705882352941,47.77777777777778,47.833333333333336,41.94444444444444,41.77777777777778,41.72222222222222,41.44444444444444,42.833333333333336,40.61111111111112,36.61111111111112,19.0,35.294117647058826,29.61111111111111,29.33333333333333,31.83333333333333,30.33333333333333,28.72222222222222,30.11111111111111,28.944444444444443,35.588235294117645,32.44444444444444,30.88235294117647,35.64705882352941,29.61111111111111,32.411764705882355,39.11764705882353,44.76470588235294,43.333333333333336,41.44444444444444,40.22222222222222,40.294117647058826,34.77777777777778,39.05555555555556,38.35294117647059,36.333333333333336,39.41176470588236,40.588235294117645,39.44444444444444,45.76470588235294,41.77777777777778,47.72222222222222,55.27777777777778,52.61111111111112,56.1764705882353,49.888888888888886,58.22222222222222,69.0,56.66666666666666,59.588235294117645,57.64705882352941,60.72222222222222,61.1764705882353,52.0,49.94444444444444,54.0,51.52941176470589,46.61111111111112,48.94117647058823,46.16666666666666,45.833333333333336,45.888888888888886,45.11111111111112,47.23529411764706,40.61111111111112,41.27777777777778,47.66666666666666,38.94444444444444,40.23529411764706,43.35294117647059,42.44444444444444,45.55555555555556,47.64705882352941,44.1764705882353,48.05882352941177,44.0,45.11111111111112,47.41176470588236,49.05555555555556,47.27777777777778,45.88235294117647,47.05555555555556,52.11764705882353,47.05882352941177,50.52941176470589,49.16666666666666,53.52941176470589,57.05882352941177,56.11764705882353,61.47058823529412,58.94444444444444,59.44444444444444,65.76470588235294,66.44444444444444,60.05555555555556,68.23529411764706,69.47058823529412,70.94444444444444,71.05555555555556,77.05882352941177,72.88235294117646,79.05882352941177,73.83333333333333,70.6470588235294,72.17647058823529,62.27777777777778,73.47058823529412,64.17647058823529,62.66666666666666,61.76470588235294,66.77777777777777,69.29411764705883,64.17647058823529,69.94117647058823,55.888888888888886,61.23529411764706,57.77777777777778,54.833333333333336,63.70588235294117,57.70588235294117,52.77777777777778,53.05882352941177,56.88235294117647,65.27777777777777
std,18.881899898867424,25.036444024896284,21.46371767589642,28.429867269144548,23.589940528065075,24.5042346613778,19.734926406283808,22.837662391965857,20.3885059891741,21.26182869550792,22.405721141469225,27.54741901009325,21.781394966040786,17.681204710086924,24.16213615410301,27.953611783894864,23.817628172526035,26.281004099360214,26.22246454967236,27.84331158465171,27.11793415695924,26.72640367866151,31.398880646964997,28.83381502487815,33.60696511997421,37.24674833375269,36.271128618252696,31.046217918754987,36.09495239275561,35.06579949349005,38.45670683578607,41.39689136129771,33.67502565613242,36.21890146773383,30.606131642493583,39.56400456875341,30.563605594368354,34.71946394273086,28.34221314138389,22.967723872192497,26.38292674305509,21.174519926497677,24.146137324889427,26.12413803813045,21.024184642199117,21.06973714903468,24.75185673368173,27.120645489455185,24.72882338248937,26.60489168250659,21.47656041033628,21.83713108715628,24.25113702610299,24.60093255047339,23.991879753734327,20.127899864148183,20.50609665440988,27.123356550918164,23.24921813289319,24.792966270105484,23.5161083715222,20.234572110542192,14.297492810055711,13.086533266727916,13.450526631573451,10.944378089444182,12.751009187280731,17.19716973978054,16.768755960732094,18.034484940214497,19.09996920231579,28.35956110172287,25.356139760014965,32.33271426534905,35.743880595145235,45.24508423087334,46.12769998474185,40.41876384290142,33.01225262731115,33.0593148848187,35.51879737998264,35.11368092688794,35.91155393299423,45.376277237646015,37.2238854374288,36.74003355142013,34.46780253750892,28.46354163863624,30.58364721749489,26.61005019239592,25.02051445895647,28.080242164197944,27.27881938295909,26.5776086404656,,24.9343255019119,20.620203938310517,22.30800436667362,22.0273893676246,22.788025751412928,20.340644779980785,24.388736283709736,20.81422653244148,25.91587067688787,25.47714598066788,22.02805697554024,25.504757341696543,21.949511287307377,21.668118352574517,26.69710272890388,27.79957151595305,32.267266239770535,31.89914662738732,28.29790172133025,29.284733023117933,27.50947549172949,32.33368708114554,28.51083385414785,28.19052823827431,30.80799170574376,30.563578863431168,36.49048582241069,38.20590499478566,37.6275173956438,35.47460658581432,49.19685015688989,43.16471719422607,44.00885606062381,39.93065885181296,48.71592994150229,58.461525809715226,48.41851857684692,48.75456238077804,47.41431900870056,52.603741262112166,55.21462135851976,44.85270009578412,40.85911551002344,41.91061917939176,39.43050476322048,38.29934554638037,41.19992504276448,35.516773170863765,36.348395870422415,40.18763182415688,38.88730155490636,35.22167197153747,33.519333997470575,29.76734404077445,43.17406628984581,32.87672558159222,29.30129991093549,30.9756783147492,39.08395521893295,39.36738306864202,35.53860783793906,28.95953058605588,34.87741136508574,33.3924965153762,37.06574268844147,36.11104198082875,38.302929118867226,36.0127519172528,29.851470552012124,35.1090271988512,36.11938944829559,37.75160689996403,34.82656609375023,38.45891620020145,37.71623928604697,43.63265776376007,43.02888906441401,50.83320475715015,45.616653592381375,50.68266001448415,51.03984890720767,55.80662223219858,43.985923178995534,49.33625620647141,52.09620625230165,59.578393460383445,61.59972519249457,61.81875786142432,57.4618159660626,69.35458761703808,65.77702978288714,57.15323829022134,65.65271823591698,58.00588768854372,59.54527442108528,46.29421574845723,56.11018571682392,49.68969889696041,57.01347163357463,49.82188864580802,50.92793351162705,50.9429467495689,46.73188719756299,47.06714540388644,48.62649429798964,42.15691974460351,52.099381841201286,40.71511498492045,42.23541245636743,39.6854359120498,44.305589874389966,57.46487986849579
min,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,10.0,14.0,12.0,1.0,2.0,9.0,17.0,1.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,9.0,3.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,7.0,1.0,5.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,19.0,6.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,7.0,1.0,5.0,6.0,6.0,4.0,5.0,2.0,6.0,3.0,2.0,1.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,5.0,1.0,4.0,6.0,1.0,5.0,1.0,1.0,7.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,1.0,6.0,4.0,6.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,6.0,6.0,11.0,1.0,1.0,5.0,8.0,5.0,2.0,4.0,10.0,1.0,8.0,8.0,2.0,6.0,11.0,9.0,7.0,11.0,2.0,5.0,5.0,5.0,5.0,8.0,1.0,6.0,6.0,1.0
q1,15.0,13.75,14.0,12.0,17.0,16.5,13.0,15.0,17.0,14.25,13.5,13.0,15.5,11.0,10.0,12.0,17.0,17.0,13.0,21.0,24.0,22.5,22.0,19.0,19.25,24.0,20.25,32.0,26.0,25.0,20.5,18.75,20.0,26.0,21.5,18.25,16.0,17.25,16.0,20.25,18.0,21.0,15.0,10.25,14.75,19.0,14.0,16.0,14.0,16.25,18.0,17.0,20.0,20.25,18.0,22.0,20.0,15.0,17.5,20.0,19.0,16.75,9.5,11.0,14.0,12.0,9.0,10.0,20.0,18.0,23.0,17.75,21.0,25.0,28.0,27.0,28.0,21.0,27.0,21.75,28.5,23.5,27.0,17.25,29.0,25.0,28.0,25.5,23.75,29.25,28.0,30.0,23.5,22.5,19.0,17.0,15.5,14.25,20.25,14.5,16.5,14.25,16.5,22.0,16.0,18.0,20.0,16.75,20.0,20.0,28.0,22.25,20.25,22.0,21.0,16.5,18.5,18.0,19.5,17.0,17.0,16.5,22.0,21.0,31.5,26.0,28.25,22.0,26.75,27.0,32.0,26.0,26.0,32.0,29.5,33.0,28.5,19.5,31.0,27.0,19.25,26.0,22.75,25.25,24.5,22.25,24.0,18.5,21.0,23.5,15.5,25.0,19.0,16.5,20.75,20.0,24.0,23.0,18.25,19.75,23.0,22.75,22.0,26.0,22.75,24.0,20.0,21.0,23.25,28.0,24.0,31.0,28.0,31.0,28.5,36.0,36.75,30.75,37.0,36.0,23.0,35.25,30.0,37.0,40.0,32.0,33.0,37.0,28.25,29.0,38.0,28.75,27.0,35.75,39.0,38.0,30.0,22.75,33.0,21.0,22.75,30.0,29.0,27.75,30.0,25.0,31.5
q2,17.5,23.0,23.0,18.0,24.0,28.0,30.0,27.0,31.0,21.5,25.5,28.0,24.5,25.0,25.0,25.0,23.0,28.0,27.0,32.0,31.0,29.5,32.0,30.5,32.0,36.5,42.0,43.0,38.0,39.0,33.0,37.5,38.0,37.0,33.0,28.5,27.5,25.0,28.5,27.5,31.0,30.0,25.5,22.5,19.5,25.0,23.0,25.0,26.0,24.0,24.0,26.0,26.0,26.0,26.0,26.0,33.0,29.0,30.5,31.0,33.0,25.5,22.0,18.0,16.0,21.0,17.5,28.0,25.0,26.0,26.0,29.5,33.0,31.0,33.0,35.0,41.0,39.5,35.0,31.0,37.5,37.5,39.0,35.5,37.0,40.0,40.0,36.5,34.5,34.0,37.5,36.5,33.0,29.0,19.0,26.0,26.5,22.0,25.5,24.5,24.5,22.0,22.5,28.0,28.5,23.0,25.0,25.0,26.0,31.0,45.0,36.5,34.0,35.0,32.0,28.0,30.0,26.0,27.0,26.0,40.0,25.5,31.0,31.5,40.5,45.0,42.0,52.0,39.0,49.0,59.0,41.0,52.0,45.0,43.5,43.0,39.5,40.0,51.0,38.0,36.5,40.0,40.5,34.5,35.0,35.5,41.0,32.0,39.5,37.5,31.0,35.0,37.0,28.5,37.0,43.0,45.0,43.0,42.5,41.0,38.0,44.5,46.0,43.0,35.0,44.0,46.0,46.0,45.0,47.0,49.0,51.0,46.0,48.0,52.0,58.0,60.0,53.0,60.0,64.0,66.0,56.0,72.0,52.0,65.0,56.0,63.0,58.0,47.0,57.0,54.0,48.0,45.0,54.0,61.0,43.0,63.0,51.5,54.0,50.0,49.0,54.0,51.0,37.5,44.0,47.0,54.0
q3,39.0,50.5,44.0,47.0,44.0,43.0,41.0,46.75,51.0,46.5,46.0,50.0,43.25,36.0,42.0,39.0,32.0,43.0,43.0,51.0,45.0,50.25,50.0,59.0,59.25,68.25,67.0,58.0,54.0,70.0,62.25,58.75,66.0,57.0,48.5,53.25,56.0,49.0,43.75,52.5,46.0,43.0,39.75,38.75,34.75,35.0,44.0,33.0,57.0,48.75,49.0,44.0,44.0,49.25,43.0,51.0,44.0,47.0,50.25,44.0,50.0,38.25,29.5,28.0,28.5,26.0,28.0,35.0,40.0,41.0,38.0,49.25,41.0,46.0,43.0,55.0,56.0,52.5,63.0,49.5,48.75,62.75,59.0,66.25,72.0,66.5,57.75,57.0,49.5,59.0,52.5,62.0,52.0,47.75,19.0,46.0,37.0,38.0,42.0,43.75,40.25,45.25,38.75,57.0,38.0,43.0,45.0,38.25,49.0,58.0,63.0,64.25,51.75,50.5,49.0,49.5,60.25,57.0,52.0,57.0,57.0,60.75,68.0,56.5,59.25,71.25,71.25,76.0,64.0,79.25,73.0,85.25,74.0,80.0,86.0,82.0,70.5,69.25,64.0,66.0,70.5,63.0,62.5,71.5,63.0,61.0,59.0,61.75,48.75,68.5,55.0,54.0,59.0,62.5,59.25,62.0,60.0,60.0,60.0,58.5,61.0,60.75,64.25,55.0,67.0,72.0,63.0,71.0,71.25,67.0,74.0,80.0,84.0,72.75,75.25,82.0,77.0,82.0,103.0,92.0,95.25,101.0,118.0,110.0,117.0,101.25,108.0,99.0,86.25,99.0,84.0,79.5,81.0,80.75,95.0,92.0,97.0,80.25,75.0,67.75,79.5,89.0,82.0,83.25,72.0,78.0,81.75
max,66.0,80.0,70.0,114.0,89.0,101.0,69.0,76.0,66.0,68.0,75.0,87.0,75.0,53.0,74.0,94.0,80.0,92.0,92.0,99.0,92.0,90.0,104.0,95.0,117.0,137.0,130.0,123.0,128.0,126.0,142.0,142.0,120.0,127.0,100.0,129.0,98.0,117.0,100.0,85.0,93.0,82.0,97.0,84.0,76.0,78.0,88.0,105.0,79.0,101.0,77.0,75.0,100.0,82.0,90.0,78.0,80.0,111.0,91.0,92.0,89.0,75.0,50.0,46.0,49.0,38.0,46.0,60.0,63.0,63.0,77.0,88.0,104.0,123.0,138.0,182.0,185.0,156.0,128.0,133.0,135.0,122.0,124.0,165.0,132.0,121.0,119.0,101.0,102.0,94.0,95.0,111.0,98.0,93.0,19.0,88.0,77.0,76.0,84.0,78.0,69.0,86.0,69.0,89.0,95.0,78.0,93.0,79.0,77.0,99.0,110.0,109.0,134.0,108.0,114.0,119.0,128.0,104.0,116.0,114.0,126.0,147.0,157.0,155.0,141.0,207.0,179.0,168.0,163.0,184.0,241.0,193.0,206.0,199.0,220.0,238.0,189.0,161.0,174.0,152.0,146.0,164.0,134.0,137.0,167.0,165.0,145.0,130.0,119.0,178.0,121.0,123.0,117.0,160.0,163.0,142.0,115.0,151.0,127.0,146.0,143.0,150.0,151.0,133.0,139.0,141.0,146.0,133.0,144.0,156.0,172.0,177.0,207.0,189.0,210.0,201.0,232.0,173.0,179.0,210.0,233.0,257.0,239.0,239.0,297.0,270.0,238.0,293.0,247.0,250.0,196.0,231.0,209.0,253.0,205.0,220.0,206.0,190.0,200.0,202.0,170.0,222.0,169.0,167.0,167.0,181.0,252.0
sum,467.0,576.0,531.0,520.0,563.0,578.0,503.0,573.0,548.0,518.0,551.0,576.0,493.0,425.0,494.0,530.0,513.0,591.0,572.0,680.0,673.0,688.0,706.0,697.0,763.0,854.0,842.0,822.0,862.0,865.0,841.0,883.0,792.0,883.0,735.0,763.0,673.0,723.0,650.0,610.0,613.0,542.0,553.0,540.0,479.0,511.0,541.0,547.0,570.0,595.0,555.0,542.0,584.0,609.0,576.0,571.0,595.0,639.0,629.0,625.0,602.0,514.0,374.0,350.0,342.0,337.0,348.0,436.0,480.0,499.0,509.0,639.0,613.0,694.0,748.0,827.0,893.0,879.0,747.0,707.0,829.0,825.0,841.0,896.0,878.0,860.0,861.0,755.0,752.0,751.0,746.0,771.0,731.0,659.0,19.0,600.0,533.0,528.0,573.0,546.0,517.0,542.0,521.0,605.0,584.0,525.0,606.0,533.0,551.0,665.0,761.0,780.0,746.0,724.0,685.0,626.0,703.0,652.0,654.0,670.0,690.0,710.0,778.0,752.0,859.0,995.0,947.0,955.0,898.0,1048.0,1173.0,1020.0,1013.0,980.0,1093.0,1040.0,936.0,899.0,918.0,876.0,839.0,832.0,831.0,825.0,826.0,812.0,803.0,731.0,743.0,858.0,701.0,684.0,737.0,764.0,820.0,810.0,751.0,817.0,792.0,812.0,806.0,883.0,851.0,780.0,847.0,886.0,800.0,859.0,885.0,910.0,970.0,954.0,1045.0,1061.0,1070.0,1118.0,1196.0,1081.0,1160.0,1181.0,1277.0,1279.0,1310.0,1239.0,1344.0,1329.0,1201.0,1227.0,1121.0,1249.0,1091.0,1128.0,1050.0,1202.0,1178.0,1091.0,1189.0,1006.0,1041.0,1040.0,987.0,1083.0,981.0,950.0,902.0,967.0,1175.0
