metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,39.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,9.0,9.0,9.0,9.0
mean,6579.882352941177,6823.764705882353,7057.64705882353,6017.882352941177,6917.35294117647,7319.882352941177,7790.823529411765,7954.35294117647,8230.823529411764,9009.941176470587,10420.35294117647,9723.176470588236,8394.117647058823,8477.70588235294,8657.588235294117,8559.588235294117,8349.882352941177,8571.941176470587,9007.588235294115,9133.176470588236,9109.235294117649,9495.882352941177,10097.0,10514.529411764706,10671.411764705885,9321.941176470587,10325.70588235294,10684.941176470587,10541.058823529413,10352.176470588236,9915.35294117647,9268.29411764706,9232.176470588236,8521.70588235294,8243.35294117647,9142.470588235294,9458.29411764706,8935.0,8389.64705882353,8376.058823529413,8435.176470588236,7926.411764705882,7037.411764705882,7493.882352941177,7227.470588235294,7218.235294117647,7661.058823529412,7078.411764705882,6991.0,7885.235294117647,7570.941176470588,7511.35294117647,6189.823529411765,6537.411764705882,6250.117647058823,5774.35294117647,5977.35294117647,6745.35294117647,6897.64705882353,6611.117647058823,6692.176470588235,5958.882352941177,2833.058823529412,1081.8823529411766,713.6470588235294,626.5294117647059,573.4705882352941,630.2352941176471,739.7058823529412,820.5294117647059,925.5882352941176,1095.3529411764705,1247.6470588235295,1383.235294117647,1535.0588235294117,1749.8823529411766,1861.058823529412,2004.7058823529408,2395.235294117647,2247.9411764705883,2240.294117647059,2324.294117647059,2598.529411764706,2626.0,2518.058823529412,2377.6470588235293,2563.176470588235,2681.3529411764707,2553.705882352941,2689.4117647058824,2860.5882352941176,3086.705882352941,3214.235294117647,3141.8823529411766,1327.7179487179487,2716.823529411765,2743.176470588235,2971.294117647059,2813.3529411764707,2385.9411764705883,2168.1176470588234,2929.058823529412,3483.058823529412,3724.529411764706,2795.8823529411766,2473.8823529411766,2337.470588235294,2076.4117647058824,2128.823529411765,2769.294117647059,2928.0,2948.4117647058824,3019.529411764706,3401.176470588235,4214.882352941177,4821.117647058823,4735.294117647059,3774.352941176471,3206.6470588235293,3170.6470588235293,3188.294117647059,3318.176470588235,3554.8823529411766,3696.529411764706,4000.823529411765,4223.823529411765,4450.882352941177,4705.235294117647,5060.0,4904.35294117647,5272.411764705882,5324.411764705882,5465.823529411765,5493.705882352941,5511.588235294118,5063.941176470588,4215.764705882353,4180.117647058823,4298.411764705882,4208.941176470588,4436.0,4248.705882352941,4778.529411764706,4956.35294117647,4760.705882352941,4677.25,4365.705882352941,4301.117647058823,4684.117647058823,5223.882352941177,4187.823529411765,3951.117647058824,5024.058823529412,4689.823529411765,4606.64705882353,4285.823529411765,3542.470588235294,3553.6470588235293,3160.529411764706,3294.235294117647,3701.647058823529,4290.294117647059,4442.470588235294,4408.705882352941,6312.529411764706,7329.176470588235,7952.1875,6575.588235294118,5723.235294117647,5745.470588235294,5678.294117647059,5759.875,5234.882352941177,5681.529411764706,5887.529411764706,6390.4375,6302.882352941177,6739.529411764706,7450.25,6845.764705882353,6798.411764705882,6653.882352941177,6929.823529411765,6914.0,7177.117647058823,6844.64705882353,6380.764705882353,6228.176470588235,5835.823529411765,5664.0,5724.705882352941,6080.117647058823,5916.411764705882,5907.176470588235,6323.588235294118,6903.764705882353,6361.294117647059,5992.058823529412,5977.882352941177,6030.117647058823,6726.588235294118,6953.64705882353,3034.8823529411766,625.0,725.3333333333334,734.1111111111111,658.7777777777778
std,8088.770007565682,8230.549264245763,8520.08144724257,7225.957703674588,8309.12519418543,8856.658207828397,9569.598144875874,9771.765532269335,10138.603615854194,11240.937847164869,13146.010872795105,12061.8510718468,10256.198673743314,10777.631585630872,10869.41668776908,10695.830654154588,10586.004775659896,10779.766367311657,11549.96784118263,11782.20968895104,11731.387319544798,12332.678652072878,12850.399385816769,13418.99560845393,13619.612279075824,12019.3540304304,13175.434616952423,13580.449921074907,13346.280378211131,13162.985120382526,12598.387322099885,11470.762282672771,11432.392401829626,10629.125227204177,10525.451991133068,11700.24889755367,12001.61677527608,11166.430198366888,10482.481421049455,10476.831650543189,10545.450228862292,9806.118071507854,8685.33635689217,9158.46851882421,8860.546259385246,8768.539648434993,9551.934833258836,8671.161492692485,8458.711005525607,9370.593427909274,9228.1864989186,9143.209604271742,7404.20823953593,7721.020617920466,7391.513832449623,6757.941845905975,6940.669635751803,7919.336343258004,8119.332961681462,7567.497380924166,7775.026464868899,6903.121611654696,3105.8132886288463,1110.8432541516006,731.1690930605989,655.5813372159723,558.6970464445668,607.7622406636254,716.069110203921,801.295132710715,894.819399294037,1035.505066451661,1237.7463866426997,1348.042030567471,1476.9318903807073,1692.3420119154748,1820.5769508107944,1945.340740227335,2428.5628859834924,2245.9498956618622,2251.4981891150246,2365.761789696553,2759.960373756457,2762.438619227584,2629.4294645081336,2474.729175616407,2741.275917234849,3028.20359167726,2896.3309281897045,3076.000143425377,3338.427063356775,3667.409913084197,3758.151732058788,3684.3305342075537,3686.107345930392,3238.905838305857,3290.30054165448,3517.3422275332027,3284.1640097058275,2756.652509625312,2538.127505720333,3443.5003533938448,4054.384192922956,4358.5972387576585,3329.130927929107,2954.919793377498,2693.821405495524,2355.176719983649,2431.5275866030734,3217.5061337296997,3392.0914639791185,3395.166050041285,3530.072929799876,3904.1778461555473,4983.962917227025,5515.216041579343,5278.14943617441,4260.246001423751,3813.5695211503694,3806.4014163835977,3768.597480573938,3895.241539931993,4253.745656511931,4478.352405149229,4834.557286289176,5181.219345329028,5438.31710966675,5655.667395734696,6095.845665287139,5888.556709215515,6495.882658065257,6602.125387506128,6754.745648757751,6843.7926506863305,6864.477657284125,6205.445375541028,5028.980494710282,5189.4550879927765,5497.143429305164,5285.430924609982,5515.403498385227,5236.51367520302,6045.125713308688,6184.203505112608,5959.533316090131,5479.494702981288,5422.697319654513,5306.353442835684,5699.319289204116,6525.933016457809,5191.699146658227,4878.039333102401,6199.2807392328605,5613.037694013087,5421.623015080176,5151.564231319625,4211.714498242477,4075.713433577864,3602.1290946752424,3785.5274653839815,4253.419006240399,4990.879992104422,5157.706456333656,5104.085848179695,7558.69315852323,8804.417962273927,9090.037236584898,7954.330495544735,6889.009920966617,7067.385134525066,6862.637756037268,6705.706165895829,6372.997292114137,6953.612973822018,7342.914519433403,7703.439733597366,8044.341737227112,8443.119581334015,8671.395577798688,8597.051198880723,8506.764918719275,8347.318438294667,8614.391194647,8597.906961871593,9062.481730204709,8531.148639992569,7797.0358352502435,7561.337788672833,7034.8430351651605,7039.459505175096,7174.105264462478,7647.028008337234,7309.6786015086145,7339.9809454392835,7913.043441518121,8770.768178510732,7846.555325146713,7329.037824559478,7347.683800715306,7449.538290075038,8220.036162168202,8779.185817468899,3356.9215414266264,588.1668555775648,694.1174252242917,729.8206020051167,596.6726023913319
min,10.0,15.0,5.0,8.0,9.0,11.0,11.0,23.0,28.0,8.0,19.0,19.0,19.0,22.0,17.0,21.0,50.0,15.0,32.0,14.0,20.0,17.0,13.0,10.0,22.0,15.0,20.0,20.0,41.0,28.0,13.0,19.0,26.0,15.0,16.0,11.0,24.0,30.0,131.0,36.0,52.0,65.0,56.0,63.0,69.0,102.0,72.0,63.0,52.0,67.0,51.0,50.0,52.0,49.0,47.0,69.0,26.0,8.0,14.0,13.0,17.0,22.0,42.0,29.0,36.0,22.0,31.0,23.0,14.0,18.0,37.0,15.0,22.0,56.0,41.0,50.0,53.0,39.0,35.0,39.0,28.0,38.0,39.0,36.0,25.0,25.0,22.0,47.0,70.0,65.0,48.0,53.0,22.0,19.0,1.0,21.0,12.0,13.0,34.0,40.0,23.0,13.0,12.0,10.0,7.0,8.0,11.0,8.0,15.0,11.0,19.0,6.0,18.0,8.0,12.0,15.0,6.0,3.0,11.0,11.0,18.0,11.0,10.0,8.0,11.0,22.0,14.0,17.0,19.0,13.0,17.0,15.0,12.0,9.0,15.0,6.0,6.0,5.0,6.0,24.0,5.0,2.0,1.0,1.0,4.0,24.0,1.0,3.0,2.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,4.0,2.0,2.0,5.0,3.0,45.0,2.0,1.0,2.0,1.0,29.0,4.0,1.0,2.0,33.0,2.0,1.0,27.0,3.0,1.0,2.0,3.0,4.0,4.0,6.0,7.0,6.0,5.0,7.0,15.0,17.0,4.0,11.0,11.0,9.0,11.0,8.0,14.0,17.0,10.0,14.0,11.0,17.0,10.0,14.0,8.0
q1,594.0,614.0,598.0,517.0,590.0,652.0,658.0,731.0,736.0,699.0,759.0,821.0,711.0,681.0,677.0,715.0,762.0,787.0,797.0,957.0,867.0,894.0,998.0,958.0,1012.0,874.0,1020.0,1070.0,969.0,921.0,773.0,816.0,793.0,793.0,713.0,847.0,919.0,782.0,974.0,878.0,860.0,677.0,645.0,720.0,676.0,733.0,658.0,673.0,648.0,731.0,721.0,622.0,619.0,516.0,565.0,581.0,615.0,584.0,645.0,643.0,534.0,530.0,289.0,138.0,83.0,75.0,71.0,98.0,104.0,137.0,162.0,207.0,218.0,226.0,296.0,293.0,339.0,367.0,411.0,445.0,390.0,392.0,356.0,335.0,329.0,299.0,372.0,406.0,371.0,358.0,362.0,422.0,483.0,424.0,33.5,331.0,327.0,342.0,327.0,290.0,275.0,318.0,391.0,420.0,263.0,245.0,262.0,257.0,241.0,304.0,256.0,339.0,333.0,354.0,367.0,420.0,331.0,350.0,323.0,329.0,368.0,409.0,413.0,447.0,493.0,630.0,583.0,590.0,623.0,604.0,618.0,657.0,644.0,584.0,522.0,452.0,371.0,432.0,422.0,457.0,439.0,456.0,500.0,532.0,468.0,386.0,381.0,420.0,450.0,390.0,369.0,362.0,429.0,426.0,426.0,353.0,315.0,335.0,301.0,286.0,362.0,344.0,350.0,366.0,471.0,482.0,601.5,459.0,501.0,475.0,595.0,469.0,512.0,532.0,537.0,554.0,564.0,655.0,726.0,713.0,673.0,678.0,697.0,654.0,719.0,639.0,578.0,447.0,470.0,478.0,481.0,575.0,490.0,458.0,527.0,552.0,536.0,646.0,469.0,455.0,526.0,466.0,453.0,221.0,206.0,210.0,238.0
q2,1636.0,1767.0,1879.0,1568.0,1859.0,1854.0,1895.0,2043.0,2171.0,2428.0,2396.0,2317.0,2342.0,2599.0,2323.0,2251.0,2306.0,2650.0,2663.0,2712.0,2547.0,2621.0,2733.0,3147.0,3056.0,2428.0,3021.0,3048.0,2835.0,2776.0,2796.0,2927.0,2794.0,2571.0,2420.0,2864.0,2790.0,2625.0,2530.0,2456.0,2494.0,2414.0,2120.0,2196.0,2264.0,2270.0,2033.0,2156.0,2164.0,2475.0,1886.0,1901.0,1950.0,2275.0,2167.0,2064.0,2116.0,2208.0,2354.0,2315.0,2176.0,1882.0,798.0,429.0,469.0,375.0,383.0,429.0,430.0,454.0,441.0,467.0,464.0,552.0,529.0,601.0,543.0,588.0,648.0,645.0,714.0,656.0,766.0,777.0,770.0,832.0,774.0,669.0,693.0,716.0,724.0,743.0,786.0,730.0,262.0,583.0,642.0,747.0,672.0,620.0,519.0,698.0,834.0,883.0,653.0,608.0,670.0,580.0,575.0,674.0,784.0,848.0,784.0,888.0,1083.0,1217.0,1146.0,928.0,796.0,805.0,782.0,905.0,833.0,810.0,938.0,1021.0,1078.0,1147.0,1248.0,1104.0,1210.0,1259.0,1248.0,1286.0,1271.0,1260.0,1295.0,1124.0,979.0,1025.0,1148.0,1227.0,1216.0,1351.0,1168.0,1990.0,1169.0,1260.0,1291.0,1239.0,1055.0,970.0,1103.0,1229.0,1043.0,1044.0,976.0,1198.0,960.0,967.0,1086.0,1230.0,1209.0,1204.0,1758.0,1963.0,3607.5,1667.0,1504.0,1499.0,1512.0,2716.5,1357.0,1742.0,1488.0,2592.5,1545.0,1518.0,3258.0,1527.0,1544.0,1525.0,1669.0,1657.0,1661.0,1623.0,1513.0,1857.0,1951.0,1652.0,1524.0,1653.0,1586.0,1752.0,1717.0,1850.0,1729.0,1691.0,1686.0,1687.0,1932.0,1725.0,1530.0,470.0,515.0,458.0,489.0
q3,6528.0,7068.0,7315.0,6281.0,7193.0,7509.0,7884.0,7855.0,8337.0,8990.0,10403.0,9694.0,8606.0,7648.0,8541.0,8516.0,7720.0,8121.0,8152.0,8072.0,8221.0,8304.0,9350.0,9518.0,9729.0,8478.0,9368.0,9960.0,10207.0,9896.0,9282.0,9259.0,9036.0,8037.0,7292.0,8024.0,8539.0,8625.0,7530.0,7792.0,7977.0,7564.0,6688.0,7463.0,7082.0,7182.0,7450.0,7049.0,7148.0,8360.0,7723.0,7810.0,6447.0,6920.0,6524.0,6003.0,6351.0,7149.0,7269.0,7199.0,7254.0,6610.0,3599.0,1317.0,853.0,674.0,672.0,751.0,923.0,1004.0,1169.0,1600.0,1760.0,2030.0,2400.0,2740.0,2847.0,3132.0,3400.0,3149.0,3020.0,3128.0,3254.0,3506.0,3359.0,3056.0,3130.0,2853.0,2660.0,2835.0,2882.0,2977.0,3284.0,3264.0,817.5,2688.0,2694.0,3064.0,3085.0,2623.0,2280.0,3111.0,3952.0,4171.0,2932.0,2648.0,2630.0,2341.0,2358.0,2988.0,3154.0,3129.0,3182.0,4063.0,4938.0,6351.0,6441.0,4880.0,3599.0,3510.0,3605.0,3711.0,3898.0,4015.0,4310.0,4188.0,4514.0,5069.0,5433.0,5434.0,5368.0,5233.0,5536.0,5537.0,5585.0,5329.0,4679.0,4089.0,3928.0,4039.0,4507.0,4262.0,4507.0,4841.0,4699.0,6785.25,4310.0,4202.0,4926.0,5307.0,4180.0,3993.0,5072.0,5115.0,5566.0,4816.0,4047.0,4302.0,3804.0,3868.0,4363.0,5052.0,5223.0,5148.0,7011.0,8607.0,11993.0,6755.0,5959.0,6028.0,6156.0,8231.0,5333.0,5733.0,5811.0,8985.0,5750.0,6554.0,10851.75,6620.0,6555.0,6392.0,6647.0,6797.0,6771.0,6652.0,6635.0,6498.0,6050.0,5415.0,5510.0,5630.0,5812.0,5706.0,6017.0,6375.0,6298.0,5924.0,6150.0,6048.0,6909.0,6639.0,3031.0,1142.0,1550.0,1387.0,1178.0
max,20176.0,20583.0,21294.0,18076.0,20789.0,22129.0,23837.0,24358.0,25219.0,27900.0,32541.0,29967.0,25550.0,26763.0,26971.0,26554.0,26279.0,26796.0,28613.0,29171.0,29028.0,30486.0,31861.0,33276.0,33763.0,29709.0,32674.0,33670.0,33054.0,32585.0,31223.0,28531.0,28480.0,26480.0,26118.0,29033.0,29820.0,27766.0,26174.0,26104.0,26258.0,24473.0,21693.0,22884.0,22146.0,21948.0,23759.0,21646.0,21143.0,23472.0,23014.0,22775.0,18557.0,19384.0,18574.0,17023.0,17491.0,19892.0,20383.0,19097.0,19549.0,17360.0,7813.0,2862.0,1894.0,1707.0,1473.0,1606.0,1875.0,2095.0,2336.0,2637.0,3139.0,3400.0,3679.0,4215.0,4549.0,4840.0,6097.0,5680.0,5724.0,5988.0,6999.0,6957.0,6632.0,6301.0,6977.0,7687.0,7362.0,7796.0,8438.0,9246.0,9488.0,9273.0,20851.0,8135.0,8261.0,8830.0,8232.0,6935.0,6387.0,8623.0,10121.0,10876.0,8320.0,7377.0,6767.0,5930.0,6115.0,8062.0,8497.0,8534.0,8847.0,9749.0,12388.0,13632.0,12970.0,10538.0,9486.0,9468.0,9390.0,9733.0,10589.0,11129.0,12033.0,12919.0,13551.0,14093.0,15189.0,14647.0,16140.0,16414.0,16778.0,16968.0,17010.0,15402.0,12531.0,12906.0,13604.0,13117.0,13681.0,13031.0,14992.0,15365.0,14779.0,13476.0,13477.0,13222.0,14189.0,16157.0,12899.0,12123.0,15391.0,13964.0,13423.0,12784.0,10476.0,10180.0,9001.0,9452.0,10619.0,12426.0,12848.0,12720.0,18802.0,21796.0,22328.0,19769.0,17166.0,17542.0,17076.0,16535.0,15881.0,17331.0,18230.0,18879.0,19919.0,20943.0,21336.0,21323.0,21113.0,20709.0,21423.0,21352.0,22468.0,21189.0,19377.0,18827.0,17561.0,17511.0,17803.0,19000.0,18191.0,18255.0,19654.0,21731.0,19514.0,18279.0,18256.0,18508.0,20459.0,21730.0,8627.0,1480.0,1652.0,1808.0,1520.0
sum,111858.0,116004.0,119980.0,102304.0,117595.0,124438.0,132444.0,135224.0,139924.0,153169.0,177146.0,165294.0,142700.0,144121.0,147179.0,145513.0,141948.0,145723.0,153129.0,155264.0,154857.0,161430.0,171649.0,178747.0,181414.0,158473.0,175537.0,181644.0,179198.0,175987.0,168561.0,157561.0,156947.0,144869.0,140137.0,155422.0,160791.0,151895.0,142624.0,142393.0,143398.0,134749.0,119636.0,127396.0,122867.0,122710.0,130238.0,120333.0,118847.0,134049.0,128706.0,127693.0,105227.0,111136.0,106252.0,98164.0,101615.0,114671.0,117260.0,112389.0,113767.0,101301.0,48162.0,18392.0,12132.0,10651.0,9749.0,10714.0,12575.0,13949.0,15735.0,18621.0,21210.0,23515.0,26096.0,29748.0,31638.0,34080.0,40719.0,38215.0,38085.0,39513.0,44175.0,44642.0,42807.0,40420.0,43574.0,45583.0,43413.0,45720.0,48630.0,52474.0,54642.0,53412.0,51781.0,46186.0,46634.0,50512.0,47827.0,40561.0,36858.0,49794.0,59212.0,63317.0,47530.0,42056.0,39737.0,35299.0,36190.0,47078.0,49776.0,50123.0,51332.0,57820.0,71653.0,81959.0,80500.0,64164.0,54513.0,53901.0,54201.0,56409.0,60433.0,62841.0,68014.0,71805.0,75665.0,79989.0,86020.0,83374.0,89631.0,90515.0,92919.0,93393.0,93697.0,86087.0,71668.0,71062.0,73073.0,71552.0,75412.0,72228.0,81235.0,84258.0,80932.0,74836.0,74217.0,73119.0,79630.0,88806.0,71193.0,67169.0,85409.0,79727.0,78313.0,72859.0,60222.0,60412.0,53729.0,56002.0,62928.0,72935.0,75522.0,74948.0,107313.0,124596.0,127235.0,111785.0,97295.0,97673.0,96531.0,92158.0,88993.0,96586.0,100088.0,102247.0,107149.0,114572.0,119204.0,116378.0,115573.0,113116.0,117807.0,117538.0,122011.0,116359.0,108473.0,105879.0,99209.0,96288.0,97320.0,103362.0,100579.0,100422.0,107501.0,117364.0,108142.0,101865.0,101624.0,102512.0,114352.0,118212.0,51593.0,5625.0,6528.0,6607.0,5929.0
