metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mean,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,2.0,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4142135623730951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,1.0,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
q1,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,1.5,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
q2,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,2.0,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
q3,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,2.5,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
max,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,3.0,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
sum,96.0,102.0,88.0,92.0,79.0,91.0,78.0,86.0,106.0,110.0,109.0,102.0,111.0,120.0,105.0,130.0,184.0,133.0,128.0,128.0,126.0,142.0,121.0,135.0,139.0,102.0,118.0,124.0,187.0,118.0,129.0,104.0,117.0,117.0,122.0,123.0,107.0,107.0,83.0,90.0,81.0,91.0,87.0,85.0,84.0,70.0,60.0,78.0,72.0,77.0,43.0,61.0,60.0,59.0,60.0,87.0,66.0,70.0,77.0,83.0,93.0,88.0,146.0,161.0,147.0,127.0,150.0,116.0,106.0,95.0,109.0,103.0,95.0,94.0,110.0,93.0,94.0,78.0,103.0,100.0,70.0,83.0,79.0,102.0,123.0,120.0,83.0,85.0,88.0,78.0,81.0,79.0,92.0,95.0,4.0,116.0,109.0,107.0,91.0,96.0,156.0,158.0,121.0,126.0,172.0,160.0,161.0,129.0,87.0,89.0,78.0,71.0,69.0,116.0,74.0,72.0,72.0,82.0,70.0,69.0,65.0,65.0,61.0,53.0,64.0,51.0,56.0,65.0,65.0,59.0,62.0,78.0,70.0,69.0,116.0,125.0,110.0,129.0,138.0,125.0,117.0,105.0,107.0,107.0,114.0,123.0,121.0,121.0,105.0,89.0,106.0,109.0,106.0,89.0,81.0,82.0,96.0,104.0,109.0,98.0,115.0,132.0,116.0,105.0,114.0,130.0,120.0,134.0,151.0,160.0,151.0,175.0,175.0,167.0,141.0,163.0,185.0,183.0,210.0,183.0,184.0,185.0,196.0,205.0,172.0,176.0,176.0,181.0,192.0,191.0,189.0,194.0,187.0,190.0,199.0,178.0,176.0,193.0,195.0,192.0,184.0,155.0,190.0,185.0,180.0,157.0,147.0
