metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,15788.0,15700.0,15736.0,15791.0,15737.0,15712.0,15649.0,15671.0,15773.0,15851.0,15857.0,15955.0,15983.0,16015.0,16008.0,16061.0,16109.0,16115.0,16185.0,16293.0,16298.0,16318.0,16246.0,16270.0,16307.0,16360.0,16353.0,16294.0,16299.0,16341.0,16357.0,16335.0,16321.0,16352.0,16321.0,16316.0,16319.0,16308.0,16244.0,16221.0,16089.0,16051.0,16011.0,15907.0,15789.0,15759.0,15813.0,15760.0,15702.0,15673.0,15690.0,15605.0,15768.0,15650.0,15645.0,15653.0,15677.0,15658.0,15763.0,15690.0,15855.0,15861.0,15539.0,15308.0,15333.0,15306.0,15258.0,15302.0,15511.0,15448.0,15629.0,15692.0,15821.0,15829.0,15846.0,15910.0,15871.0,15948.0,15934.0,16000.0,15971.0,16006.0,16102.0,16013.0,16070.0,16054.0,16086.0,16057.0,16067.0,16049.0,16023.0,16057.0,15998.0,15961.0,15500.0,15831.0,15661.0,15594.0,15540.0,15399.0,15445.0,15230.0,15187.0,15257.0,15258.0,15322.0,15305.0,15208.0,15045.0,15155.0,15151.0,15274.0,15383.0,15606.0,15478.0,15516.0,15531.0,15636.0,15538.0,15593.0,15651.0,15549.0,15727.0,15734.0,15744.0,15860.0,15800.0,15830.0,15881.0,15784.0,15801.0,15821.0,15882.0,15868.0,15892.0,15852.0,15760.0,15751.0,15814.0,15756.0,15753.0,15727.0,15706.0,15763.0,15709.0,15539.0,15552.0,15446.0,15439.0,15324.0,15365.0,15267.0,15326.0,15096.0,15058.0,14980.0,15002.0,15042.0,14960.0,14956.0,15162.0,15169.0,15305.0,15314.0,15369.0,15717.0,15559.0,15573.0,15646.0,15769.0,15841.0,15855.0,15829.0,15946.0,15944.0,16022.0,16081.0,16004.0,16062.0,16019.0,15970.0,16017.0,16045.0,15939.0,16004.0,15973.0,15971.0,15990.0,16000.0,15959.0,15881.0,15974.0,15902.0,15873.0,15953.0,15942.0,15917.0,15899.0,15827.0,15690.0,15543.0,15629.0,15541.0,14561.0,14507.0,14368.0,14563.0
mean,404.7185837344819,402.7440127388535,416.82066598881545,382.0423659046292,377.7354641926669,375.84349541751527,354.8393507572369,374.6637738497863,389.1914030304952,431.33966311273736,419.54997792772906,432.12466311501095,446.2117875242445,446.8497034030596,462.6456146926537,461.4823485461677,441.0311006269787,453.960533664288,482.22205746061167,510.3932363591727,507.5201865259541,530.1346978796421,508.6427428290041,527.4737553779963,544.1038817685657,520.3930929095354,535.5208830184064,519.4542162759298,541.3572611816676,532.1926442690166,527.9882007703125,512.5872053872054,516.845904049997,522.120413405088,496.6715274799338,500.597021328757,512.3894846497947,501.6815060093206,470.2630509726668,452.8033413476358,429.4273105848716,405.1287770232384,400.602835550559,399.06556861758975,383.3891950091836,373.6812615013643,414.1864288876241,399.9560913705584,407.6725894790473,421.0503413513686,414.3801784576163,361.69548221723807,358.6988203957382,346.8340575079872,345.1495046340684,342.15313358461634,349.55176373030554,364.3380380636096,372.96605976019794,356.5699808795411,359.02800378429515,314.42979635584135,176.3645022202201,123.68905147635223,122.64338355181634,123.18861884228409,122.83529951500851,128.35171872957784,156.1099219908452,155.50511393060592,174.7676754750784,183.52351516696405,206.20523355034447,206.10360730305132,230.31982834784804,243.31621621621625,255.092936802974,260.5180586907449,250.97269988703405,269.0895,267.0972387452257,272.65313007622143,277.97584151037137,277.9516018235184,295.5840074673304,280.73800921888625,296.4891209747607,284.86877997135207,267.0593763614863,275.94118013583403,278.03763340198464,284.0088434950489,269.646080760095,270.66405613683355,163.07632258064515,255.7384877771461,228.65711001851733,221.4478004360652,217.73513513513512,198.95291902071563,213.90029135642604,190.32061720288905,210.34430763152696,210.1176509143344,193.27349587101847,198.95633729278163,198.0103887618425,185.2653208837454,163.28428049185777,195.68030353018807,193.1367566497261,206.78447034175724,215.48059546252355,233.0429962834807,220.69744152991345,219.5427300850735,233.8333655270105,237.98202865182915,227.711867679238,231.4588597447573,242.568014823334,232.01016142517204,258.27551344821006,258.9367611541884,253.23990091463412,291.9133039092055,277.81126582278483,293.87473152242575,300.0546565077766,286.88773441459705,298.0449338649453,294.0410846343468,305.0282709986148,293.9279052180489,299.654039768437,293.6761922785768,280.8698604060914,274.79544155926607,287.71569495383835,278.87991876110686,282.716752364629,277.8969288484772,278.73736151789126,289.9777326651018,278.5437647208607,260.9055280262565,271.8213734567901,272.4559756571281,270.9476002331757,295.40583398590445,265.494956068988,260.0618327110762,281.5259036930706,247.63559883412825,234.2480409084872,195.3595460614152,206.3014931342488,208.59712804148384,192.7248663101604,216.977066060444,236.45350217649383,243.34128815347088,248.35086573015357,242.66906098994383,279.85073849957706,334.7776293185722,311.7113567710007,310.7622808707378,325.72504154416464,360.55558374024986,359.25465564042673,341.7398297067171,322.64716659296226,360.4946067979431,382.3437656798796,381.3657470977406,407.2677072321373,391.63559110222445,419.6611878968995,411.7119046132717,400.2379461490294,413.434538303053,415.1751324400125,401.2630654369785,408.3306048487878,396.0525261378576,401.21463903324775,403.7358974358974,387.578625,392.0051381665518,371.88313078521503,380.48485038187056,377.1030059112061,358.1462231462231,383.0229423932803,405.9900263455024,385.5237167808004,374.9953456192213,378.53029632905793,376.8138304652645,361.3782410088143,399.1702604133342,288.7246637925488,259.6758464391182,270.23995312607707,236.4543429844098,273.13925702121816
std,2462.6360690798347,2479.479916557961,2565.6892754721166,2329.31204241122,2421.7337953111028,2462.900743780843,2353.206009308886,2416.052520531597,2560.533975162818,2880.990956697235,2736.4375459990997,2813.0219201500427,2887.5463347054147,2889.0100674675027,3089.123304121414,3027.491973145826,2794.7423572035136,2852.229127317584,3062.3647695377003,3235.21729201628,3277.980113868381,3372.80934978056,3253.2397237876016,3362.0635908149657,3442.4013337671613,3277.2752152392486,3355.927120558189,3263.069978992372,3433.718045082084,3374.9761783062145,3356.8967396445323,3268.229511119603,3268.8554179327925,3311.8252772062783,3130.539879518948,3108.14788453955,3193.8714470220475,3227.691812823656,3022.0187022609284,2969.9081401332505,2871.9665866641703,2679.2482300882425,2685.464149528518,2706.7127325336764,2597.5086538260284,2522.9475762025977,2992.686792173379,2774.718439916832,2768.239942352065,2949.246294746356,3099.750918558773,2595.1437317659684,2407.323585352212,2341.423647739682,2316.8051819077577,2266.27853566652,2327.362405980288,2457.9486978941363,2536.711048351228,2352.689499686236,2366.3243343907043,2021.1117749901096,1091.326089860313,722.4987427382249,710.462768223211,716.7200283126425,737.6546575865013,777.5155105815008,932.1843565012604,950.719816484644,1054.284659215007,1107.8253295651518,1254.203393846349,1218.8549687845402,1389.130993991214,1480.005558761244,1557.0356981174928,1627.4255818064269,1540.8220780729966,1642.4263948556911,1633.8161693226534,1672.490287516065,1684.2767079424932,1699.6882428113558,1810.685471729916,1707.4867844794358,1800.12859533731,1722.9998441055357,1587.6549970325957,1636.5738243757096,1655.991247373772,1707.0913833411944,1659.3414363482489,1662.4398317012526,981.0292973558388,1587.1724655690286,1448.0158813921098,1412.571184397955,1422.908875615931,1272.349105215499,1368.4227434796503,1237.836122977076,1434.5972765961508,1434.2841135724443,1256.1814581438266,1302.138242205421,1304.2950847675263,1218.367969945076,1060.5630076467862,1302.1681852646732,1307.5263462664443,1347.0259581769917,1398.396728989039,1480.9914825429994,1416.6787926640943,1403.591462842596,1559.2292397845065,1507.727273007206,1448.090152484764,1470.3208193075538,1523.6569072087298,1474.1978507702074,1618.3276188799875,1606.1242214768313,1618.2590006811463,1847.6435591645425,1741.948589143885,1854.1964708307548,1912.122331531236,1847.897106638971,1956.9373975953845,1889.731278117408,1963.0933864364304,1909.3041574774325,1933.066206321171,1918.17190927408,1822.192760941963,1744.954304853343,1825.2956375356812,1743.76699696072,1785.324210991887,1736.2210679636964,1758.653124250737,1866.1792378200455,1775.240584755712,1662.7414501625024,1785.2081785443934,1785.5026961225888,1790.6556724594186,2101.441791987389,1760.9349445290463,1742.0108690583966,1878.0960579320715,1720.7779761169193,1626.7639283454523,1281.9814173621653,1342.1876395319894,1378.6189674222303,1221.9757026740092,1409.9023001483015,1515.1393354970735,1610.693891868071,1683.5704809384054,1558.6891047876486,1852.9262244229271,2205.0920123397623,2039.263417654981,2017.690099890523,2132.940651875941,2421.5447058176865,2388.2626491570245,2164.971160404094,2054.2480468679387,2248.2417092183505,2426.8979914813654,2445.233546204182,2610.174475646397,2509.072495445338,2727.556414979957,2675.363080037673,2623.5132900282333,2716.7067327242426,2701.0451772611927,2632.410536590238,2680.977087711391,2585.401678419819,2632.5705215000626,2692.7481403033385,2561.450852880567,2572.660136841901,2414.96606954864,2384.596654735214,2421.855919884164,2301.431684377977,2478.458957095362,2641.682962276745,2503.7290403431643,2428.3976549757376,2479.5366776865544,2491.6843797317656,2417.705980530925,2861.243612371748,1963.2742863914752,2032.7796831547928,2182.074330119756,1972.1201183301769,2401.141413608601
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,11.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0,15.0,15.0,15.0,16.0,15.0,15.0,15.0,15.0,16.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,13.0,13.0,12.0,11.5,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,11.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,8.0,10.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,9.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0
q2,37.0,36.0,36.0,36.0,38.0,36.0,34.0,37.0,37.0,43.0,43.0,46.0,50.0,51.0,50.0,51.0,51.0,54.0,55.0,59.0,59.0,63.0,58.0,60.0,61.0,57.0,59.0,56.0,58.0,56.0,57.0,55.0,57.0,57.0,58.0,58.0,60.0,57.0,52.0,50.0,45.0,43.0,42.0,39.0,36.0,35.0,35.0,34.0,34.0,34.0,31.0,30.0,34.0,31.0,32.0,32.0,33.0,33.0,35.0,34.0,37.0,37.0,26.0,21.0,21.0,21.0,20.0,20.0,24.0,23.0,25.0,28.0,29.0,31.0,32.0,34.0,35.0,35.0,34.0,37.0,37.0,37.0,39.0,39.0,41.0,40.0,41.0,41.0,40.0,41.0,40.0,40.0,36.0,36.0,27.0,34.0,28.0,27.0,25.0,22.0,24.0,20.0,21.0,21.0,21.0,22.0,21.0,20.0,18.0,19.0,19.0,22.0,23.0,28.0,25.0,26.0,25.0,29.0,27.0,28.0,30.0,27.0,32.0,33.0,30.0,34.0,33.0,34.0,34.0,30.0,31.0,31.0,32.0,30.0,32.0,30.0,30.0,30.0,32.0,32.0,31.0,31.0,30.0,30.0,29.0,27.0,27.0,25.0,24.0,22.0,23.0,21.0,22.0,20.0,18.0,18.0,19.0,18.0,18.0,18.0,22.0,21.0,22.0,24.0,24.0,33.0,30.0,30.0,31.0,36.0,37.0,37.0,34.0,43.0,42.0,41.0,44.0,42.0,44.0,42.0,40.0,41.0,40.0,37.0,38.0,38.0,38.0,37.0,36.0,37.0,36.0,39.0,36.0,34.0,36.0,38.0,36.0,34.0,36.0,33.0,27.0,27.0,25.0,24.0,23.0,20.0,22.0
q3,133.0,130.25,134.0,132.0,141.0,133.0,124.0,136.0,136.0,154.0,152.0,162.0,173.0,174.0,170.0,175.0,179.0,185.0,195.0,205.0,202.0,220.0,201.0,208.0,218.0,209.0,216.0,202.0,210.5,203.0,206.0,196.0,203.0,207.0,206.0,205.25,213.0,204.0,189.0,175.0,159.0,154.0,149.0,138.0,131.0,126.0,125.0,127.0,126.0,126.0,110.0,108.0,123.0,115.0,116.0,117.0,119.0,120.0,124.0,123.0,130.0,125.0,78.0,61.0,62.0,61.0,58.0,59.0,73.0,70.0,80.0,85.0,94.0,100.0,105.0,111.0,115.0,115.0,114.75,123.0,122.0,125.0,130.0,127.0,133.0,129.0,137.0,136.0,129.0,133.0,132.5,132.0,121.0,122.0,88.0,113.0,93.0,88.0,83.0,75.0,79.0,67.0,68.0,70.0,70.0,72.0,70.0,65.0,59.0,66.0,64.0,73.0,76.0,91.0,82.0,85.0,84.0,94.0,89.0,92.0,99.0,90.0,108.0,109.0,96.0,116.0,109.25,117.0,113.0,104.0,107.0,107.0,112.75,106.0,109.0,102.0,101.0,102.0,111.0,109.0,109.0,107.0,103.0,105.0,102.0,93.0,92.0,89.0,85.0,78.0,80.0,74.0,81.0,68.0,63.0,61.0,64.0,63.0,62.0,66.0,76.0,74.0,75.0,81.0,85.0,113.0,103.0,103.0,107.0,121.0,124.0,129.0,116.0,142.0,142.0,142.0,152.0,145.0,153.0,146.0,139.0,143.0,142.0,132.0,135.0,131.0,132.0,131.0,129.0,132.0,127.0,137.0,129.0,122.0,127.0,133.75,128.0,124.0,124.0,116.0,98.0,98.0,89.0,82.0,79.0,68.0,74.0
max,76368.0,76894.0,83595.0,76943.0,81302.0,86520.0,85708.0,82794.0,86073.0,93197.0,93657.0,95024.0,95145.0,97613.0,108870.0,107007.0,93811.0,96806.0,104546.0,111471.0,110770.0,108619.0,110151.0,115790.0,121418.0,120226.0,119293.0,118226.0,122062.0,120586.0,121531.0,122005.0,122538.0,121125.0,110525.0,103554.0,105835.0,104981.0,103173.0,100996.0,99137.0,91566.0,91238.0,94455.0,88738.0,88413.0,112039.0,91879.0,95329.0,103179.0,115777.0,93561.0,79539.0,79894.0,82847.0,76890.0,79581.0,86301.0,92967.0,82372.0,81155.0,68240.0,40345.0,27025.0,24478.0,23725.0,24981.0,26549.0,30820.0,32396.0,35639.0,38685.0,41981.0,41937.0,45636.0,50549.0,54289.0,58897.0,57255.0,59394.0,60222.0,61874.0,63441.0,64710.0,67528.0,63872.0,65465.0,61413.0,55658.0,58150.0,58793.0,60258.0,59574.0,58312.0,43293.0,55141.0,50791.0,50513.0,53304.0,46595.0,48657.0,46555.0,55629.0,55894.0,45758.0,47057.0,46872.0,44128.0,35469.0,47065.0,47341.0,48268.0,49756.0,52229.0,51489.0,51905.0,60479.0,56027.0,52769.0,53066.0,53179.0,54175.0,56941.0,56844.0,62116.0,69121.0,62663.0,69985.0,73648.0,75378.0,79270.0,74849.0,78246.0,77605.0,78051.0,77579.0,75596.0,69676.0,71036.0,63149.0,64244.0,63811.0,65848.0,69400.0,65935.0,61076.0,68625.0,65350.0,66618.0,83123.0,63056.0,61673.0,67992.0,66919.0,65342.0,47583.0,48639.0,51319.0,42357.0,51879.0,53864.0,61401.0,66016.0,56910.0,68981.0,77099.0,75194.0,73771.0,78027.0,92474.0,94636.0,78467.0,77918.0,82923.0,87268.0,90255.0,94825.0,89401.0,100291.0,101626.0,102239.0,104923.0,102621.0,101860.0,105287.0,101321.0,104080.0,106435.0,103188.0,99312.0,89513.0,83698.0,86449.0,84966.0,92110.0,94357.0,89797.0,86576.0,86035.0,91191.0,91269.0,111855.0,85072.0,88954.0,96939.0,97492.0,118573.0
sum,6389697.0,6323081.0,6559090.0,6032831.0,5944423.0,5905253.0,5552881.0,5871356.0,6138716.0,6837165.0,6652804.0,6894549.0,7131803.0,7156298.0,7406031.0,7411868.0,7104570.0,7315574.0,7804764.0,8315837.0,8271564.0,8650738.0,8263410.0,8581998.0,8872702.0,8513631.0,8757373.0,8463987.0,8823582.0,8696560.0,8636303.0,8373112.0,8435442.0,8537713.0,8106176.0,8167741.0,8361684.0,8181422.0,7638953.0,7344923.0,6909056.0,6502722.0,6414052.0,6347936.0,6053332.0,5888843.0,6549530.0,6303308.0,6401275.0,6599122.0,6501625.0,5644258.0,5655963.0,5427953.0,5399864.0,5355723.0,5479923.0,5704805.0,5879064.0,5594583.0,5692389.0,4987171.0,2740528.0,1893432.0,1880491.0,1885525.0,1874221.0,1964038.0,2421421.0,2402243.0,2731444.0,2879851.0,3262373.0,3262414.0,3649648.0,3871161.0,4048580.0,4154742.0,3998999.0,4305432.0,4265810.0,4364086.0,4475967.0,4450839.0,4750035.0,4506968.0,4769324.0,4574138.0,4290843.0,4428580.0,4454997.0,4560330.0,4313798.0,4320069.0,2527683.0,4048596.0,3580999.0,3453257.0,3383604.0,3063676.0,3303690.0,2898583.0,3194499.0,3205765.0,2948967.0,3048409.0,3030549.0,2817515.0,2456612.0,2965535.0,2926215.0,3158426.0,3314738.0,3636869.0,3415955.0,3406425.0,3631666.0,3721087.0,3538187.0,3609138.0,3796432.0,3607526.0,4061899.0,4074111.0,3987009.0,4629745.0,4389418.0,4652037.0,4765168.0,4528236.0,4709408.0,4652024.0,4844459.0,4664048.0,4762102.0,4655355.0,4426509.0,4328303.0,4549936.0,4394032.0,4453637.0,4370485.0,4377849.0,4570919.0,4375644.0,4054211.0,4227366.0,4208355.0,4183160.0,4526799.0,4079330.0,3970364.0,4314666.0,3738307.0,3527307.0,2926486.0,3094935.0,3137718.0,2883164.0,3245109.0,3585108.0,3691244.0,3801010.0,3716234.0,4301026.0,5261700.0,4849917.0,4839501.0,5096294.0,5685601.0,5690953.0,5418285.0,5107182.0,5748447.0,6096089.0,6110242.0,6549272.0,6267736.0,6740598.0,6595213.0,6391800.0,6621981.0,6661485.0,6395732.0,6534923.0,6326147.0,6407799.0,6455737.0,6201258.0,6256010.0,5905876.0,6077865.0,5996692.0,5684855.0,6110365.0,6472293.0,6136381.0,5962051.0,5990999.0,5912209.0,5616902.0,6238632.0,4487070.0,3781140.0,3920371.0,3397376.0,3977727.0
