metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,10423.0,10432.0,10408.0,10427.0,10442.0,10420.0,10433.0,10416.0,10427.0,10449.0,10438.0,10449.0,10459.0,10448.0,10460.0,10454.0,10485.0,10453.0,10465.0,10470.0,10459.0,10472.0,10458.0,10467.0,10461.0,10478.0,10490.0,10497.0,10464.0,10485.0,10506.0,10491.0,10481.0,10491.0,10514.0,10496.0,10506.0,10489.0,10485.0,10469.0,10462.0,10447.0,10439.0,10438.0,10428.0,10426.0,10369.0,10426.0,10421.0,10418.0,10391.0,10388.0,10436.0,10424.0,10402.0,10420.0,10437.0,10411.0,10406.0,10435.0,10424.0,10410.0,10198.0,9975.0,9974.0,9866.0,9939.0,9951.0,10006.0,10050.0,10094.0,10125.0,10179.0,10197.0,10218.0,10276.0,10261.0,10283.0,10286.0,10297.0,10277.0,10286.0,10306.0,10318.0,10340.0,10331.0,10331.0,10354.0,10367.0,10350.0,10367.0,10344.0,10306.0,10313.0,7561.0,10311.0,10272.0,10223.0,10182.0,10183.0,10212.0,10150.0,10127.0,10100.0,10185.0,10163.0,10187.0,10155.0,10053.0,10178.0,10134.0,10190.0,10214.0,10227.0,10181.0,10185.0,10147.0,10177.0,10177.0,10189.0,10185.0,10224.0,10213.0,10208.0,10271.0,10233.0,10249.0,10245.0,10245.0,10187.0,10203.0,10227.0,10243.0,10200.0,10218.0,10231.0,10233.0,10224.0,10239.0,10246.0,10256.0,10245.0,10232.0,10240.0,10245.0,10241.0,10248.0,10224.0,10240.0,10209.0,10236.0,10165.0,10245.0,10113.0,10051.0,10111.0,10136.0,10139.0,10099.0,10172.0,10236.0,10180.0,10163.0,10221.0,10253.0,10320.0,10310.0,10301.0,10298.0,10343.0,10297.0,10355.0,10331.0,10335.0,10374.0,10338.0,10342.0,10356.0,10335.0,10360.0,10326.0,10308.0,10319.0,10307.0,10344.0,10319.0,10325.0,10315.0,10300.0,10303.0,10311.0,10347.0,10356.0,10346.0,10338.0,10360.0,10370.0,10369.0,10354.0,10337.0,10348.0,10294.0,10332.0,10291.0,10292.0,10260.0,10236.0
mean,121.36947136141228,121.8454754601227,122.5445810914681,122.4758799271123,129.07383642980272,125.96593090211132,115.30058468321673,126.38383256528418,129.5710175505898,139.55010048808498,134.60471354665646,135.87070533065366,137.1843388469261,137.59226646248086,139.45200764818355,138.03950640903005,140.30233667143537,143.07806371376637,146.2450071667463,148.6316141356256,147.63428626063677,155.06894576012223,150.81679097341748,154.32960733734595,156.74046458273588,137.68639053254438,149.87349857006674,145.9753262837001,149.89038608562691,147.70004768717214,145.33104892442415,143.0531884472405,143.17612823203893,145.36240587169956,149.464428381206,154.7576219512195,155.2259661146012,151.85308418343027,145.41220791607057,139.56041646766644,133.19919709424585,130.2724227050828,130.09627358942427,128.49156926614293,125.65995397008056,123.77719163629388,124.47265888706724,129.91118357951277,133.5320026868823,135.35179497024382,117.71253969781542,112.71168656141704,117.39258336527404,115.38094781273983,114.5591232455297,115.9647792706334,117.0274025102999,120.02795120545576,115.7116086872958,117.1345471969334,116.95366462010745,101.7102785782901,55.01941557168072,36.80531328320802,35.20733908161219,34.13642813703628,34.60116711942852,35.406089840217064,38.994403357985206,41.13601990049752,41.92698632851199,45.31140740740741,47.37135278514589,49.387270765911545,52.45204541006068,56.42866874270144,59.63970373257967,59.64154429641155,59.32510208049776,61.731475186947655,61.38591028510265,63.205133190744704,66.91626237143412,66.72136072882341,68.8269825918762,68.05091472267931,71.33472074339367,71.11831176356964,70.40349184913669,71.62260869565218,72.91955242596701,74.49613302397525,71.4089850572482,72.84669834189857,45.89340034386986,66.88972941518766,64.125,64.239949134305,58.73708505205264,59.370421290385934,61.862612612612615,57.23339901477833,58.1992692801422,57.50940594059406,55.6120765832106,56.552494342221785,56.25296947089428,55.31314623338257,47.47050631652243,57.74788760070741,55.26218669824354,60.68233562315996,62.80565889954964,64.16397770607216,60.643158825262745,59.061659302896416,61.033310338030944,61.35373882283581,60.13127640758573,60.9627048778094,62.78163966617575,62.85856807511737,65.1845686869676,64.59228056426332,67.08197838574628,70.8225349359914,70.95043418870134,72.82508540751586,74.27535383113714,69.54520467262196,69.96657845731647,71.38633030214139,72.05838133359367,70.62392156862745,72.11411235075357,71.41755449125208,71.38239030587316,71.41891627543036,73.50825275905851,74.16103845403084,75.26628315132605,75.42303562713519,77.27785379202501,78.28916015625,78.332747681796,76.80910067376233,77.5015612802498,77.65033255086072,79.61240234375,80.33607601136252,79.00117233294256,77.51018199704869,83.50239141044412,70.04311282507663,66.40503432494279,61.00474730491544,65.40410418310971,65.87434658250321,62.13298346370928,69.14648053480141,73.45115279406018,74.4598231827112,72.8257404309751,74.34057332941983,86.4686433239052,95.52383720930231,91.51445198836082,91.35986797398311,94.02126626529424,97.26259305810692,94.70127221520832,94.82433606953164,94.9064950150034,99.95723270440251,103.27732793522269,101.48133101180112,103.37120479597756,105.17323290845889,107.88001935171746,104.61447876447876,99.205694363742,97.9290842064416,102.45285395871691,100.9449888425342,102.55413766434648,99.80356623703848,98.95021791767554,98.57809015996122,97.9033009708738,99.38309230321266,101.59072834836584,105.09654972455785,103.70934723831596,103.18055287067466,107.44186496420971,111.26824324324323,110.0540019286403,109.69553476709424,110.10768785010625,109.72941859340234,110.3903169694627,110.28531183213522,104.1945412311266,104.9814400932854,108.76525456665372,95.6069200779727,100.3315748339195
std,883.7666782373267,893.3027437846338,952.715336739213,883.4718646621993,946.4461093560236,993.7335139062554,985.4103308112998,957.9154557168598,1009.6573336241452,1091.5636332310874,1085.6464313509964,1093.044257513097,1091.0884995477463,1113.0942353562418,1234.3425358595132,1210.635598931154,1081.255472474601,1112.406192861307,1190.7943765844725,1267.9243544870817,1257.2670329923808,1250.666783184661,1258.312370784876,1320.2008884644858,1385.765598957643,1348.903205543275,1358.528343430475,1346.849453757559,1386.3243872305993,1367.3596791426785,1368.749616292231,1366.6890313874756,1380.6683999487725,1353.799659065505,1244.1704626500743,1187.391828543418,1211.6794285449116,1204.1405905633942,1173.5433489389056,1154.349314462902,1131.884799018031,1044.0940855019437,1031.8355720989318,1074.2960273898718,1014.6065665635402,1006.4143078199764,1236.2872047829926,1057.8306255722855,1095.7637028017675,1173.1496385636715,1272.4395570736474,1056.088180808645,906.807380620211,915.7637502690552,937.978019023193,874.458213909332,905.7613307950578,995.1570773182576,1053.6558106777918,934.3423030687364,926.6319262369911,773.4165863764864,449.55009841307134,298.23076320352016,272.03348011024383,265.4501193748085,278.5705575739076,294.7328823848644,341.9367298274007,357.5078159948988,393.5872295707487,431.3753588586023,467.6488123585668,465.0103726709961,506.1535076433066,556.0143797886839,597.2177592368012,654.3173298422641,626.373229893132,649.8804270007586,657.8117956183468,676.0131485928279,692.3991557277087,711.4811086914535,744.819192233939,697.7497580102586,718.6999161411838,671.158529460042,605.4345380440454,631.5263004439618,639.1932981809115,661.2516831290523,653.3988422678385,638.0609748792782,132.62533459241854,600.7843837951019,553.2828275002743,555.5361308880351,581.8844425540734,508.0923282841179,527.4603540133314,507.6354053906824,603.4578978790489,615.6217132957704,503.98243404416127,517.9353810273285,519.5882266749346,488.7382361167204,398.7435989086517,522.2465416244826,532.5443119861034,529.5195190584863,547.8628834670848,571.1230320175316,562.3324632925735,569.3533199979855,662.2762192109407,614.817029058041,575.7849836077215,577.9908428272985,582.0166254956641,591.2679373967028,626.733821888233,622.8514627524409,680.252588760603,750.4092796301143,686.4577840677725,758.6304671733445,803.9097418980499,826.4850961570701,866.5959938211619,817.7969241649025,853.2428104611199,846.1326929669905,851.0596166381245,846.0799822038938,824.322884206414,763.7309082416521,773.8043337992548,693.9377091611735,707.3742982561091,701.0603953406792,733.6340042690803,770.4798147363632,729.9790559772755,681.0251847937908,756.6578835412954,726.8955379212879,747.1010119948498,919.9170004983896,709.4371647761357,698.3238541346398,774.6574536900387,748.7693487971178,731.5927022602954,545.0078820265189,554.831294935753,582.2478983245273,486.7707199992653,580.4948607261438,605.167291713687,697.9500662487868,748.9289856224274,647.1778506698722,799.2472172226106,885.9936023750764,853.0602356095952,834.6125536182786,880.7340155637186,1030.1449530661785,1053.4964248091208,877.7788503976712,872.6735536479898,926.7725448164229,980.0031061324564,1015.4132443376502,1061.6911351828965,1010.2132094076128,1116.2985665870374,1130.401760094458,1155.3271484150746,1174.9776631464265,1153.401831169659,1147.4418116913855,1176.9308827551604,1135.2484424364295,1160.8725989750742,1195.9825612357188,1147.5178267054662,1107.0637841531643,1008.5374006662076,950.2174600555602,982.5858008953812,963.6250468948574,1037.7544771280648,1075.3512888337348,1017.024423102842,973.7509487964344,969.9850908609994,1030.0818846411037,1040.2319278692432,1250.143546369226,912.6566550833696,936.3182520598616,1018.2164155142876,1006.622595505149,1213.3335229331926
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
q2,24.0,23.0,24.0,24.0,24.0,23.0,22.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,27.0,25.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,27.0,27.0,28.0,28.0,27.0,27.0,26.0,24.0,24.0,25.0,23.0,23.0,22.0,22.0,23.0,23.0,24.0,20.0,21.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,20.0,13.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,13.0,14.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,14.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,11.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,15.0,13.0,13.0,12.0,13.0,13.0,12.0,13.0,14.0,14.0,14.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,18.0,17.0,17.0,18.0,19.0,18.0,19.0,19.0,20.0,20.0,20.0,20.0,19.0,19.0,18.0,19.0,19.0,19.0,17.0,19.0
q3,71.0,71.0,71.0,70.5,74.0,72.0,65.0,72.0,72.0,77.0,75.0,75.0,75.0,77.0,74.0,74.0,78.0,81.0,80.0,83.75,82.0,85.25,84.0,85.0,84.0,77.0,80.0,79.0,79.0,79.0,78.0,77.0,79.0,82.0,82.0,85.0,85.0,83.0,80.0,76.0,73.0,71.0,72.0,70.0,70.0,68.0,67.0,70.0,70.0,74.75,63.0,64.0,67.25,66.0,65.0,66.25,67.0,67.0,64.0,67.0,68.0,63.0,36.0,26.0,26.0,25.0,25.0,25.0,28.0,30.0,30.0,32.0,33.0,35.0,37.0,39.0,41.0,41.0,40.0,42.0,41.0,43.0,46.0,44.0,45.0,46.0,48.0,48.0,48.0,48.0,49.0,48.0,47.0,48.0,38.0,44.0,41.0,41.0,37.0,39.0,40.0,36.0,36.0,35.0,36.0,36.0,36.0,35.0,30.0,37.0,35.0,39.0,40.0,40.0,38.0,37.0,37.0,37.0,37.0,37.0,39.0,39.0,40.0,39.0,41.0,41.0,41.0,43.0,43.0,40.0,40.0,40.5,40.0,40.0,41.0,42.0,41.0,42.0,42.0,42.0,43.0,44.0,44.0,45.0,44.0,43.0,44.0,44.0,45.0,43.0,44.0,43.0,47.0,41.0,39.0,38.0,40.0,40.0,38.0,42.0,44.0,43.0,42.0,45.0,48.0,54.0,53.0,51.0,53.0,53.0,51.0,54.0,55.0,57.0,57.0,58.0,58.0,58.0,59.0,56.0,54.0,52.25,53.0,53.0,56.0,54.0,55.0,54.0,54.0,55.0,55.0,58.0,57.0,57.0,59.0,61.0,61.0,61.0,62.0,59.0,59.0,58.0,59.0,59.0,60.0,57.0,58.0
max,76368.0,76894.0,83595.0,76943.0,81302.0,86520.0,85708.0,82794.0,86073.0,93197.0,93657.0,95024.0,95145.0,97613.0,108870.0,107007.0,93811.0,96806.0,104546.0,111471.0,110770.0,108619.0,110151.0,115790.0,121418.0,120226.0,119293.0,118226.0,122062.0,120586.0,121531.0,122005.0,122538.0,121125.0,110525.0,103554.0,105835.0,104981.0,103173.0,100996.0,99137.0,91566.0,91238.0,94455.0,88738.0,88413.0,112039.0,91879.0,95329.0,103179.0,115777.0,93561.0,79539.0,79894.0,82847.0,76890.0,79581.0,86301.0,92967.0,82372.0,81155.0,68240.0,40345.0,27025.0,24478.0,23725.0,24981.0,26549.0,30820.0,32396.0,35639.0,38685.0,41981.0,41937.0,45636.0,50549.0,54289.0,58897.0,57255.0,59394.0,60222.0,61874.0,63441.0,64710.0,67528.0,63872.0,65465.0,61413.0,55658.0,58150.0,58793.0,60258.0,59574.0,58312.0,4490.0,55141.0,50791.0,50513.0,53304.0,46595.0,48657.0,46555.0,55629.0,55894.0,45758.0,47057.0,46872.0,44128.0,35469.0,47065.0,47341.0,48268.0,49756.0,52229.0,51489.0,51905.0,60479.0,56027.0,52769.0,53066.0,53179.0,54175.0,56941.0,56844.0,62116.0,69121.0,62663.0,69985.0,73648.0,75378.0,79270.0,74849.0,78246.0,77605.0,78051.0,77579.0,75596.0,69676.0,71036.0,63149.0,64244.0,63811.0,65848.0,69400.0,65935.0,61076.0,68625.0,65350.0,66618.0,83123.0,63056.0,61673.0,67992.0,66919.0,65342.0,47583.0,48639.0,51319.0,42357.0,51879.0,53864.0,61401.0,66016.0,56910.0,68981.0,77099.0,75194.0,73771.0,78027.0,92474.0,94636.0,78467.0,77918.0,82923.0,87268.0,90255.0,94825.0,89401.0,100291.0,101626.0,102239.0,104923.0,102621.0,101860.0,105287.0,101321.0,104080.0,106435.0,103188.0,99312.0,89513.0,83698.0,86449.0,84966.0,92110.0,94357.0,89797.0,86576.0,86035.0,91191.0,91269.0,111855.0,85072.0,88954.0,96939.0,97492.0,118573.0
sum,1265034.0,1271092.0,1275444.0,1277056.0,1347789.0,1312565.0,1202931.0,1316414.0,1351037.0,1458159.0,1405004.0,1419713.0,1434811.0,1437564.0,1458668.0,1443065.0,1471070.0,1495595.0,1530454.0,1556173.0,1544107.0,1623882.0,1577242.0,1615368.0,1639662.0,1442678.0,1572173.0,1532303.0,1568453.0,1548635.0,1526848.0,1500771.0,1500629.0,1524997.0,1571469.0,1624336.0,1630804.0,1592787.0,1524647.0,1461058.0,1393530.0,1360956.0,1358075.0,1341195.0,1310382.0,1290501.0,1290657.0,1354454.0,1391537.0,1410095.0,1223151.0,1170849.0,1225109.0,1202731.0,1191644.0,1208353.0,1221415.0,1249611.0,1204095.0,1222299.0,1219125.0,1058804.0,561088.0,367133.0,351158.0,336790.0,343901.0,352326.0,390178.0,413417.0,423211.0,458778.0,482193.0,503602.0,535955.0,579861.0,611963.0,613294.0,610218.0,635649.0,630863.0,650128.0,689639.0,688431.0,711671.0,703034.0,736959.0,736359.0,729873.0,741294.0,755957.0,770588.0,735941.0,751268.0,347000.0,689700.0,658692.0,656725.0,598061.0,604569.0,631741.0,580919.0,589384.0,580845.0,566409.0,574743.0,573049.0,561705.0,477221.0,587758.0,560027.0,618353.0,641497.0,656205.0,617408.0,601543.0,619305.0,624397.0,611956.0,621149.0,639431.0,642666.0,665730.0,659358.0,688999.0,724727.0,727171.0,746093.0,760951.0,708457.0,713869.0,730068.0,738094.0,720364.0,736862.0,730673.0,730456.0,730187.0,752651.0,759854.0,771931.0,772709.0,790707.0,801681.0,802519.0,786602.0,794236.0,793897.0,815231.0,820151.0,808656.0,787891.0,855482.0,708346.0,667437.0,616819.0,662936.0,667900.0,627481.0,703358.0,751846.0,758001.0,740128.0,759835.0,886563.0,985806.0,943514.0,941098.0,968231.0,1005987.0,975139.0,981906.0,980479.0,1033058.0,1071399.0,1049114.0,1069065.0,1089174.0,1114940.0,1083806.0,1024398.0,1009453.0,1057211.0,1040440.0,1060820.0,1029873.0,1021661.0,1016833.0,1008404.0,1023944.0,1047502.0,1087434.0,1074014.0,1067506.0,1110734.0,1152739.0,1141260.0,1137433.0,1140055.0,1134273.0,1142319.0,1135277.0,1076538.0,1080364.0,1119412.0,980927.0,1026994.0
