metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,390.0,391.0,390.0,389.0,391.0,392.0,389.0,387.0,388.0,389.0,387.0,393.0,386.0,391.0,391.0,391.0,386.0,391.0,390.0,391.0,390.0,387.0,389.0,389.0,391.0,385.0,387.0,387.0,389.0,387.0,382.0,384.0,389.0,386.0,387.0,390.0,390.0,388.0,389.0,392.0,387.0,388.0,387.0,387.0,387.0,391.0,388.0,386.0,388.0,386.0,377.0,377.0,386.0,382.0,377.0,382.0,380.0,382.0,385.0,387.0,384.0,385.0,373.0,361.0,354.0,358.0,350.0,352.0,358.0,368.0,353.0,357.0,362.0,369.0,368.0,369.0,373.0,369.0,368.0,372.0,374.0,369.0,382.0,380.0,381.0,375.0,377.0,379.0,379.0,380.0,375.0,378.0,380.0,379.0,251.0,375.0,369.0,380.0,374.0,378.0,367.0,374.0,367.0,364.0,363.0,372.0,372.0,364.0,367.0,369.0,369.0,376.0,371.0,369.0,364.0,365.0,367.0,368.0,374.0,364.0,376.0,366.0,366.0,369.0,364.0,372.0,368.0,377.0,367.0,371.0,366.0,368.0,369.0,370.0,362.0,361.0,373.0,371.0,369.0,367.0,369.0,370.0,373.0,368.0,369.0,372.0,375.0,369.0,371.0,359.0,367.0,367.0,375.0,355.0,354.0,338.0,363.0,362.0,364.0,366.0,362.0,364.0,362.0,366.0,371.0,376.0,369.0,381.0,374.0,367.0,374.0,369.0,378.0,387.0,382.0,373.0,377.0,376.0,375.0,373.0,375.0,372.0,378.0,373.0,375.0,378.0,373.0,366.0,373.0,375.0,373.0,374.0,376.0,378.0,370.0,372.0,375.0,372.0,376.0,369.0,375.0,361.0,374.0,364.0,367.0,354.0,360.0
mean,291.3076923076923,302.4296675191816,283.6179487179487,289.0488431876607,293.1381074168798,307.0561224489796,270.58611825192804,297.87855297157626,299.0927835051546,328.8329048843188,321.26356589147287,323.0279898218829,318.2616580310881,314.9053708439898,307.1790281329923,318.8081841432225,315.8238341968912,311.8081841432225,310.3820512820513,313.7084398976982,299.51025641025643,326.405684754522,329.0514138817481,341.4447300771208,332.31969309462914,324.9948051948052,336.98191214470285,340.8191214470284,342.11053984575835,321.38501291989667,318.16230366492147,306.640625,301.4087403598972,307.03367875647666,291.68992248062017,326.42051282051284,328.3871794871795,318.3041237113402,299.2159383033419,293.6301020408163,270.8501291989664,270.3015463917526,257.3359173126615,254.3023255813953,241.5891472868217,249.9539641943734,208.5335051546392,249.6632124352332,253.34278350515464,244.81865284974091,217.9628647214854,226.86472148541117,215.72279792746116,236.28795811518324,238.53050397877985,241.9633507853403,243.1078947368421,259.86649214659684,238.17662337662335,230.02583979328165,241.87239583333331,199.3220779220779,89.51474530831099,55.48476454293629,48.548022598870055,44.97486033519553,48.47714285714286,49.94034090909091,54.8268156424581,56.01358695652174,62.46458923512748,70.84593837535014,79.17955801104972,85.14634146341463,89.46739130434783,91.17344173441734,91.90348525469167,87.59891598915989,86.91576086956522,86.28494623655914,86.86096256684492,89.20054200542006,90.51047120418848,91.95526315789472,91.78477690288716,97.04533333333332,98.9920424403183,92.60686015831136,96.55672823218995,100.34210526315788,102.51466666666668,106.06349206349206,105.3078947368421,105.96833773087072,155.9800796812749,98.78133333333334,102.36856368563686,98.14736842105263,92.16310160427808,92.53703703703704,99.25613079019074,93.33422459893048,92.46049046321528,103.94505494505496,96.06060606060606,90.22311827956987,87.67204301075269,88.1043956043956,86.29427792915531,102.04336043360432,99.2520325203252,99.15425531914892,103.3288409703504,115.56639566395664,116.77472527472528,114.64657534246577,122.15258855585832,113.4211956521739,102.60427807486631,103.1978021978022,106.71010638297872,108.01092896174865,111.3743169398907,108.19241192411924,123.53571428571428,124.61021505376344,126.20652173913044,133.0,145.73297002724794,143.4932614555256,134.40983606557376,142.1983695652174,142.96747967479675,135.3864864864865,131.16022099447514,120.06371191135734,109.6058981233244,118.04582210242587,109.7479674796748,111.32970027247956,114.0460704607046,116.74864864864864,120.74530831099196,127.5516304347826,121.86178861788618,117.37096774193547,121.10133333333332,121.65853658536584,126.21024258760109,119.22562674094708,123.5068119891008,117.47956403269755,127.75466666666668,117.14084507042251,130.9858757062147,106.32840236686393,112.68044077134986,112.5828729281768,112.2032967032967,115.13661202185791,125.33977900552486,142.69230769230768,138.76519337016575,140.4398907103825,171.4743935309973,195.9095744680851,203.27371273712737,177.08398950131237,183.3422459893048,181.3623978201635,190.1711229946524,178.3252032520325,174.2169312169312,167.41602067183462,169.3115183246073,181.64343163538877,176.47480106100795,188.1914893617021,198.3733333333333,194.78016085790884,186.50933333333333,190.30913978494624,187.06878306878303,191.1823056300268,188.4,175.38359788359787,169.6058981233244,171.0218579234973,172.14477211796248,175.26666666666668,161.22520107238606,173.58823529411765,172.68351063829786,162.06878306878306,192.2972972972973,190.38978494623652,190.26666666666668,184.33602150537635,182.73936170212767,182.5230352303523,190.18133333333333,168.14681440443212,169.87967914438502,166.09065934065933,168.20980926430516,142.25423728813558,174.0638888888889
std,548.4897073479505,574.7779187982904,567.0026592665319,557.7700956191156,547.2866368994556,593.7688950075883,523.9886536827337,579.6656515577132,577.7181985625617,655.2355760729047,628.3128430954198,629.570032033752,607.5042933364165,599.050431288961,613.0692215654342,620.1467456894845,586.9033151657379,604.7580966138672,597.4745266199991,614.045280970737,606.7787284870878,640.1224893055626,649.1882380972569,677.0374178045595,667.0195611600623,711.3710060905473,711.2761698717472,729.1738979254582,738.2098894232139,657.8506012440733,656.8758155887916,627.3865815681133,584.4317268299787,589.1352248410459,590.7472233038305,660.8574064504422,662.5942325879863,643.6152977173705,596.3053684361124,592.8525333104981,543.381800016675,554.1440397993535,498.8221835534685,481.8649855727253,464.3615084774887,492.5657919646187,460.804830592909,481.3064046017801,487.8974121470916,508.13803039812086,538.2274332416539,556.8230029830416,424.6181335306588,446.4878701317901,460.039550506039,506.3899597190177,482.439454624248,506.0725213119488,490.3479259817569,455.6410724411729,476.17712533566703,415.2977034056464,187.6334877436637,100.25963747253904,86.75114491110531,81.32937448020719,90.42940093475096,92.40804695968528,105.14913062438488,108.1533492493699,123.8918127679329,150.28737010831898,180.40421932718377,188.6001931966322,212.3399644771494,223.45478399084237,230.11828728663505,222.62679972398527,211.5401314570316,196.09903018118808,194.04076829072935,193.40283174191737,193.6957287168124,189.7362162751785,178.31636840551602,178.00470333668767,183.61470251333915,178.13932795554703,183.44201346064293,191.22337382601305,203.1436865980201,225.6605774682785,231.77375566732448,227.9204447906741,712.9721702854845,204.5304003745211,214.1723825423233,223.3920069728016,237.02340384438608,205.65453495920715,210.39687922134493,208.35740343333845,259.72076839000005,293.91498602706827,218.8575349997139,203.316189702399,197.22698888899356,194.1320021289584,189.0010424262435,237.75099612460525,244.8768299584041,234.46584429686976,244.2885084385663,275.6150563783891,293.73431862474087,283.1743308828184,303.27891838401376,273.84260139669806,243.05904264645656,238.94557028724063,256.6854230459052,263.1496785194466,265.5755069917324,257.49927890756635,315.34967489083976,341.84744820877904,336.47241306382205,369.18363792378216,410.472145281606,409.2880196909964,383.82771008132585,382.29052435413377,387.1707353189037,367.9335899943879,351.4012657979238,296.4411293186879,242.10591005910769,266.91172860635606,251.60742779187277,251.4296885184587,256.8493691158754,261.96555155481985,288.08798127962154,310.49301140858904,283.2388853455543,276.1693433689748,281.1951486587803,277.27925501163816,298.9014372533246,326.2989286678944,288.6818532314839,268.0875071063105,317.5670607074132,344.5840076073161,378.34233239200967,272.5582100859812,276.1080185928995,267.8405591676021,262.0523729331612,277.84542450103703,289.80958122825444,337.4039667002645,340.8224411667621,350.02057151910844,435.8486549459711,502.9563027421817,535.662976445335,431.6508863237073,445.7105968820553,439.43233625332414,448.9615693415777,416.9741904209426,428.62785269408994,400.1492079894576,405.4709064562654,449.9516090361427,461.1888661286008,463.8194654899424,492.8411512409514,509.2572283818011,510.18324724384166,540.6183477977214,490.6683046384437,512.152797689021,503.5532248604704,462.6725368281886,439.5604264031765,404.7178954078853,407.43240148568367,426.42444313629545,394.2654088161999,400.6615126133765,389.7051238659505,360.22337680664845,455.9337281791298,454.4465206281205,457.8214493674269,438.26142980564487,443.3377597496723,424.7519098602062,475.87162266193377,481.9065470112686,391.0459665443016,382.07524538453447,404.95984029684,378.2161391693514,507.4491056181239
min,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q1,14.0,14.0,14.25,15.0,15.0,15.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,14.0,14.5,18.0,18.0,14.0,14.0,13.0,16.0,14.0,14.0,14.0,13.0,14.0,14.0,13.0,14.5,14.0,12.0,12.0,14.0,12.0,14.0,15.25,15.0,14.0,12.0,13.0,13.0,12.5,12.0,11.5,10.0,8.0,11.0,11.0,10.0,7.0,8.0,9.0,10.0,9.0,10.0,11.0,11.25,9.0,9.0,9.0,8.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.5,8.0,6.0,7.0,7.0,7.5,7.0,7.0,6.0,10.0,7.0,6.0,6.0,5.0,5.25,6.0,5.0,4.0,4.0,5.5,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,4.75,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,4.5,5.0,5.25,5.0,5.0,6.0,6.0,6.25,7.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.25,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,5.0
q2,60.5,63.0,55.0,61.0,64.0,67.5,61.0,66.0,67.0,68.0,71.0,68.0,69.0,65.0,65.0,63.0,76.5,70.0,61.5,62.0,63.0,64.0,63.0,73.0,67.0,66.0,70.0,66.0,71.0,64.0,66.5,63.0,68.0,63.5,61.0,69.0,64.5,66.0,63.0,58.0,62.0,62.5,56.0,56.0,47.0,53.0,40.5,51.5,50.0,44.0,37.0,40.0,46.0,51.0,47.0,50.0,49.5,54.0,52.0,50.0,52.0,47.0,21.0,15.0,12.0,12.0,13.0,13.0,14.0,13.0,15.0,19.0,17.0,21.0,21.0,20.0,19.0,19.0,20.0,17.5,21.0,20.0,23.5,21.0,24.0,25.0,24.0,22.0,24.0,26.0,25.0,23.5,23.0,24.0,27.0,21.0,21.0,18.5,17.0,19.0,21.0,19.0,16.0,16.0,21.0,18.5,18.0,18.5,17.0,20.0,19.0,21.0,20.0,20.0,21.0,21.0,21.0,21.0,17.5,20.0,20.0,21.0,20.5,19.0,22.5,20.0,23.0,24.0,24.0,22.0,22.0,22.0,22.0,21.5,22.0,22.0,20.0,21.0,18.0,20.0,21.0,25.0,22.0,21.0,23.0,21.5,22.0,25.0,25.0,21.0,24.0,22.0,21.0,19.0,18.0,21.0,21.0,19.5,22.5,22.0,23.0,28.0,26.0,26.5,28.0,31.5,32.0,28.0,32.0,32.0,33.0,29.0,30.0,28.0,29.0,35.0,30.0,37.0,34.0,31.0,31.0,27.0,28.0,29.0,30.0,27.0,28.0,29.0,32.0,31.0,26.0,32.0,32.5,28.5,32.5,32.5,37.0,31.0,31.0,30.0,30.0,27.0,28.5,28.5,28.0,27.5,23.5
q3,287.75,298.0,280.75,300.0,303.0,314.0,293.0,298.0,293.25,319.0,304.5,307.0,311.0,293.0,279.0,316.5,296.0,295.5,287.25,292.0,274.5,306.0,308.0,340.0,324.5,296.0,325.5,311.5,322.0,302.5,306.0,271.25,281.0,304.0,286.0,294.5,313.0,316.0,283.0,283.25,253.5,263.0,256.0,263.0,247.5,255.0,212.25,248.0,245.0,256.75,191.0,199.0,217.5,234.0,228.0,243.25,228.0,249.5,232.0,234.0,220.5,188.0,97.0,55.0,48.0,47.0,46.75,50.0,53.5,52.25,61.0,70.0,75.0,88.0,87.0,90.0,96.0,82.0,89.25,86.5,88.0,94.0,93.0,94.0,96.0,106.0,109.0,100.5,107.0,112.0,108.5,116.75,115.0,110.0,105.0,102.0,115.0,100.0,89.0,93.0,104.5,96.75,83.5,81.25,92.5,86.0,85.25,85.75,81.0,85.0,89.0,91.25,96.0,106.0,100.5,104.0,99.5,101.5,94.75,93.0,91.25,94.75,95.5,97.0,96.5,103.5,112.25,104.0,105.0,108.0,97.0,115.0,111.0,105.25,107.75,101.0,98.0,105.5,103.0,101.5,107.0,102.0,109.0,111.0,115.0,107.25,104.0,110.0,112.0,97.0,106.0,104.0,113.5,94.0,95.75,86.0,95.0,98.0,102.25,102.75,113.0,122.25,121.5,121.0,143.5,171.5,157.0,151.0,151.25,149.0,153.5,150.0,140.0,132.5,144.25,153.0,142.0,151.25,158.0,148.0,146.0,145.25,151.75,148.0,151.0,149.75,142.0,142.25,143.0,150.0,133.0,150.75,139.75,142.25,159.0,158.0,162.0,146.5,152.25,152.0,162.5,131.0,139.0,152.25,147.0,129.0,117.5
max,3185.0,3397.0,3502.0,3574.0,3499.0,4174.0,4519.0,4504.0,4977.0,5819.0,5796.0,5252.0,4912.0,4637.0,5009.0,4817.0,4562.0,4651.0,4440.0,4871.0,5505.0,5779.0,5995.0,6624.0,6971.0,6944.0,6695.0,6675.0,6843.0,6336.0,5582.0,5232.0,3820.0,3482.0,4751.0,5802.0,6038.0,6041.0,5101.0,4763.0,4966.0,5859.0,3710.0,3528.0,3708.0,4088.0,4944.0,3489.0,3536.0,5079.0,6237.0,6466.0,3437.0,3123.0,3075.0,3487.0,3434.0,4256.0,4910.0,4426.0,4848.0,4896.0,2316.0,602.0,544.0,478.0,552.0,552.0,617.0,628.0,983.0,1706.0,2173.0,2464.0,2811.0,3060.0,3305.0,3297.0,3075.0,2647.0,2557.0,2455.0,2266.0,2044.0,1590.0,1318.0,1589.0,1576.0,1484.0,1480.0,1852.0,2513.0,2787.0,2521.0,10339.0,1900.0,1956.0,2382.0,2819.0,1839.0,1777.0,1958.0,3354.0,3582.0,2026.0,1680.0,1604.0,1526.0,1469.0,2176.0,2393.0,2327.0,2590.0,3059.0,3371.0,3427.0,3578.0,3202.0,2523.0,2289.0,2332.0,2385.0,2419.0,2411.0,3621.0,4355.0,4352.0,5113.0,5736.0,5687.0,5242.0,4939.0,5123.0,4925.0,4610.0,3366.0,1824.0,1991.0,2027.0,1755.0,1843.0,2052.0,2897.0,3471.0,2884.0,2655.0,2524.0,2449.0,3062.0,3995.0,2707.0,2450.0,3571.0,4576.0,4668.0,2920.0,2350.0,2272.0,2212.0,2185.0,2719.0,3436.0,3838.0,4033.0,4744.0,5721.0,5545.0,4791.0,4584.0,4709.0,4780.0,3953.0,4134.0,3938.0,4112.0,4691.0,5482.0,5244.0,5930.0,6110.0,6244.0,6367.0,6056.0,5960.0,5825.0,5375.0,4928.0,3401.0,3137.0,3216.0,3443.0,3001.0,2862.0,2673.0,3745.0,4351.0,4155.0,3910.0,3707.0,3057.0,4217.0,5406.0,2724.0,2825.0,3350.0,3292.0,4605.0
sum,113610.0,118250.0,110611.0,112440.0,114617.0,120366.0,105258.0,115279.0,116048.0,127916.0,124329.0,126950.0,122849.0,123128.0,120107.0,124654.0,121908.0,121917.0,121049.0,122660.0,116809.0,126319.0,128001.0,132822.0,129937.0,125123.0,130412.0,131897.0,133081.0,124376.0,121538.0,117750.0,117248.0,118515.0,112884.0,127304.0,128071.0,123502.0,116395.0,115103.0,104819.0,104877.0,99589.0,98415.0,93495.0,97732.0,80911.0,96370.0,98297.0,94500.0,82172.0,85528.0,83269.0,90262.0,89926.0,92430.0,92381.0,99269.0,91698.0,89020.0,92879.0,76739.0,33389.0,20030.0,17186.0,16101.0,16967.0,17579.0,19628.0,20613.0,22050.0,25292.0,28663.0,31419.0,32924.0,33643.0,34280.0,32324.0,31985.0,32098.0,32486.0,32915.0,34575.0,34943.0,34970.0,36392.0,37320.0,35098.0,36595.0,38130.0,38443.0,40092.0,40017.0,40162.0,39151.0,37043.0,37774.0,37296.0,34469.0,34979.0,36427.0,34907.0,33933.0,37836.0,34870.0,33563.0,32614.0,32070.0,31670.0,37654.0,36624.0,37282.0,38335.0,42644.0,42506.0,41846.0,44830.0,41739.0,38374.0,37564.0,40123.0,39532.0,40763.0,39923.0,44967.0,46355.0,46444.0,50141.0,53484.0,53236.0,49194.0,52329.0,52755.0,50093.0,47480.0,43343.0,40883.0,43795.0,40497.0,40858.0,42083.0,43197.0,45038.0,46939.0,44967.0,43662.0,45413.0,44892.0,46824.0,42802.0,45327.0,43115.0,47908.0,41585.0,46369.0,35939.0,40903.0,40755.0,40842.0,42140.0,45373.0,51940.0,50233.0,51401.0,63617.0,73662.0,75008.0,67469.0,68570.0,66560.0,71124.0,65802.0,65854.0,64790.0,64677.0,67753.0,66531.0,70760.0,74390.0,72653.0,69941.0,70795.0,70712.0,71311.0,70650.0,66295.0,63263.0,62594.0,64210.0,65725.0,60137.0,64922.0,64929.0,61262.0,71150.0,70825.0,71350.0,68573.0,68710.0,67351.0,71318.0,60701.0,63535.0,60457.0,61733.0,50358.0,62663.0
