metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,2877.0,2846.0,2810.0,2829.0,2895.0,2865.0,2845.0,2838.0,2875.0,2871.0,2927.0,2949.0,2975.0,2959.0,2991.0,2983.0,3045.0,3021.0,3038.0,3025.0,2980.0,3094.0,3069.0,3071.0,3026.0,3042.0,3058.0,3065.0,3018.0,3114.0,3078.0,3100.0,3065.0,3050.0,3128.0,3074.0,3089.0,3080.0,3086.0,3033.0,2970.0,2978.0,2953.0,2971.0,2951.0,2902.0,2830.0,2987.0,2946.0,2921.0,2707.0,2834.0,2901.0,2850.0,2838.0,2863.0,2912.0,2886.0,2871.0,2874.0,2950.0,2892.0,2735.0,2642.0,2745.0,2725.0,2733.0,2758.0,2781.0,2845.0,2848.0,2859.0,2854.0,2952.0,2904.0,2923.0,2929.0,2936.0,2943.0,2902.0,2911.0,2876.0,2947.0,2915.0,2899.0,2899.0,3012.0,2989.0,2990.0,2951.0,3045.0,2987.0,2967.0,2936.0,3077.0,2904.0,2821.0,2747.0,2613.0,2782.0,2807.0,2748.0,2570.0,2516.0,2708.0,2646.0,2653.0,2576.0,2707.0,2634.0,2621.0,2739.0,2842.0,2812.0,2676.0,2677.0,2734.0,2731.0,2730.0,2642.0,2653.0,2714.0,2705.0,2676.0,2687.0,2738.0,2728.0,2770.0,2707.0,2830.0,2690.0,2758.0,2697.0,2694.0,2759.0,2752.0,2707.0,2755.0,2692.0,2681.0,2685.0,2666.0,2715.0,2730.0,2691.0,2695.0,2717.0,2658.0,2675.0,2464.0,2680.0,2572.0,2660.0,2510.0,2414.0,2561.0,2549.0,2552.0,2547.0,2567.0,2622.0,2617.0,2583.0,2661.0,2630.0,2658.0,2592.0,2605.0,2805.0,2790.0,2756.0,2783.0,2882.0,2899.0,2858.0,2835.0,2915.0,2917.0,2776.0,2602.0,2654.0,2833.0,2846.0,2835.0,2810.0,2869.0,2853.0,2839.0,2840.0,2869.0,2829.0,2901.0,2873.0,2884.0,2907.0,2904.0,2885.0,2860.0,2899.0,2876.0,2883.0,2760.0,2885.0,2840.0,2807.0,2739.0,2712.0
mean,42130.18804310045,39842.20238931834,39187.11209964413,42358.52527394839,36279.02832469776,40375.85410122164,36748.80386643234,35758.69908386187,34393.094608695654,39527.56043190526,39284.42740006833,43123.157002373686,41477.24907563025,36540.57688408246,43436.95118689402,45415.78846798525,29750.934646962232,36417.0016550811,47745.8034891376,40586.54380165289,43427.93120805369,37011.87976729153,45148.71260997067,42184.00488440247,38332.17316589557,47096.06771860618,39180.9555264879,47450.09233278956,42804.23691186216,41306.94701348748,51371.255360623785,39076.42032258065,42189.24371941273,49907.59540983607,38036.044117647056,35511.823682498376,38629.49206863062,44731.49480519481,38351.129617628,34870.43818001978,37779.34646464646,38534.738415043656,36740.9210971893,31237.857623695727,32014.23551338529,35251.34321157822,43243.18445229682,30646.015734851026,30471.317718940936,34332.48955837042,41908.97524935353,34577.90225829217,35634.20406756291,31665.495087719297,34236.422128259335,37968.26126440796,35815.612293956045,36720.70062370062,34620.5276907001,36728.24217118998,36815.57050847458,37356.34889349931,44240.40731261426,44127.49810749432,31246.316939890712,40862.0223853211,37192.75740944018,41776.1287164612,44763.51492268968,26463.39191564148,32144.94978932584,27564.229101084296,31151.451646811493,29441.198509485093,30253.734848484848,34516.76359904208,35316.761351997266,35906.067098092644,33808.455317703025,35406.35320468642,39572.65441429062,37520.53025034771,40642.66236851035,37124.19451114923,39408.877888927214,33987.28561572956,28513.311420982736,30528.96587487454,33035.68695652174,32990.27278888512,31170.217405582924,29531.15567458989,33585.13211998652,31834.915871934605,34028.31686707832,32319.027892561982,34524.861396667846,33480.35784492173,38776.05472636816,37724.159597411934,32087.804417527608,37758.44323144105,43093.680155642025,39007.68640699523,30241.65361890694,33024.803476946334,34874.85111194874,39506.456909937886,33653.62947912818,34188.86066818527,39370.98855398703,36320.07411464038,29848.820900774102,36971.08677098151,43258.50710014948,39306.74561075831,43777.30724213606,43554.95349688759,46803.79816849817,45668.92732778198,47894.93026762156,36828.42888725129,43357.8517560074,48046.22869955157,42192.86862672125,45358.90942293645,45940.1814516129,50564.39314079422,42235.56667898042,37800.82155477032,50152.88475836432,49255.21464829586,57526.09010011124,50314.65441722346,49759.000724900325,52921.06140988372,53131.6361285556,36829.05335753176,41145.0412332838,40321.58112644536,46051.23798882682,43406.44711177795,35674.91565377532,37115.68901098901,36060.20215533259,38600.75398886827,36587.02760397497,42545.16215199398,39356.81869158879,49812.795454545456,35551.5447761194,36608.36702954899,32356.026691729323,45154.0593625498,43017.4415907208,38270.03553299492,40292.59670459003,38776.22844827586,40148.43384373773,36839.66303077523,40404.3703279939,37187.3370271303,38474.10336817654,34547.243517474635,46125.13878326996,42233.516930022575,45283.04089506173,46801.836084452974,43238.94545454546,48213.925089605735,47996.08526850508,46142.356090549765,35007.10166551006,46020.0062090376,37523.12631210637,49414.50652557319,39521.56912521441,39433.10490229688,40335.75144092219,45380.52190622598,44139.3583270535,44182.18637486763,48933.12052002811,51605.78342151675,40734.05053380783,45885.62948762635,45223.18051174202,46585.74181049666,44862.40774647887,39035.72568839317,45363.184164015554,46279.8710789383,47234.68221371389,43596.51490984744,36656.63949088408,37906.56508264463,39165.26308492201,40507.31083916084,33340.46084856847,34574.37378303199,42784.18626430801,41718.9481884058,36868.52478336222,35700.58309859155,37275.34413965087,39556.63636363636,41798.32743362832
std,177219.50037457404,169240.00965087072,154529.69215231453,177027.23829228926,164149.4445404461,208843.27392235817,152069.39284050075,156615.08272804655,150533.02977232978,169643.5677008355,186132.3694183668,178801.31774443373,202359.6346919161,149255.20618018828,194395.45743611624,201231.07683439783,110017.58557308528,146208.89364133598,239580.1410466378,189338.3607686175,180729.06935808525,152654.152370953,179159.02529078707,160532.43377900313,156225.64117999852,175058.14910110802,150048.7438167455,183640.7902247653,147905.45449867603,161157.39841429974,212976.7048477357,129221.46255548565,172185.39339563163,186328.7573259141,142857.19972449754,130493.42811130728,166173.79733440626,177809.73154673222,171022.61351117076,151639.1454507222,205186.7570921148,179850.11449870604,158859.31758228378,113308.07186504728,129671.37314419416,140246.19203016697,182204.5153399958,122589.66176859816,117071.90856571237,132625.01924285802,167159.12767621616,186565.05845338636,153789.86015209998,129960.8719287638,130967.33865578176,150739.63830755465,188444.38187098317,159431.47804269203,146639.77726660136,161979.17282097717,184980.06638886777,156540.5995270893,214481.8846265096,191573.04725233605,164139.7955394816,211818.0748668003,167820.58628765418,220171.9066411428,239345.36951459156,93148.63240480068,145353.65559158934,100129.538034993,125504.03314953456,123508.0682880924,104113.09542357222,125958.25250748143,126059.57917167284,126818.2204587024,127115.37944475216,116853.04186061918,142840.09966018677,142835.52836299315,147351.118982009,136219.07364824627,133066.46404275927,119006.09599853912,91176.9726396106,109642.091534659,134042.7669900428,102107.7502588309,143490.11840300178,115945.7269655516,123110.5337402061,115973.19726927136,180975.15584112215,121350.38634249687,137787.1002569987,136302.49105980783,135890.5149955741,160343.06302391694,122676.76546659914,153220.31579533062,172225.73200163513,165246.1862375201,114809.4295021984,122044.86897469728,137823.580841933,157311.39277083369,133717.31525855634,147487.98944793863,202270.43480706244,184338.2626791884,111619.24692602167,138538.69189848375,169295.90900672434,156742.20555486393,174971.05343704944,176858.54938430066,189540.85941074387,183723.21030338903,193089.28937146917,140918.6983584314,201943.75173083984,191580.04369431065,165318.3153549786,228886.73743339465,179134.1424876506,185359.9375547752,145368.8037358533,120025.61064976505,189687.31381488292,174369.83583234315,208420.31640550328,185075.5734672701,206990.64209406893,192170.27971115467,213599.19202211747,123581.40608655234,137483.9080718079,151818.39444276868,191689.3611484019,163767.80216042922,134322.17554683378,130914.38844346403,125679.25940216458,154480.6964444108,169137.3641867597,196433.95216128617,184113.99599164928,212167.608877828,153570.94139679725,135555.25652302083,108542.47586302702,187795.269120656,161334.8790598804,187520.34998793493,166177.08973241108,149986.8712507396,164385.9127975348,164819.37129018665,176101.87687124393,150803.043481761,177746.15127765306,126767.7757945401,196163.78366946185,156970.81041843287,179704.57564772392,194247.06902406085,207147.9286727821,199979.7616915574,200029.15852677845,179709.51587854963,132472.39216973825,189506.1247163285,147294.53307472126,192107.2168677059,151294.14404444146,147011.71266956857,149249.9819897802,156058.42860941196,167810.76692102768,182390.3012959757,179948.20883491277,190071.79105166963,151380.694000328,175668.30389115008,159785.33084961967,201470.04359091612,192773.92335547684,128252.72995382664,223903.40881476304,196243.28600072247,223285.4989713358,167506.67401204238,147667.77401349263,141431.12047135975,150838.10751561515,193179.24501083573,121757.1730346712,121635.4071801923,175878.44120462882,157491.3513354894,150183.4476126177,140652.29819328192,155300.60592162842,156192.0080612137,155016.04864330628
min,9.0,8.0,8.0,8.0,8.0,5.0,2.0,8.0,8.0,4.0,5.0,6.0,6.0,5.0,8.0,8.0,4.0,2.0,7.0,7.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
q1,6288.0,6263.75,6304.0,6402.0,5741.5,6067.0,6021.0,5963.25,6065.0,6314.0,6409.0,6383.0,6411.0,6496.5,6510.0,6603.5,5963.0,6218.0,6298.0,6874.0,6405.5,6492.0,6860.0,7124.0,6912.0,6665.75,6948.25,7129.0,6898.25,6650.25,6905.75,7225.0,6939.0,7164.0,6223.75,6569.25,6750.0,6563.5,6092.25,5936.0,6381.75,6490.0,6127.0,6160.5,5895.0,5847.75,5985.0,6161.5,6202.5,6591.0,6475.5,5765.5,6219.0,6088.0,6278.75,6442.5,6126.25,6024.25,6289.0,5862.25,5994.75,5845.5,5973.0,5069.25,4620.0,4944.0,5222.0,5285.75,5654.0,5179.0,5312.5,5384.5,5450.5,5762.5,5968.75,5967.0,5939.0,6046.25,6310.5,6490.25,6548.0,6714.75,6198.5,6663.5,6641.5,6418.0,6232.75,6035.0,6235.25,6346.5,6221.0,6180.0,6384.5,6177.75,5690.0,5982.0,6029.0,6045.0,6149.0,6214.5,6124.0,6280.25,6023.5,5972.5,5966.5,6352.5,6452.0,6593.25,5983.5,6112.5,6227.0,6281.5,5984.5,6364.75,6617.75,6337.0,6271.25,6460.0,6332.25,6633.25,6659.0,6387.25,6180.0,6681.25,6587.5,6604.25,6972.75,6973.5,7103.5,6531.0,6993.75,7379.5,7590.0,7396.25,7019.0,7296.75,7424.5,6481.0,6546.75,6449.0,6800.0,6655.25,6356.5,6640.25,6522.5,6334.0,6271.0,6728.25,6551.0,7015.5,6096.0,6115.25,6424.5,6662.0,6534.75,6034.0,6306.0,6303.0,6664.5,5927.0,6324.0,6300.0,6386.5,6069.0,6486.0,6973.5,6400.75,6594.0,6259.0,6562.0,6669.5,6611.5,6141.25,6493.0,6784.5,7006.0,6361.5,6718.0,6735.75,6875.0,6905.25,6866.0,7027.0,6828.0,6916.0,6983.0,6985.0,6875.0,7194.25,6644.0,6401.0,6495.0,6794.0,6272.75,6290.5,6201.0,6554.0,6420.25,6292.0,6215.5,6333.5,6504.5,6167.0,6393.75,6158.5,6231.5,6828.5
q2,12023.0,11871.5,12018.5,12089.0,11099.0,11664.0,11548.0,11716.0,11575.0,11708.0,12093.0,11993.0,11927.0,11810.0,12234.0,12251.0,11576.0,11887.0,12176.0,12987.0,12134.0,12082.0,12840.0,13214.0,12521.5,12424.0,13063.5,13483.0,13609.5,12636.5,13369.5,13215.0,13110.0,13599.0,12205.5,12815.0,12940.0,12808.0,11874.5,11729.0,12139.0,12449.0,11893.0,11689.0,11862.0,11854.5,11871.0,11736.0,12094.5,12697.0,12997.0,11276.5,11914.0,11876.0,12263.5,12279.0,11608.5,11778.0,11813.0,11852.0,11548.5,11901.0,12326.0,11590.5,9685.0,10751.0,11327.0,10953.0,11566.0,10783.0,11042.5,11330.0,11186.0,11282.5,12117.5,12202.0,12472.0,12306.0,12405.0,12739.5,12875.0,12876.5,12709.0,12863.0,13002.0,12644.0,12450.0,11827.0,12119.0,12826.0,11920.0,12005.0,11744.0,12357.5,10481.0,11998.5,11925.0,11916.0,12526.0,11945.0,12221.0,12452.5,12236.5,12148.5,11795.0,12013.5,12313.0,12708.0,11908.0,11632.5,11836.0,12569.0,11619.0,11951.5,12941.5,12507.0,12565.0,12563.0,12902.0,13019.0,13158.0,12774.5,12421.0,13463.0,13433.0,12917.0,13590.5,14133.0,13970.0,13180.5,13738.5,14271.0,14875.0,14469.5,14015.0,14518.5,14567.0,12816.0,12935.0,13021.0,13443.0,13354.5,12573.0,13025.0,13149.0,12594.0,12848.0,12853.5,13083.0,14109.5,12532.0,12254.0,12849.0,13185.5,13618.5,12167.0,12994.0,12925.5,13434.0,11953.0,12566.0,12554.0,12860.0,12674.0,13084.0,13770.5,12738.5,12994.0,12863.0,13741.5,13540.5,12986.0,12506.5,12758.0,13209.0,13475.0,12473.0,13164.0,13202.5,13840.0,13694.0,13514.0,13647.0,13535.0,14076.5,14049.0,14207.0,13786.0,14480.5,13266.0,13399.0,13836.0,13706.0,13152.0,12269.0,12710.5,13233.0,13102.0,12340.0,12644.0,13163.0,13326.5,12798.0,12673.0,12302.0,12430.0,13191.0
q3,21254.0,20589.0,21333.0,21138.0,19335.0,20497.0,20576.0,19964.0,20180.5,21316.0,21701.5,22057.0,20943.0,20849.0,21984.0,21954.0,19888.0,21349.0,21798.5,23109.0,22648.0,21493.25,22804.0,23139.5,21954.0,23023.0,22787.0,23909.0,24334.0,22842.0,23803.25,23502.5,23323.0,24463.25,22546.25,22806.0,21952.0,22560.75,21653.25,20604.0,21593.0,21769.25,21884.0,21094.0,20831.5,21461.0,21536.75,21369.5,20795.0,21951.0,23294.0,20528.0,21360.0,20727.5,22038.25,22373.0,20904.25,21359.5,21581.0,21555.0,21320.75,21781.0,22757.5,22118.25,19132.0,20998.0,21689.0,20863.0,21906.0,20270.0,19942.0,20977.5,20778.0,20683.0,22660.25,22286.5,23099.0,22597.0,22040.5,23257.5,23438.0,22599.25,23185.0,22862.0,23913.5,22996.5,22003.75,21566.0,21620.75,22474.0,21264.0,21267.0,22341.0,21715.0,19169.0,21502.25,22284.0,21551.0,23270.0,21703.75,22292.5,22406.75,23819.5,22877.5,22405.5,22627.0,23316.0,23227.5,21192.0,22070.0,22193.0,22608.0,21294.0,22000.0,23733.0,23093.0,23697.0,23576.0,23963.75,24157.25,23909.0,23509.75,23635.0,25242.75,24777.5,24162.25,25661.25,26868.25,26310.5,24312.0,26045.25,27446.75,27217.0,26882.25,26184.0,27689.75,26817.5,24583.5,24113.75,24136.0,24940.0,24911.75,23431.5,24227.75,24755.0,24066.0,23765.0,24646.75,25512.5,26512.0,22924.25,22863.25,23442.5,24244.5,25843.5,23308.0,23444.0,24469.25,23679.0,22538.0,24271.75,23643.0,23787.5,23251.0,24553.0,26089.25,24129.75,24690.0,23993.0,25324.75,25069.0,24874.5,23476.5,24232.0,24571.0,25477.0,23445.5,24623.0,24533.0,26561.0,25962.75,25302.0,25702.75,26865.5,26370.5,25722.0,27360.0,26578.5,26679.25,25203.0,25143.0,25413.0,24991.0,24174.5,23693.5,24552.0,24807.0,23995.0,22280.0,23791.25,24023.5,25125.0,22997.0,22942.75,22673.5,22931.0,25224.0
max,3049791.0,2684726.0,2523601.0,3049815.0,2887074.0,6314861.0,2296073.0,2346683.0,2979598.0,2736075.0,5927116.0,2322451.0,6132765.0,2280400.0,2886027.0,2462679.0,2164411.0,2451556.0,6638519.0,6630439.0,2733714.0,2532468.0,2532468.0,2614092.0,2652306.0,2370989.0,2142562.0,2328422.0,2433586.0,2422915.0,2596498.0,2017290.0,4083178.0,2451071.0,2042528.0,2495318.0,2490634.0,2555404.0,2748315.0,2287619.0,6395685.0,6367110.0,4437826.0,2309342.0,2088847.0,2681500.0,2959631.0,2449387.0,2139945.0,2606961.0,2462306.0,6576322.0,2639686.0,2469863.0,2015136.0,2462979.0,6303698.0,2608333.0,2767424.0,2648470.0,6135157.0,2446812.0,6140869.0,2914016.0,5636248.0,6250401.0,2877357.0,5649601.0,6027380.0,2280955.0,2472692.0,2142011.0,2236350.0,2090031.0,2081844.0,2136122.0,2025827.0,2434308.0,2077952.0,1635229.0,2421019.0,2523350.0,2578118.0,2578123.0,2149275.0,2133475.0,2058294.0,2399561.0,2816827.0,1593173.0,3913125.0,2252400.0,2431618.0,2033856.0,4132462.0,2225315.0,2486298.0,2484042.0,2382480.0,2434709.0,2227167.0,2511391.0,2731352.0,2585003.0,2396284.0,2101530.0,2332170.0,2877860.0,2524867.0,2865721.0,6380025.0,6380025.0,2325806.0,2399561.0,2399561.0,2318637.0,2467525.0,2765416.0,2568516.0,2940387.0,2772726.0,2693578.0,6125005.0,2693578.0,2654602.0,6302654.0,2632957.0,2584671.0,2625550.0,2009967.0,2288001.0,2191417.0,2460085.0,2437324.0,6449167.0,2356559.0,4106776.0,2434704.0,2379027.0,2508363.0,4691986.0,2546798.0,2445654.0,2472677.0,2213480.0,2735142.0,6551671.0,6551671.0,6551671.0,6551671.0,2459191.0,2206374.0,2407077.0,2718532.0,2296798.0,6302248.0,2427300.0,2485840.0,2526134.0,2682734.0,2459577.0,2491223.0,4703746.0,2291985.0,3265015.0,2340115.0,2938992.0,2917933.0,6454374.0,2878612.0,2586790.0,2320487.0,2437110.0,2777093.0,2798725.0,2529960.0,2636454.0,2119707.0,2337595.0,2296550.0,2832489.0,4145404.0,2392331.0,2392331.0,3050490.0,2308393.0,2706682.0,6040166.0,5942593.0,1846010.0,6278324.0,6040166.0,6455561.0,2720416.0,3143625.0,2509134.0,2641900.0,6564904.0,2073605.0,2091754.0,2651741.0,3050475.0,2538050.0,2709226.0,2314924.0,2437870.0,2437306.0
sum,121208551.0,113390908.0,110115785.0,119832268.0,105027787.0,115676822.0,104550347.0,101483188.0,98880147.0,113483626.0,114985519.0,127170190.0,123394816.0,108123567.0,129919921.0,135475297.0,90591596.0,110015762.0,145051751.0,122774295.0,129415235.0,114514756.0,138561399.0,129547079.0,115993156.0,143266238.0,119815362.0,145434533.0,129183187.0,128629833.0,158120724.0,121136903.0,129310032.0,152218166.0,118976746.0,109163346.0,119326501.0,137773004.0,118351586.0,105762039.0,112204659.0,114756451.0,108495940.0,92807675.0,94474009.0,102299398.0,122378212.0,91539649.0,89768502.0,100285202.0,113447596.0,97993775.0,103374826.0,90246661.0,97162966.0,108703132.0,104295063.0,105975942.0,99395535.0,105556968.0,108605933.0,108034561.0,120997514.0,116584850.0,85771140.0,111349011.0,101647806.0,115218563.0,124487335.0,75288350.0,91548817.0,78806131.0,88906243.0,86910418.0,87856846.0,100892500.0,103442794.0,105420213.0,99498284.0,102749237.0,115195997.0,107909045.0,119773926.0,108217027.0,114246337.0,98529141.0,85882094.0,91251079.0,98776704.0,97354295.0,94913312.0,88209562.0,99647087.0,93467313.0,104705131.0,93854457.0,97394634.0,91970543.0,101321831.0,104948612.0,90070467.0,103760202.0,110750758.0,98143339.0,81894398.0,87383630.0,92522980.0,101768633.0,91100375.0,90053459.0,103191361.0,99480683.0,84830349.0,103962696.0,115759765.0,105224158.0,119687158.0,118948578.0,127774369.0,120657306.0,127065250.0,99952356.0,117282989.0,128571708.0,113372238.0,124192694.0,125324815.0,140063369.0,114331679.0,106976325.0,134911260.0,135845882.0,155147865.0,135547679.0,137285083.0,145638761.0,143827339.0,101464042.0,110762451.0,108102159.0,123647574.0,115721588.0,96857396.0,101325831.0,97038004.0,104029032.0,99406954.0,113085041.0,105279490.0,122738728.0,95278140.0,94156720.0,86067031.0,113336689.0,103844104.0,98009561.0,102705829.0,98956935.0,102258061.0,94567415.0,105940259.0,97319261.0,99378609.0,91930215.0,121309115.0,112256688.0,117373642.0,121918783.0,121285242.0,134516851.0,132277211.0,128414177.0,100890467.0,133411998.0,107241095.0,140090126.0,115205374.0,115026367.0,111972046.0,118080118.0,117145857.0,125168134.0,139263661.0,146302396.0,114462682.0,131645871.0,129021734.0,132256921.0,127409238.0,111993497.0,128332448.0,134257906.0,135705242.0,125732349.0,106560851.0,110080665.0,112991784.0,115850909.0,96653996.0,99435899.0,123346809.0,115144297.0,106365694.0,101389656.0,104631891.0,108345627.0,113357064.0
