metrics,2019-01-07,2019-01-14,2019-01-21,2019-01-28,2019-02-04,2019-02-11,2019-02-18,2019-02-25,2019-03-04,2019-03-11,2019-03-18,2019-03-25,2019-04-01,2019-04-08,2019-04-15,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-17,2019-06-24,2019-07-01,2019-07-08,2019-07-15,2019-07-22,2019-07-29,2019-08-05,2019-08-12,2019-08-19,2019-08-26,2019-09-02,2019-09-09,2019-09-16,2019-09-23,2019-09-30,2019-10-07,2019-10-14,2019-10-21,2019-10-28,2019-11-04,2019-11-11,2019-11-18,2019-11-25,2019-12-02,2019-12-09,2019-12-16,2019-12-23,2019-12-30,2020-01-06,2020-01-13,2020-01-20,2020-01-27,2020-02-03,2020-02-10,2020-02-17,2020-02-24,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-26
count,8161.0,8098.0,8009.0,7972.0,8138.0,8176.0,7984.0,8166.0,8214.0,8138.0,8234.0,8221.0,8409.0,8377.0,8515.0,8387.0,8560.0,8503.0,8504.0,8514.0,8379.0,8635.0,8572.0,8555.0,8518.0,8610.0,8683.0,8554.0,8540.0,8788.0,8690.0,8649.0,8567.0,8497.0,8688.0,8709.0,8691.0,8634.0,8719.0,8604.0,8381.0,8396.0,8332.0,8427.0,8294.0,8301.0,8061.0,8476.0,8503.0,8530.0,8016.0,8326.0,8435.0,8258.0,8214.0,8253.0,8377.0,8354.0,8321.0,8351.0,8521.0,8414.0,7975.0,7978.0,8132.0,8011.0,8014.0,8135.0,8158.0,8337.0,8276.0,8353.0,8217.0,8507.0,8463.0,8399.0,8307.0,8481.0,8482.0,8514.0,8421.0,8372.0,8632.0,8534.0,8488.0,8477.0,8800.0,8690.0,8764.0,8662.0,8761.0,8751.0,8631.0,8510.0,9898.0,8520.0,8224.0,8224.0,7887.0,8345.0,8344.0,8311.0,7860.0,7782.0,8259.0,8193.0,8067.0,7974.0,8125.0,8048.0,8021.0,8222.0,8438.0,8305.0,8064.0,8043.0,8205.0,8161.0,8136.0,8012.0,8032.0,8167.0,8127.0,8001.0,8110.0,8263.0,8297.0,8213.0,8205.0,8358.0,8200.0,8284.0,8159.0,8059.0,8324.0,8296.0,8135.0,8310.0,8115.0,8173.0,8186.0,8149.0,8185.0,8175.0,8136.0,8131.0,8224.0,8055.0,8111.0,7796.0,8274.0,8098.0,8293.0,7865.0,7731.0,8042.0,7937.0,7863.0,7922.0,8062.0,8143.0,8086.0,8004.0,8277.0,8148.0,8122.0,8020.0,7957.0,8492.0,8457.0,8386.0,8376.0,8662.0,8547.0,8545.0,8587.0,8637.0,8668.0,8314.0,8013.0,8051.0,8484.0,8538.0,8512.0,8506.0,8728.0,8672.0,8643.0,8519.0,8722.0,8595.0,8695.0,8588.0,8594.0,8779.0,8688.0,8733.0,8698.0,8762.0,8697.0,8608.0,8400.0,8780.0,8633.0,8514.0,8367.0,8324.0
mean,42714.32777845852,48393.08891084218,44113.35485079286,43455.379202207725,42410.99213565986,43549.990337573385,45062.103707414826,42451.64927749204,41612.63196980765,40495.50073728189,44287.31637114404,46681.70903782995,43626.68236413367,46030.010743703,54448.1961244862,53970.87385239061,43040.6089953271,47581.35399270846,51474.42885700847,50742.62684989429,52855.965509010624,49083.49044585988,50933.99101726552,52503.00105201636,50753.76132895046,55144.01788617886,56693.85074283082,58363.1367781155,59708.437353629975,52159.97132453346,53099.4750287687,51898.98959417274,50212.1066884557,54958.069789337416,45021.51001381216,46576.99758870134,48271.091819123234,50230.88313643734,38007.32171120541,42045.05532310553,45670.61102493736,43537.13708909004,45607.29428708593,42067.60496024683,40874.6291294912,40248.77821949163,40658.94888971592,37597.69266163285,38940.04563095378,43040.08722157093,52058.32996506986,42298.27420129714,41988.44884410196,38493.04347299588,40647.446189432674,44585.809887313706,35037.0916795989,38017.799976059374,41208.72911909626,40832.78709136631,38071.06806712827,39944.02757309246,44632.47724137931,46597.06530458762,36120.14178553861,40002.79016352516,39302.97317194909,43861.679287031344,45792.80117675901,30349.90164327696,37018.27307878202,36183.30432180055,36526.47462577583,37168.90878100388,40156.20926385443,39457.410286938924,44737.23594558806,42348.1315882561,46782.57368545154,46454.66819356354,46201.05664410403,45350.7209746775,43066.10970806302,46971.667916569015,44168.52615457116,45365.54441429751,41317.10204545454,37562.725431530496,38966.67514833409,40727.62803047795,33997.3611459879,35286.841046737514,39670.09465878809,37089.35875440658,43917.87320670843,35996.08098591549,38360.69722762646,36816.28392509728,39416.04932166857,34870.477890952665,35671.707454458294,35634.8873781735,37518.17824427481,41679.51207915703,34085.204383097225,37517.65348468204,38305.29577290195,38020.53824931026,33453.32369230769,38067.41451292246,35862.39945143997,35972.284845536364,36209.62526665087,38383.22649006623,39306.93824404762,42604.56844461022,41652.39829372334,43047.55446636442,48189.536381514255,50454.297803295056,46025.26767928287,41699.773111301576,45941.13522825151,50659.0992375953,55196.75918618989,48309.92545080479,50410.56659033385,54959.926336296114,58021.96185252895,52221.55802823642,60355.32012195122,59864.98708353452,60930.35849981615,59760.93634445961,56215.67924074964,58700.79218900675,54453.339766441306,48265.30012033694,51771.60406654344,49385.25327297198,46264.94942584901,47520.88894342864,44505.32730604765,46360.74385321101,46074.08726647001,39974.2392079695,41249.32417315175,42335.93482309125,44797.17667365306,46764.34889687019,40892.21730722746,38659.967522845145,41898.27625708429,42824.1743165925,46707.36541197775,38305.89778662024,38697.86619629583,38870.73050998347,42496.745518808384,37029.95249317787,37956.03831511728,40887.593494929504,42538.93590704648,40516.56046876888,46376.30436917035,46972.17311007141,45270.68067331671,47757.944200075406,42432.60621761658,47823.54026250444,44969.38003815884,45718.24021012417,38095.55345185869,46018.84520884521,45906.23674663546,49523.43589146384,41740.935278453166,47887.68700969082,48871.50180418571,55106.5272681892,54273.85567010309,53526.74905704856,47217.59077067229,51451.90531015037,51832.97343051963,50806.498281393215,52884.4320802583,52224.57884993636,50558.85784716516,42126.86379270809,45286.78708551484,44453.19965497412,43156.67617605962,43188.22841517338,39332.8724228272,39842.58356353591,41920.94091377533,40352.07921361233,40150.113216160695,40576.81637346211,40071.562732342005,41892.51630952381,34937.79874715262,35378.33858450133,36329.13037350246,38500.50651368471,42952.48354156655
std,162517.5497852129,185112.36669011076,159571.87265930002,156385.20253815452,198821.0337335801,168767.01785126026,182126.869078066,168393.91640990294,162829.9024179487,147404.16141109494,166208.8449859062,181149.2896160253,166372.22745438237,170841.75110798338,209851.27833669915,201802.31508730183,159500.29233980735,174184.840508835,209446.46169609317,181331.09756165984,178900.89097048686,171643.5040117828,166977.033831946,174161.47289957543,165348.64171740983,180693.1430095516,196757.5530266364,182966.93168727605,194978.4023790308,170622.13452628307,164801.85135252745,164569.75043516,160214.3256666905,180132.2795287475,148274.97656455648,165111.8771347468,163763.62605135358,170296.5624603092,135855.9821439226,154707.20546336583,158448.44034861767,152980.4605512215,162015.24857000733,156620.69414948678,141350.1477790191,141050.30860419077,155289.6063658259,142426.67416149258,151788.28012660542,170254.20682272426,179456.77161763626,173623.23320721,156136.85845552452,137016.00429810124,149864.08696349867,177085.60945117264,128867.6078924264,142706.7963417552,155926.74003633205,157118.17997982548,145834.18452134889,159574.71598963506,183063.30713844256,182469.9686278708,149519.06228437208,182932.78380967787,162288.34615107992,193034.0419699717,191467.00152217253,111990.99135786376,143853.71232512224,130276.00131737416,140524.81687807126,134717.9671399211,139060.17789591636,137006.18924263792,157171.40137908093,146250.48260299052,171827.83161535606,157590.26408439406,154708.59910761446,151438.30789142943,138851.6432855998,155728.17123469443,148282.93242360506,151584.80118580032,144466.99218104067,122007.84949891978,139054.975380183,151706.66679226235,125563.38259561086,121203.95882037235,145343.48245591857,132964.48072456516,226360.59646180688,133795.6526054844,133609.09710517988,129770.98497851731,144659.5603034647,125468.15693426885,139359.6908263598,133896.6940481031,139752.36858257264,156530.44682436675,128106.89133387012,136681.16619878236,145856.5600437421,145927.64832504987,129523.16140988404,163051.84702771835,151260.1011220668,132314.99373177823,143737.16564302327,155110.51277066284,156869.88745616277,179435.1838801341,151155.83613220305,169513.48965310623,193094.1490088129,191441.7403461688,183586.11771919124,158855.8183940889,172436.4133591246,190893.1929157227,187057.94159138147,163913.55707660556,172961.7454259924,185304.33440772872,195507.7903852138,184956.4966414672,196838.4611690307,205639.6652211981,204295.61928097368,199445.03127585677,196688.2988224175,194638.3053762977,181264.3317824248,176664.4988093349,201304.22381622743,181018.0352245764,158916.7325423619,158848.42875906345,162150.37665604585,159703.8224310791,172858.66294516122,139964.67305164496,144566.30531183968,157984.27083429863,157278.3723650167,155387.4951216152,154140.7843860993,139891.94851418625,169184.7625806306,154238.5087463386,161299.66212777738,141030.84988614894,154177.24925342912,138856.57673965985,163074.85037941037,154883.65188830512,143571.92575825605,158317.3824003453,162478.78010070618,190152.76931554623,178809.41698904234,188942.07351342315,173584.20049990664,202452.9133805794,164745.80955821587,191177.41418980013,172059.7225550211,190762.45655240276,140739.8315131231,176204.5722993162,169336.87545235665,175138.7720082157,139091.22771421212,167850.23383643982,172169.57465701114,181082.68329026172,184822.5276173608,190162.6656376772,168606.72211660742,178055.52843623265,179855.9824618135,167110.1479104934,183411.41456874853,191068.78251954413,170159.64717522718,143842.1349776626,154250.49025689418,147269.08929487728,141438.49283086698,143921.07294863884,139477.16638862144,149150.7192100915,155127.5671833476,153187.1568320949,176287.58071860002,149536.03749044123,148158.67455803286,156565.91035431193,130928.18157804776,135697.6191006948,142147.4034581909,156900.75393905534,155968.87783116446
min,4.0,4.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0
q1,5308.0,5295.25,5442.0,5359.5,4872.25,5076.75,5094.5,5218.0,5157.25,5305.25,5416.0,5596.0,5285.0,5478.0,5752.0,5867.5,5344.75,5354.5,5714.25,5875.75,6035.5,5664.0,5971.0,6092.0,6092.25,6075.5,6104.0,6089.75,6339.0,5876.0,6097.0,6083.0,6267.0,6440.0,5586.5,5618.0,5765.0,5948.0,5216.0,5040.0,5533.0,5426.25,5385.75,5097.5,5087.0,5115.0,5287.0,4954.0,4860.5,5156.5,5491.5,4820.25,5101.0,5023.25,5128.75,5093.0,4671.0,4878.25,5078.0,5089.0,4777.0,5054.0,4681.0,4403.25,3603.0,3734.0,3926.5,4048.5,4101.75,3755.0,4035.75,4277.0,4257.0,4464.0,4611.0,4630.0,4971.0,4706.0,5009.0,5004.5,5142.0,5061.0,5118.0,5137.5,5277.75,5252.0,4863.5,4742.25,4876.5,4916.25,4472.0,4690.0,4622.5,4671.0,4723.5,4613.0,4599.75,4565.75,4638.5,4316.0,4373.0,4407.0,4480.0,4668.75,4557.0,4514.0,4785.5,4574.25,4337.0,4391.0,4494.0,4773.75,4619.25,4623.0,4707.5,4670.0,4684.0,4769.0,4876.25,4927.25,4918.5,4733.5,4925.0,5007.0,5411.0,5067.5,5258.0,5592.0,5533.0,5243.0,5618.0,5483.25,5759.0,5681.5,5588.5,5524.75,5473.0,5118.25,5040.5,5094.0,5168.75,5065.0,4737.0,4827.5,4925.75,4660.0,4561.0,4719.0,4625.5,4959.25,4309.75,4329.5,4239.0,4604.0,4701.0,4418.0,4432.0,4711.5,4601.0,4207.0,4298.5,4486.0,4393.75,4316.0,4594.25,4868.5,4708.75,4676.0,4671.0,4767.0,4917.5,4930.75,4442.0,4774.0,4892.0,5073.5,4784.0,5026.0,5108.0,5431.0,5271.5,5221.5,5161.0,5350.0,5328.75,5176.75,5221.5,5440.0,5372.0,4890.5,4854.0,5000.5,5066.0,5103.5,4557.0,4703.25,4785.0,4712.5,4342.0,4412.0,4347.75,4851.75,4093.0,4169.0,4136.25,4150.5,4717.75
q2,11580.0,11664.5,11856.0,11840.0,11002.0,11126.5,11509.5,11490.5,11381.5,11913.5,12359.0,12354.0,11833.0,11803.0,12641.0,12954.0,11579.0,11953.0,12401.5,12946.5,13042.0,12366.0,13179.0,13471.0,13525.5,13694.5,13449.0,13882.5,14026.0,13060.0,13669.5,13323.0,13689.0,13919.0,12415.5,12463.0,12852.0,12851.5,11543.0,11544.5,12467.0,12127.0,12015.5,11319.0,11574.0,11463.0,11826.0,11085.0,11066.0,11483.0,12607.5,11122.5,11373.0,11382.5,11552.0,11705.0,10776.0,11188.0,11457.0,11225.0,11110.0,11418.5,11282.0,10741.0,9023.0,9178.0,9686.5,10034.0,10098.0,9210.0,9961.5,10501.0,10095.0,10702.0,11187.0,11188.0,11684.0,11384.0,11822.5,11898.0,12330.0,12165.0,12140.0,12447.0,12243.0,12738.0,11647.5,11325.0,11433.0,11760.0,10655.0,11038.0,11263.0,11022.5,9949.5,10767.5,11081.0,11020.0,11492.0,10535.0,10526.5,10441.0,11033.5,11189.5,10672.0,11062.0,11332.0,11071.0,10432.0,10611.0,11066.0,11248.5,10744.5,11305.0,11433.0,11461.0,11044.0,11645.0,11701.5,11715.0,12143.0,11494.0,11913.0,12046.0,12750.5,12252.0,12640.0,13255.0,13388.0,12433.5,13658.0,13354.0,14020.0,13901.0,13587.0,13387.5,13559.0,12365.5,12225.0,12516.0,12749.0,12718.0,11645.0,11842.0,11892.5,11338.0,11244.0,11476.0,11673.0,12436.0,10906.5,10985.0,10761.0,11544.0,11515.0,11114.0,10862.0,11397.0,11534.0,10509.0,10600.0,11134.0,11154.5,10895.0,11379.5,11851.0,11445.0,11596.0,11296.0,11469.0,11696.0,11891.0,11040.0,11587.0,11931.0,12470.0,11647.0,12130.5,12699.0,13309.0,12931.0,12591.5,12601.0,12734.0,13256.0,12883.5,13161.0,13226.0,13007.0,12061.0,11923.0,12136.0,12120.5,11832.5,11161.0,11310.5,11652.0,11304.0,10740.5,11016.0,10959.5,11797.0,10250.0,10327.0,9942.0,10158.0,11596.5
q3,23380.0,23763.75,24586.0,23986.25,21657.0,22938.25,23087.25,23766.0,22974.75,23520.75,24823.5,24999.0,24165.0,23933.0,25908.5,26107.5,23234.75,24559.5,24913.5,26933.75,27618.0,25536.0,27018.5,27191.5,27811.0,28717.0,27631.5,29454.75,29310.75,27350.25,28343.75,27982.0,27811.5,29845.0,25943.75,25276.0,26485.0,26474.25,23549.0,23993.0,26116.0,24721.75,24451.0,23382.0,23772.0,23732.0,24394.0,22772.25,22977.5,24008.25,27092.0,22886.75,23203.5,22792.25,23672.5,24020.0,22254.0,22410.0,23377.0,23231.0,22980.0,23898.25,23917.5,23524.75,20398.5,21186.0,21847.0,22296.0,22412.75,20684.0,21610.0,22625.0,21645.0,22660.5,24103.5,24311.0,25320.5,24374.0,25577.5,25724.0,25765.0,26181.75,25713.0,26181.25,26306.5,26960.0,25136.25,23732.5,23837.25,24637.75,22569.0,23555.5,23963.0,23542.75,19517.0,22925.0,23314.0,23675.75,24742.5,22427.0,22345.75,22790.5,23776.75,24342.75,22647.0,23122.0,23958.5,23391.0,22035.0,22419.75,22622.0,23177.0,23129.25,23925.0,24215.25,24142.0,24374.0,24234.0,25052.25,25804.75,25957.25,24728.0,25797.5,26115.0,29145.25,26971.5,27881.0,28870.0,29999.0,26907.75,30308.25,29050.5,30805.0,31046.5,30383.25,30033.75,29813.0,26361.5,27100.0,27793.0,27383.0,27519.0,25477.0,26664.0,26191.75,24758.5,25228.75,24842.0,25463.0,27101.0,23787.5,24122.0,24350.0,25460.0,26568.5,24533.25,23846.0,25051.5,25180.25,22986.0,23361.0,24143.0,24349.0,23466.0,25200.75,26430.25,25158.0,25161.0,24784.5,24530.0,25699.5,24758.0,24657.5,24701.0,25736.0,27202.5,25075.0,26807.5,27640.0,28785.0,28562.5,27325.0,27570.5,28932.0,28916.75,28805.25,28497.25,28775.0,27946.5,26251.75,26036.0,26696.5,26326.5,26424.75,24473.0,24375.25,25097.0,24669.5,23894.5,24148.0,23604.25,25762.25,21926.25,22424.0,22224.75,21860.0,25411.5
max,3937060.0,3937060.0,2518325.0,2422073.0,6442762.0,2723704.0,2772036.0,6105282.0,4114446.0,3090529.0,3138456.0,6139403.0,2924721.0,3043213.0,6214299.0,3043213.0,2935457.0,2616502.0,6320843.0,4137620.0,2758451.0,2754636.0,2657857.0,2723687.0,2856704.0,3405184.0,6309577.0,2723687.0,4394848.0,2625755.0,2436121.0,2647618.0,3568449.0,3268100.0,2509362.0,3067014.0,2686844.0,2753786.0,2805711.0,2881003.0,3643041.0,2690102.0,2940096.0,3225416.0,2568614.0,2523915.0,6404383.0,2906512.0,6270238.0,6390036.0,2679807.0,6192883.0,2644608.0,2457960.0,4035765.0,5974039.0,2646135.0,3001829.0,2994776.0,2503362.0,2855342.0,6383340.0,6594240.0,3086276.0,2511321.0,6594240.0,2792813.0,6594232.0,3277645.0,2239355.0,2670532.0,2651340.0,2844051.0,2425841.0,2995370.0,2527935.0,2456049.0,2539604.0,4584057.0,2522572.0,2443106.0,3329582.0,2597009.0,2475218.0,2467998.0,4428248.0,2745856.0,2745856.0,3744024.0,6323097.0,2880889.0,2548536.0,2798525.0,2558024.0,6926164.0,2929328.0,2719466.0,2561825.0,2848381.0,2530840.0,2706104.0,2756095.0,2756095.0,2756095.0,2521675.0,2451718.0,2599726.0,2398471.0,2793601.0,6167304.0,6167304.0,2559426.0,2683881.0,6057392.0,6057392.0,6057392.0,2557259.0,2683758.0,2691734.0,2666712.0,6385625.0,2642878.0,2795993.0,2693573.0,2832700.0,2745692.0,2460078.0,2633609.0,3604233.0,2771298.0,2601350.0,4425484.0,6168414.0,2763643.0,6585450.0,2776875.0,2586860.0,4605522.0,6277062.0,6355802.0,2830372.0,2800631.0,2747956.0,2538786.0,6288156.0,2752112.0,2424067.0,6363805.0,2582798.0,2783632.0,2637362.0,2510701.0,4749821.0,2664444.0,2746869.0,2779838.0,6369853.0,2816446.0,6369853.0,6642719.0,2692076.0,5832809.0,2778405.0,6574513.0,2949336.0,6498470.0,2899631.0,5976126.0,2552439.0,3588440.0,2715915.0,6316867.0,2830081.0,2818902.0,2943526.0,2906182.0,2427783.0,2558257.0,5431387.0,2911124.0,3782949.0,4414659.0,5897155.0,5897155.0,6458325.0,2949522.0,3490174.0,6382499.0,2674472.0,2709963.0,2865170.0,2685323.0,2654380.0,2590370.0,2753299.0,6029939.0,3700595.0,6029939.0,6367917.0,3317649.0,2512499.0,2798363.0,2585327.0,2950053.0,5933036.0,3523182.0,4055774.0
sum,348591629.0,391887234.0,353303859.0,346426283.0,345140654.0,356064721.0,359775836.0,346660168.0,341806159.0,329552385.0,364661763.0,383770330.0,366856772.0,385593400.0,463626390.0,452653719.0,368427613.0,404584253.0,437738543.0,432022725.0,442880135.0,423835940.0,436606171.0,449163174.0,432320539.0,474789994.0,492272706.0,499238272.0,509910055.0,458381828.0,461434438.0,448874361.0,430167118.0,466978719.0,391146879.0,405639072.0,419524059.0,433693445.0,331385838.0,361755656.0,382765391.0,365537803.0,379999976.0,354503707.0,339014174.0,334105108.0,327751787.0,318678043.0,331107208.0,367131944.0,417299573.0,352175431.0,354172566.0,317875553.0,333878123.0,367966689.0,293505717.0,317600701.0,342897835.0,340994605.0,324403571.0,336089048.0,355944006.0,371751387.0,293728993.0,320462352.0,314974027.0,356814761.0,373577672.0,253027130.0,306363228.0,302239141.0,300138042.0,316195907.0,339841999.0,331402789.0,371632219.0,359154504.0,396809790.0,395515045.0,389059098.0,379676236.0,371746659.0,400856214.0,374902450.0,384563720.0,363590498.0,326420084.0,341503941.0,352782714.0,297850881.0,308795146.0,342392587.0,315630443.0,434699109.0,306686610.0,315478374.0,302777119.0,310874381.0,290994138.0,297644727.0,296161549.0,294892881.0,324349963.0,281509703.0,307382135.0,309008821.0,303175772.0,271808255.0,306366552.0,287652306.0,295764126.0,305536818.0,318772696.0,316971150.0,342668544.0,341757928.0,351311092.0,392070068.0,404239834.0,369674950.0,340562047.0,373363606.0,405323453.0,447645717.0,399184914.0,418256471.0,451385875.0,476070197.0,436467782.0,494913625.0,495921553.0,497130795.0,481613386.0,467939314.0,486981772.0,442977919.0,401084644.0,420126567.0,403625675.0,378724876.0,387247724.0,364276104.0,378999081.0,374858774.0,325030539.0,339234442.0,341015955.0,363349900.0,364574864.0,338342206.0,313068417.0,347462405.0,336812131.0,361094642.0,308056030.0,307144964.0,305640554.0,336659218.0,298535477.0,309076020.0,330617081.0,340481643.0,335355571.0,377874128.0,381507990.0,363070859.0,380009962.0,360337692.0,404443680.0,377113221.0,382935980.0,329983684.0,393323070.0,392268793.0,425257744.0,360516458.0,415090471.0,406317666.0,441568603.0,436958812.0,454120939.0,403143790.0,437958618.0,440891272.0,443439117.0,458613795.0,451377035.0,430710910.0,367430506.0,389239935.0,386520571.0,370629535.0,371159635.0,345303287.0,346152366.0,366095577.0,350982385.0,351795292.0,352896572.0,344936012.0,351897137.0,306753873.0,305421197.0,309306216.0,322133738.0,357536473.0
